source,target
Falke,Chor
Provinz Chatlon,Kurgan-Tjube <OR> Qurghonteppa
Koochiching,"International Falls, Minnesota <OR> Internationale Fälle"
Abruzzen,L'Aquila <OR> Adler
Kanton Rennes-Nord-Ost,Rennes
Gage County,"Beatrix <OR> Beatrice, NE"
Südafrikanische Republik,Pretoria
Qashqadaryo-Region,Karshi
Alb-Donau-Kreis,Ulm
Departamento Santa María Córdoba,Hohe Gnade
Istarawschan Bezirk,Istarawschan
Treutlen County Georgia,Soperton
Knox County Maine,Rockland Hafen
Kanton Sissonne,Sissonne
Gisborne,"Gisborne <OR> Gisborne, Neuseeland"
Dukes County Massachusetts,Edgartown
Appanoose County,"Zenterville <OR> Centerville, Iowa"
Masowien Woiwodschaft,Warschau
Cannock Chase Distrikt,Cannock
Copiah County Mississippi,Hazlehurst
Lydisches Reich,Sardes
Präfektur Nagano,"Matsushiro <OR> Nagano Stadt <OR> Nagano <OR> Nagano, Nagano"
Südsavo,Mikkeli
Othón P. Blanco Quintana Roo.,Chetumal
Noginski Rajon,Noginsk
Allen County Indiana,"Fort Wayne <OR> Fort Wayne, Indiana"
Harris County Texas,"Houston, Texas <OR> Houston"
Valencia,"Valencia <OR> Valencia, Spanien <OR> Valencia <OR> Valencia Stadt <OR> Stadtrat von Valencia"
Pagar Ruyung,Sumatra
Kumamoto,"Kumamoto, Kumamoto <OR> Kumamoto"
Mardan Distrikt,Mardan
Conwy County Borough,Conway <OR> Conwy
Provinz Talagante,Talagante
Seine-Untere,Rouen
Tang,Chang'an
Nord-Sinai,Arish <OR> Al-Arisch
Provinz Afyonkarahisar,Afyon
Appenzell Innerrhoden,Stadt Appenzell
Gemeinde Grosuplje,Grosuplje
Warren County Mississippi,"Vicksburg, MS <OR> Vicksburg"
Berrien County Georgia,"Nashville <OR> Nashville, Georgia"
Heiße Quellen Landkreis,"Thermopolis <OR> Thermopolis, Wyoming"
Nordwestliche Grenzprovinz,Peschawar
Oktibbeha County Mississippi,Starkville
Ost-Attika,Pallini
Regierung des Bundesstaates Lagos,Ikeja
Raipur Distrikt,Raipur
Polen,Warschau
Mandschus,Peking <OR> Peking
Waseca County Minnesota,Waseca
Darmstadt (Region),Darmstadt
Kaskadenregion,Banfora
Wolgograd,Stalingrad
Achalgori Gemeinde,Achalgori <OR> Leningor
M.P.,Bhopal
Crook County Oregon,Prineville
Coahuila.,"Saltillo <OR> Saltillo, Coahuila"
Kanton Saint-Malo-Sud,Saint-Malo
Limpopo,Pietersburg <OR> Pietersburg (Polokwane) <OR> Polokwane
Karelische ASSR,Petrosawodsk
Narok County,Narok
Buena Vista County,"Sturmsee, Iowa <OR> Sturmsee"
Malaiisch,Kuala Lumpur
Silla,Gyeongju <OR> Gyeongju Stadt
Hopkins County Kentucky,Madisonville
Cascade County,"Große Fälle, MT <OR> Große Wasserfälle <OR> Große Wasserfälle, Montana"
Eddy County North Dakota,Neu-Rockford
Union County Florida,Butlersee
Allegheny County Pennsylvania,"Pittsburgh, Pennsylvania <OR> Pittsburgh"
Tutong,Pekan Tutong <OR> Tutong Stadt
Mower County,"Austin, Minnesota <OR> Austin"
Starobilsk Rajon,Starobilsk
Niari.,Dolisie
Balaschichinski Rajon,Balaschicha
Rogaland,Stavanger
Hainan,Haikou
Zentrokaspische Diktatur,Baku
Kanton Darney,Darney
Nordwestprovinz Südafrika,Mahikeng
Stadtverwaltung Stafford,Stafford
Arrondissement von Vierzon,Vierzon
Fatimidenkalifat,Kairo
Jarsewski Rajon,Jarsewo
Tuwa.,Kysyl
Stolin Bezirk,Stolin
Bačka Oblast,Neusatz
Orange County New York,"Goshen, New York <OR> Goshen"
Bijski Rajon,Bisk
Früher Bezirk Georgia,"Blakely, Georgia <OR> Blakely"
Lubombo-Region,Siteki
Van Buren County,"Paw Paw, Michigan <OR> Pfoten"
Autonome Region in Muslimisch Mindanao,Cotabato-Stadt
Sardisch,Cagliari <OR> Turin
PMR,Tiraspol
Baxter County,"Mountain Home, Arkansas <OR> Bergheim"
Berkshire County,"Pittsfield, MA <OR> Pittsfield <OR> Pittsfield, Massachusetts"
Berrigan Shire,Berrigan
Bahmaniden-Sultanat,Gulbarga
Majapahit,Trowulan
Emmaboda Kommun,Emmaboda
Kanton Montivilliers,Montivilliers
Monongalia,"Morgantown <OR> Morgantown, Virginia <OR> Morgantown, WV <OR> Morgantown, West Virginia"
Brest Region: Breszkaja Woblasz,Brest <OR> Brest Litowsk
Jackson County Florida,"Marianna, Florida <OR> Marianna"
Arrondissement Saint-Claude,Saint-Claude
RSFSR,Petrograd <OR> Sankt Petersburg <OR> Leningrad <OR> Moskau <OR> Leningrad - Sankt Petersburg
Strathbogie Shire,Euroa
Spanisch-Texas,"San Antonio <OR> San Antonio, Texas <OR> San Antonio de Béxar"
Auglaize County,Wapakoneta
Tadschikische ASSR,Duschanbe
Assam,Dispur <OR> Charaideo
Kenton County,"Covington, Kentucky <OR> Covington"
Vereinigte Mexikanische Staaten,"Mexiko-Stadt, Bundesdistrikt <OR> Bundesdistrikt <OR> Mexiko-Stadt"
Schicki,"Seedorf <OR> Lake Village, Arkansas"
Gemeinde Rawa Mazowiecka,Rawa
Arrondissement von Istres,Istres
Oströmischer Kaiser,Konstantinopel
Delaware County Iowa,"Manchester <OR> Manchester, Iowa"
Marinka Rajon,Marinka
Emfuleni Kommunalverwaltung,Vanderbijlpark
Fako (Abteilung),Limbé
Yazoo County,Yazoo-Stadt
Stevns Kommune,Store Heddinge
Landsberg (Landkreis),Landsberg
Huljajpole Rajon,Huljajpole
Weißrussische Sozialistische Sowjetrepublik,Minsk
Region Kaolack,Kaolack
Autonome Region Kurdistan-Irak,Erbil
Provinz Baoruco,Neiba <OR> Neyba
Kloster Petershausen,Konstanz
Zolotonoscha Rajon,Zolotonoscha
Galicisch,Lemberg <OR> Kompostela <OR> Lwiw
Arrondissement von Saint-Omer,Sankt Omer
Britisch-Honduras,Belmopan
Gemeinde Andrespol,Andrespol
Territorium von Belfort,Belfort
Henry County Iowa,"Mount Pleasant, Iowa <OR> Bergfreundlich"
Westliche Oblast,Smolensk
Kirsanowski Rajon,Kirsanow
Okaloosa County,"Kammansicht <OR> Crestview, Florida"
Ogemaw County,"West Branch, Michigan <OR> Westzweig"
Jegorjewski Rajon Oblast Moskau,Jegorjewsk
Armenisch,Jerewan
Nitra Bezirk,Nitra
Gouvernement as-Suwayda,al-Suwayda
Nyandarua Bezirk,Ol Kalou
Arrondissement Brignoles,Brignoles
Lincoln County North Carolina,"Lincolnton <OR> Lincolnton, North Carolina"
Clinton County Iowa,"Clinton, IA <OR> Lyons, Iowa <OR> Lyon <OR> Clinton"
Tattnall County,"Reidsville, Georgia <OR> Reidsville"
Skamania County Washington,"Stevenson <OR> Stevenson, Washington"
Kanton Carentan,Carentan
Hato Mayor,Hato Mayor del Rey
Nalut-Distrikt,Nalut
Gmina Mirzec,Mirzec
Grafschaft Artois,Arras <OR> Arras
Regionale Einheit Karditsa,Karditsa
Platte County Missouri,Platte Stadt
Kanton Albertville-Süd,Albertville-Süd
Maksatichinski Bezirk,Maksaticha
Schemacha Rayon,Schamachi
Provenzalisch,Aix-en-Provence
Shimski Rajon,Schimsk
Bezirk Jablonec nad Nisou,Jablonec nad Nisou
Gazi Baba Gemeinde,Skopje
Yakima County Washington,"Yakima, Washington <OR> Yakima"
Krasnodon Rajon,Krasnodon
Vratsa Provinz,Wraza <OR> Wraza
Präfektur Okayama,Okayama
Williamsburg County South Carolina,Kingstree
Aserbaidschanische SSR,Baku
Warren County Kentucky,"Bowling Green <OR> Bowling Green, KY"
Kaga Han,Kanazawa
Schwedisch,Stockholm <OR> Södermalm
Vichy,Paris
Chouf Distrikt,Beiteddine <OR> Beit ed-Dine
Emilia-Romagna,Bologna <OR> Bologna
Friesland,Leeuwarden
Dekalb County,"Decatur, Georgia <OR> Decatur"
Caroní Gemeinde,Ciudad Guayana
Iwazewitschy Rajon,Iwazewitschy
County Offaly,Tullamore
Washington County Colorado,"Akron, Colorado <OR> Akron"
Nelson County,Lovingston
Buschehr,Buschehr
Andhra Pradesh,"Hyderabad, Indien <OR> Hyderabad Stadt <OR> Hyderabad, Andhra Pradesh <OR> Hyderabad"
Ostland,Riga
Französisch-Guayana,Cayenne
Madhya Pradesh,Bhopal Stadt <OR> Bhopal Stadt <OR> Bhopal
Knox County Tennessee,"Knoxville <OR> Knoxville, Tennessee <OR> Knoxville, TN"
Gemeinde Gomunice,Gomunice
Kreis Limestone Alabama,"Athen <OR> Athen, Alabama"
Bezirk von Indigo,Beechworth
Provinz Iquique,Iquique
Obojanski Rajon,Obojan
Flevoland.,Lelystad
Tioga County Pennsylvania,"Wellsboro <OR> Wellsboro, Pennsylvania"
Ostregion,Koforidua
Jász-Nagykun-Szolnok Komitat (ehemalig),Szolnok
Victoria Australien.,"Melburner <OR> Melbourne, Australien <OR> Melbourne, Victoria <OR> Melbourne <OR> Ost-Melbourne <OR> Größeres Melbourne"
Saale-Orla,Schleiz
Waveney,Lowestoft
Bradford Pa Mikropolitane Statistische Area,Smethport
McIntosh County,"Darien <OR> Darien, Georgia"
Sena-Dynastie,Nabadwip
Baltimore County Maryland,"Towson, Maryland <OR> Towson"
Kamenski Rajon Swerdlowskaja Oblast,Kamensk-Uralski
Laurel County,"London, Kentucky <OR> London"
Zulia-Bundesstaat,Maracaibo
Region Magallanes und Antarktis-Chile,Punta Arenas
Cholet 3. Kanton,Cholet
Woiwodschaft Sandomierz,Sandomierz
Tscherdynski Rajon,Tscherdyn
Nordwestliche Grenzprovinz,Peschawar
KwaZulu-Natal,Pietermaritzburg
Landkreis Bandar Lengeh,Lengeh
Cumberland County North Carolina,"Fayetteville, North Carolina <OR> Fayetteville <OR> Fayetteville, NC"
Muromski Bezirk,Murom
Elsass,Straßburg <OR> Straßburg <OR> Straßburg <OR> Straßburg <OR> Straßburg
Bezirk Marjeyoun,Marjayoun <OR> Marjeyoun
Republik Nowgorod,Nowgorod <OR> Großnowgorod
Bidschar (Landkreis),Bidschar
Sportunterricht,Recife
Kiruna Kommun,Kiruna
Oblast Welikije Luki,Große Luki
Südwesten,Bristol
Pirkanmaa,Tampere <OR> Tampere
Arrondissement von Bar-le-Duc,Bar-le-Duc
Alb-Donau,Ulm
Baltimore County,"Towson, Maryland <OR> Towsontown <OR> Towson"
Utschkuduk Bezirk,Utschkuduk
Brandenburg-Preußen,Berlin
Einheitsstaat,Bentiu
Tyrconnell,Donegal
Kinney County Texas,Brackettville
Gibson County Indiana,"Princeton <OR> Princeton, Indiana"
Osjorski Rajon,Darkehmen
Landkreis Elbasan,Elbasan
Island County Washington,Coupeville
Gemeinde Staffanstorp,Staffanstorp
NS-Zeit,Berlin
Gouvernement Salah ad-Din,Tikrit
Provinz Chimbu,Kundiawa
Pryluky Rajon,Pryluky
Kanton Aumale,Aumale
Rajpipla Staat,Rajpipla
Bayfield County,"Washburn <OR> Washburn, Wisconsin"
Gandaki-Zone,Pokhara
Gangwon Provinz,Chuncheon
Region Tarapacá,Iquique
Republik Österreich,Wien
Provinz Samut Sakhon,Maha Chai
Luce County,"Newberry <OR> Newberry, Michigan"
Berdychiw Rajon,Berditschew
Mongala-Distrikt,Lisala
Schweizerische Eidgenossenschaft,Bern <OR> Bern
Primorski Krai,Wladiwostok
Muskingum County,"Zanesville, Ohio <OR> Zanesville <OR> Zanesville, OH"
Adiabene,Erbil <OR> Erbil <OR> Arbela
Askersunds Kommun,Askersund
Wyborgski Rajon Oblast Leningrad,Wyborg
Casey County,"Freiheit <OR> Freiheit, Kentucky"
Montserrat (Abteilung),Barcelona
Chile,"Santiago de Chile <OR> Größeres Santiago <OR> Santiago <OR> Santiago, Chile"
Volksrepublik Luhansk,Luhansk <OR> Luhansk
Region 3,"San Fernando <OR> San Fernando, Pampanga"
Mayes County Oklahoma,"Pryor <OR> Pryor Creek, Oklahoma <OR> Pryor, Oklahoma <OR> Pryor Creek"
Haywood County North Carolina,"Waynesville, North Carolina <OR> Waynesville"
Hoysalas,Dorasamudra <OR> Halebidu
Osmanisches Reich,Istanbul
Nordossetien,Wladikawkas
Lori Provinz,Vanadzor <OR> Karakilisa
Gironde,Bordelaiser <OR> Bordeaux
Genuesisch,Genuesisch <OR> Genuesische Kolonien <OR> Genua
Kambodschanisch,Phnom Penh <OR> Chaktomuk
Grubenhagen,Einbeck
KwaZulu-Natal,Pietermaritzburg
Partido Tandil,Tandil
Nowgorod,Nowgorod <OR> Weliki Nowgorod
Kongresspolen,Warschau
Carlton County,"Carlton <OR> Carlton, Minnesota"
Århus Kommune,Aarhus <OR> Aarhus
Dadra und Nagar Haveli,Silvassa
Kanton,Guangzhou
Bayern-Landshut,Landshut
Titus County Texas,"Bergfreundlich <OR> Mount Pleasant, Texas"
Kobyayski Bezirk,Sänger
Nordterritorium,"Darwin <OR> Darwin, Australien"
Künstliche Intelligenz,"Des Moines <OR> Des Moines, Iowa"
Lubliner Woiwodschaft,Lublin
Basel-Stadt,Basel
Hyndburn,Accrington
Bass Coast Shire,Wonthaggi
Fort Bend County Texas,"Richmond <OR> Richmond, Texas"
Erath County,"Stephenville, Texas <OR> Stephenville"
Kiambu Bezirk,Kiambu
kapverdisch,Strand
Dijala,Baquba <OR> Baquba
Georgien-Imeretien Gouvernement,Tiflis
Tillamook County,"Tillamook, Oregon <OR> Tillamook"
Iecava Gemeinde,Iecava
Vest-Agder,Kristiansand <OR> Kristiansand
Unabhängigkeitsbezirk Arkansas,"Batesville, Arkansas <OR> Batesville"
Somontano de Barbastro,Barbastro
Birski Bezirk,Birsk
Guatemala,Guatemala-Stadt <OR> Neues Guatemala der Himmelfahrt <OR> Antigua <OR> Santiago de Guatemala <OR> Antigua Guatemala <OR> Guatemala <OR> Guatemala-Stadt
Dakshina Kannada Distrikt,Mangalore
Marang,Kuala Terengganu
Magnesiumoxid,Volos
Provinz Barcelona,Barcelona
Sowjetunion,Moskau <OR> Moskau
Ostrowski Rajon Pskow Oblast,Insel
Kanton Doudeville,Doudeville
Moshaiski Rajon Oblast Moskau,Moshaisk
Austin County,"Bellville <OR> Bellville, Texas"
Gallia County Ohio,Gallipolis
Leon County Florida,"Tallahassee <OR> Tallahassee, FL"
Mauritier,Port Louis
Provinz Alajuela,Alajuela
Reichskommissariat Moskowien,Moskau
Gazi Baba,Skopje
Kumla Kommun,Kumla
Knox County Kentucky,"Barbourville, Kentucky <OR> Barbourville"
Kujawien-Pommern Woiwodschaft,Bydgoszcz
Wilson County Texas,Floresville
Elkhart County Indiana,"Goshen, Indiana <OR> Goshen"
Marlborough,"Blenheim <OR> Blenheim, Neuseeland"
Balranald Shire,Balranald
Larue County Kentucky,"Hodgenville, Kentucky <OR> Hodgenville"
Waldeck-Frankenberg,Korbach
Arrondissement von Melun,Melun
Nazi-Deutschland,"Berlin <OR> Berlin, Deutschland"
Region Xi,Davao Stadt <OR> Davao
Pershing County,Liebeslock
Niger,Niamey <OR> Minna
Arrondissement von Gourdon,Gourdon
Rensselaer County,"Troy, New York <OR> Troja"
Pahlavis,Teheran
Kharowski Rajon,Chorowsk
Präfektur Preveza,Preveza
Sosnyzja Rajon,Sosnyzja
Cayuga County,"Rotbraun <OR> Auburn, NY <OR> Auburn, New York"
Nevada County,Nevada-Stadt
Adscharien,Batumi
Androscoggin County Maine,"Rotbraun <OR> Auburn, Maine"
Urus-Martanowski Rajon,Urus-Martan
Southington,Hartford CT <OR> Hartford
Queensland,Brisbane
Dnovsky Bezirk,Boden
Westliche Region Ghana.,Sekondi-Takoradi
Nowokusnezkij Rajon,Nowokusnezk
Athens County,"Athen <OR> Athen, Ohio"
Westliche Region,Takoradi
Ter (Abteilung),Girona
Chelan County Washington,"Wenatchee, Washington <OR> Wenatchee"
Arrondissement von Montpellier,Montpellier
Haarlemmermeer,Hoofddorp
Tunceli Provinz,Tunceli
Moqhaka Kommunalverwaltung,Kroonstad
Südborneo,Banjar
Bowman County North Dakota,"Bowman, North Dakota <OR> Bogenschütze"
Vakaga,Büro
Hochlandregion,Inverness
Ostprovinz Saudi-Arabien,Dammam
Pontotoc County Mississippi,Pontotoc
Phillips County Arkansas,Helena-West Helena
Bezirk Aveiro,Stadtverwaltung Aveiro
Kopenhagener Kommune,Kopenhagen <OR> Größeres Kopenhagen
Pô (Departement),Turin
Satakunta,Pori
Dykanka Rajon,Dykanka
Fürstentum Seborga,Seborga
Lachdenpochski Rajon,Lachdenpochja <OR> Lahdenpohja
Provinz Cebu,Cebu Stadt <OR> Cebu
Bartow County,"Cartersville, Georgia <OR> Cartersville"
Kasimowski Bezirk,Kasimow
Nordkap-Provinz,"Kimberley <OR> Kimberley, Nordkap <OR> Kimberley, Südafrika"
Isabela (Provinz),Ilagan
Salmas Bezirk,Salamas
Hedmark,Hamar
Huanchaco-Bezirk,Huanchaco
Nacogdoches County Texas,Nacogdoches
Sabine Parish,"Viele <OR> Viele, Louisiana"
Ustjuschenski,Ustjuschna
Bezirk von Aurukun,Aurukun
Klamath County Oregon,Klamathfälle
Nordkalimantan,Tanjung Selor
Tawantinsuyu,Cusco
Samsun Provinz,Samsun
Zhejiang,Hangzhou Stadt <OR> Lin'an <OR> Hangzhou <OR> Hangzhou Stadt
Haakon County South Dakota,"Philip, South Dakota <OR> Philipp"
Lammkreis,"Kleinfeld <OR> Littlefield, Texas"
Bundesstaat Kano,Kano
Kariya-Domäne,Kariya
Niedersimmental-Bezirk,Wimmis
Kanton Marseille – Notre-Dame-du-Mont,Marseille
Kanton Vieux-Habitants,Alte Bewohner
Montgomery County Indiana,"Crawfordsville, Indiana <OR> Crawfordsville"
Freiburg,Freiburg/Freiburg <OR> Freiburg
Guadeloupe,Basse-Terre
Svobodnenski Rajon,Frei
Mombasa,Mombaça
Berkeley County West Virginia,"Martinsburg <OR> Martinsburg, West Virginia"
Traill County,"Hillsboro <OR> Hillsboro, North Dakota"
Monmouth County,Freihaltegemeinde
Westprovinz (Papua-Neuguinea),Daru
Leningrader Gebiet,Leningrad <OR> Sankt Petersburg <OR> Petersburg
Hultsfred Kommun,Hultsfred
Humla-Bezirk,Simikot
Departamento Chuquisaca,La Plata <OR> Zucker
Morgan County Alabama,"Decatur, AL <OR> Decatur, Alabama <OR> Decatur"
Gouvernement as-Suwaida,al-Suwayda
Conway County Arkansas,Morrilton
Südwestafrika,Windhuk
Otsego,"Cooperstown, New York <OR> Cooperstown"
Dantewada-Distrikt,Dantewada
Peru-Bolivianische Konföderation,Tacna
Kuwshinowski Rajon,Kuwschinowo
Südmähren,Brünn
Gemeinde Kondratowice,Kondratowice
Süd-Tyneside,South Shields
Kanton Laon-Sud,Laon
Gemeinde Matamoros,Matamoros
Howell County Missouri,Westebenen
Kalmückisch,Elista
Niederländisch-Neuguinea,Jayapura <OR> Hollandia
County Tyrone,Omagh <OR> Drumragh
Gemeinde Warshetz,Varshets
Sretenski Rajon,Sretensk
Saratoga County New York,Ballston Spa
Karlsruhe (Landkreis),Karlsruhe
Shabeellaha Dhexe,Jowhar
Provinz Santiago de Cuba,Santiago de Kuba
Provinz Los Santos,Die Tabellen
West-Batschka-Distrikt,Sombor
Kankan Region,Kankan
Magoffin County,"Salyersville, Kentucky <OR> Salyersville"
Jadrinski Rajon,Jadrin
Bezirk Wien-Umgebung,Klosterneuburg
Lynn County Texas,Tahoka
Hormozgan-Provinz,Bandar Abbas <OR> Bandar Abbas
Atakora-Abteilung,Natitingou
Provinz Papua,Jayapura
Giles County Tennessee,"Pulaski <OR> Pulaski, Tennessee"
Ostregion (Burkina Faso),Fada N'gourma
Kurfürstentum Köln,Köln
Jashpur Distrikt,Jashpur Nagar
Arrondissement von Castres,Castres
Nordwestliche Grenzprovinz,Peschawar
Beloretschenski Rajon,Beloretschensk
Zentralregion Ghana,Küstenkap
Gia Lai,Pleiku
Gemeinde Stare Bogaczowice,Stare Bogaczowice
Kasese Distrikt,Kasese
Gemeinde Gjorče Petrov,Skopje
Ober-Bassins,Bobo-Dioulasso
Sikh Misl,Amritsar
Livorno,Livorno
Halland,Halmstad
Slawski Rajon,Slawsk <OR> Heinrichswalde
Azorianer,Ponta Delgada
Masaka Distrikt,Masaka
Yavapai County,"Prescott, Arizona <OR> Prescott, AZ <OR> Prescott"
Hoosier-Staat,Indianapolis
Kittson County Minnesota,Hallock
Cimarron County Oklahoma,"Boise Stadt <OR> Boise City, Oklahoma"
Ceará,Festung
Departamento La Paz (Bolivien),La Paz
Land der Tone,Almendralejo
Uddevalla Kommun,Uddevalla
Allen County Kentucky,"Scottsville, Kentucky <OR> Scottsville"
Cass County Nebraska,Plattsmouth
Raleigh County West Virginia,Beckley
Adscharien,Batumi
Auckland-Region,Auckland
Bezirk Siders,Siders
Cieszyn Filiale,Teschen
San Joaquin County Kalifornien,Stockton-Gebiet
Hassan Bezirk,Hassan Stadt
Region Peel,"Brampton <OR> Brampton, Ontario"
Yuma County Arizona,"Yuma <OR> Yuma, Arizona"
Tokugawa-Japan,Edo
Tschebarkulski Rajon,Tschebarkul
Wyschhorod Rajon,Wyschhorod
Augusta County Virginia,"Staunton <OR> Staunton, Virginia"
Westgriechenland,Patras <OR> Patras
Cotabato,Kidapawan Stadt <OR> Kidapawan
Bejneu Bezirk,Beyneu
Mallorca,"Palma de Mallorca <OR> Palma, Mallorca <OR> Palma <OR> Palma (Mallorca)"
Westsumatra,Padang
AB,Edmonton
Kauka,Kalifornien
Portugal,Lissabon Stadtverwaltung <OR> Lissabon <OR> Lissabon <OR> Lissabon
Koura Bezirk,Amioun
Ağdam,Ağdam
Logan Stadt,Logan Zentral
Bexar County Texas,"San Antonio <OR> San Antonio, Texas <OR> Bexar"
Durham,"Durham <OR> Aykley Heads <OR> Durham, County Durham, England"
Vermischtes,Amritsar
Armstrong County Texas,"Claude <OR> Claude, Texas"
Haninge,Hände
Pfarrei Sankt Katharina,Spanische Stadt
Ostbengalen,Dhaka <OR> Dhaka
Ishikawa,Kanazawa <OR> Kanazawa Stadt
Präfektur Gunma,Maebashi Stadt <OR> Maebashi Stadt <OR> Maebashi
Botad Distrikt,Botad
Kolonial-Tunesien,Tunis
Umayyaden,Damaskus
Santa Catarina Kap Verde,Assomada
Großmogul,Agra
Gouvernement Nabatiyeh,Nabatiyeh
Groningen (Provinz),Groningen
Marrakesch-Tensift-El Haouz,Marrakesch
Kangwon,Wonsan
Region Al-Madina,Medina <OR> Medina <OR> Medina
Gouvernement Assuan,Syene <OR> Assuan <OR> Assuan
Shimla Bezirk,Shimla
Kanton Marseille – Saint-Lambert,Marseille
Walthall County,"Tylertown <OR> Tylertown, Mississippi"
Westlicher Staat (Nigeria),Ibadan
Stark County,"Kanton <OR> Canton, Ohio"
Solotschiw Rajon,Schloss Zolotschew <OR> Złoczów
Springen,Stadt Salta
Salem County New Jersey,Salem Stadt
Kanton Marseille-La Rose,Marseille
Kars Oblast,Kars
Jelabugaer Bezirk,Jelabuga <OR> Alabuğa
Ibanda Distrikt,Ibanda
Ubuntu-Lokalgemeinde,Victoria West
Crosby County Texas,Crosbyton
Amerikanisch-Samoa,"Pago Pago, Amerikanisch-Samoa <OR> Pago Pago"
Mosteiros Kap Verde (Gemeinde),Klöster
Medak-Bezirk,Sangareddi <OR> Sangareddy
Shaanxi-Provinz,Chang'an <OR> Xi'an
Manatee County Florida,"Bradenton, Florida <OR> Bradenton"
Kakatiya,Warangal <OR> Orugallu
Starr County Texas,Rio Grande Stadt
Alexejewski Rajon Belgorod Oblast,Alexejewka
Alpine County,Markleeville
Gelderland,Arnheim
Bolton,Boltoner Rathaus
Miyazu-Domäne,"Miyazu, Kyoto <OR> Miyazu"
Niederlande,Den Haag <OR> Den Haag <OR> Amsterdam
Niedersachsen,"Hannover <OR> Hannover, Deutschland <OR> Hannover"
Rylski Bezirk,Rylsk
Nowgorodski Rajon,Weliki Nowgorod
Csepel,Budapest
Matanuska-Susitna Borough,"Palmer, Alaska <OR> Palmer"
Anderson County Tennessee,"Clinton, Tennessee <OR> Clinton"
Nordwestliche Grenzprovinz,Peschawar
Karbala,Karbala
Gemeinde Brzeszcze,Brzeszcze
Namensvetter-Gemeinschaft,Valencia
Gemeinde Berovo,Berovo
Stadt Johannesburg Metropolgemeinde,Johannesburg
Moyne Shire,Port Fairy
Ragusa,Ragusa Ibla
TASSR,Kasan
Arrondissement von Arles,Arles
Choresm Provinz,Urgentsch
Kanton Charmes,Reize
Billings County,"Medora, North Dakota <OR> Medora"
Verbandsgemeinde Katzenelnbogen,Katzenelnbogen
Kaliningrader Gebiet,Königsberg <OR> Kaliningrad <OR> Königsberg
Bareilly,Bans Bareilly
Arski Bezirk,Arça <OR> Arsch
Region Charters Towers,Charters Towers
Kohlenkreis,Kohle-Gate
Gouvernement Idlib,Idlib
Schwarzenburg,Munkedal
Distrikt Misrata,Misurata <OR> Misrata
Wilson County,"Libanon, Tennessee <OR> Libanon"
Dr. Kongolese,Kinshasa
Sukhinitschski Rajon,Sukhinichi
Belgier,Brüssel
Südrhodesien,Salisbury <OR> Harare
Provinz Pistoia,Pistoia
Gloucestershire,Gloucester Docks <OR> Gloucester Docks <OR> Gloucester
Bezirk Panamá,Panama-Stadt
Provinz Chuzestan,Ahvaz <OR> al-Ahwaz
Jamalo-Nenezki Autonomer Kreis,Salechard
Otoe County,"Nebraska Stadt <OR> Nebraska City, Nebraska"
Gratiot County,"Ithaka <OR> Ithaca, Michigan"
Al Mahrah,Al Ghaydah
Tschernjachowski Rajon,Insterburg <OR> Vergiften <OR> Tschernjachowsk
RSA,Kapstadt
Csongrád Komitat,Szeged
Provinz Oristano,Oristano
Knott County,"Hindman <OR> Hindman, Kentucky"
Kristianstads Bezirk,Kristianstad
Stendal (Landkreis),Stendal
Westbengalen,Kalkutta <OR> Kalkutta <OR> Süd-Kolkata <OR> Süd-Kolkata <OR> Kalkutta <OR> Kolkata <OR> Kalkutta
Lokalverwaltung Rustenburg,Rustenburg
Stadtrat von Newtownabbey,Neustadt-Abtei
Liang-Dynastie,Jiankang
Laos.,Präfektur Vientiane <OR> Vientiane <OR> Vientiane <OR> Vientaine
Clarke County Virginia,"Beerenstadt <OR> Berryville, Virginia"
Bezirk von Great Yarmouth,Groß-Yarmouth
Neuirland-Provinz,Kavieng
Josephine Countys,Grants Pass
Ghaznawiden-Dynastie,Ghasna <OR> Ghasni
Gouvernement Al Ahmadi,Al Ahmadi
Bezirk Bent,Die Seelen
Pernambucano,Recife
Bagaces (Kanton),Bagaces
Ark-La-Tex,"Shreveport, Louisiana <OR> Shreveport"
Matjhabeng,Willkommen
Provinz Banteay Meanchey,Sisophon
Crosby County,Crosbyton
Werden Abtei,Werden <OR> Essen-Werden
Ishkaschim,Eshkaschem
Caldas,Manizales
Katalanisch,"Barcelona <OR> Barcelona, Spanien"
Beaufort County North Carolina,"Washington <OR> Washington, NC"
Ostküste,"Gisborne <OR> Gisborne, Neuseeland"
Davao Occidental,"Malita, Davao del Sur <OR> Malita"
Provinz Al Madinah,Medina
Ost-Carroll-Bezirk,See Providence
Französische Kolonialzeit,Hanoi
Serbien,Belgrad <OR> Belgrader Region <OR> Belgrad <OR> Belgrad <OR> Kragujevac <OR> Belgrad <OR> Belgrad <OR> Belgrad
Afshariden-Dynastie,Maschhad
Süd-Johor,Johor Bahru <OR> Johor
Nanda.,Pataliputra
Brüssel.,Brüssel
Pomoravlje,Jagodina
Provinz Cagliari,Cagliari
Jurginski Rajon Kemerowo Oblast.,Jurga
Mariagerfjord Kommune,Hobro
Kelatan,Kota Bharu
Arakan-Staat,Sittwe <OR> Sittwe
Oneida County,"Utica <OR> Utica, New York"
Keya Paha County Nebraska,"Frühlingsblick <OR> Springview, Nebraska"
Timuriden-Dynastie,Samarkand <OR> Herat
Samaraer Oblast,"Samara <OR> Samara, Russland"
