source,target
Adamów Landkreis Brzeziny,Polen
Hochlandwälder Delaware,Vereinigte Staaten
Kalina Estland.,Estland
Internationale Brücke,Vereinigte Staaten <OR> Kanada <OR> Amerikanisch <OR> USA
Bayezava,Persisch <OR> Iran
Zubowszczyzna,Polen
Vezo.,Madagaskar
Cruz Azul Hidalgo,Mexiko
Ziemiany Woiwodschaft Ermland-Masuren,Polen
Ankazomborona,Madagaskar
Quinamávida Chile.,Chile
Heidelbeere,Persisch <OR> Iran
Deh-e Qazi Damghan,Persisch <OR> Iran
Gräfelfing,Deutschland
Bernaia Fluss,Rumänien
Sofulu Sarıçam,Truthahn
Stamm der Squaxin-Insel,Vereinigte Staaten <OR> USA
Jorebungalow,Indien
Islamisches Kulturzentrum König Fahd,Argentinien
Nationalpark Rapa Nui,Chile
Illawarra Folk Festival,Australien
Darreh Khal Kambu,Persisch <OR> Iran
Jonedstraße,Malaysia
Mas-des-Cours,Frankreich
Zelenogradski administrativer Okrug,Russland
Castrignano dei Greci,Italien
Ryan Texas,Vereinigte Staaten
Chak-E Sabz Olya,Persisch <OR> Iran
Chelur,Indien
Fort Marcy Handicap,Amerikanisch
Boswil,Schweiz
Feldforschung,Amerikanisch
Kızıltepe Bozüyük.,Truthahn
Regina Süd,Kanada
Kannambra (Gram Panchayat),Indien
HEW,Vereinigte Staaten
Ichishi-Bezirk,Japan
Oberster Gerichtshof von Texas,Vereinigte Staaten <OR> Amerikanisch
Quelle des Shir Ali,Persisch <OR> Iran
Soto (Aller),Spanien
Landtagswahlen in den Niederlanden 2015,Niederlande
Carver Oberschule (Philadelphia),Vereinigte Staaten
Louignac,Frankreich
Tam Fracht,Brasilien
Nalas.,Persisch <OR> Iran
Ogembo,Kenia
Deutsches U-Boot U-560,Nazi-Deutschland
Kalte Herberge,Deutschland
1133 in Norwegen.,Norwegen
Eremitanis,Italien
Wygoda Woiwodschaft Schlesien,Polen
Dalcahue,Chile
Iskra Bezirk Burgas,Bulgarien
Hafen von Naantali,Finnland
Kran,Norwegen <OR> Norwegisch
Bumdeling Gewog,Bhutan
Stadt (Magazin),Finnland
Wiss Platte,Schweiz <OR> Österreich
Qara Khan Mahalleh,Persisch <OR> Iran
Targho.,Burkina Faso
Gózdek Landkreis Garwolin,Polen
Frühlingsprärie (Gemeinde) Wisconsin,Vereinigte Staaten
Andrott,Indien
Uduvil Mädchenkolleg,Sri Lanka
Qibing,Lesotho
Ninohe,Japan
1731 in Norwegen.,Norwegen
Balkány,Ungarn
Gemeinde Kol Ami (Salt Lake City Utah),Union
Jori Tadschikistan.,Tadschikistan
Jädraås,Schweden
Haenertsburg,Südafrika
Bünzen Aargau,Schweiz
Veterinärmedizinisches Direktorat,Vereinigtes Königreich
Jinju-Stadion,Südkorea
Mazraeh-ye Vagavdari Kahn Nazhad,Persisch <OR> Iran
Anzat-le-Luguet,Frankreich
Dornetul Fluss,Rumänien
Shubuta,Vereinigte Staaten
Falköping,Schweden
Püssi,Estland
Algerische Gebärdensprache,Algerien
Gewichtsfläschchen,Frankreich
Collège de Juilly,Frankreich
Úpice,Tschechische Republik
Manturovo Oblast Kostroma,Russland
Centerton Ohio,Vereinigte Staaten
Breuil-Le-Sec,Frankreich
Calgary (Wahlbezirk der Nordwest-Territorien),Kanada
Regenbogen Pavillon.,Truthahn
Nauru bei den Commonwealth Spielen,Nauru
Kettering Jamaika.,Jamaika
Flughafen Toruń,Polnisch
Sterpeto,Italien
Qaimpur,Pakistan
Oglađenovac,Serbien
Salur Kumluca.,Truthahn
Amherst State Park,USA
WEM,USA <OR> Amerikanisch
Muraz-e Gholam,Persisch <OR> Iran
Nauruanische Präsidentschaftswahl 2007,Nauru
Selinsgrove,Vereinigte Staaten <OR> Union <OR> Amerikanisch
Villa Grazioli.,Italien
Zentralbezirk (Landkreis Bashagard),Iran
Gedik Serik.,Truthahn
Barczew,Polen
Gilavandan,Iran
Geeumbi,Australien
Fliegende Tiger,Vereinigte Staaten <OR> USA <OR> Amerikanisch
Tschernjachiw Schytomyr Oblast,Ukraine
Niekłończyca,Polen
Uhlsport.,Deutschland
Reagan County Texas,Vereinigte Staaten
Mikołajówek Woiwodschaft Podlachien,Polen
Luxi Fujian,China
Ed Mirvish Theater,Kanada
Fenjan Fars,Persisch <OR> Iran
ARDC,Vereinigte Staaten <OR> Amerikanisch
Bahnhof Caslano,Schweizerisch
Stikine-Eiskappe,Kanada <OR> Kanadier
Belfast (CDP) New York,Vereinigte Staaten
Lishki,Persisch <OR> Iran
Peking CBD,China
Flagler County Flughafen,Vereinigte Staaten
Neubulach,Deutschland
Nyaksimvol,Russland <OR> Russisch
Cloo.,Amerikanisch
Witts Spring Arkansas,Vereinigte Staaten
Żydy Woiwodschaft Ermland-Masuren,Polen
Ellis Illinois,Vereinigte Staaten
Wengen,Schweiz <OR> CHE
Shanghaier Großes Theater,China
Mauritius-Liga,Mauritius
Nationale Liste,Israel <OR> Sri Lanka
Monroe Green County Wisconsin.,Vereinigte Staaten
Mecklenburg County North Carolina,USA <OR> Vereinigte Staaten <OR> USA <OR> Amerikanisch
Silberlinie,Vereinigte Staaten
Tazeh Kand Ijrud,Persisch <OR> Iran
R376 Straße (Südafrika),Südafrika
19. Regierung der Türkei,Truthahn
Kupowo,Polen
Jagan Jiroft,Persisch <OR> Iran
Salgado-Fluss (Rio Grande do Norte),Brasilien
Samuthiram Pudukkottai.,Indien
Bolewice Woiwodschaft Großpolen,Polen
EDON,Union
Creuzier-Le-Neuf,Frankreich
Surkuh,Persisch <OR> Iran
Lądek-Zdrój,Polen
Stadtsäule,Thailand
Schwarze Schönheit,Persisch <OR> Iran
Zonnebeke,Belgier <OR> Belgien
Basilika St. Michael Bordeaux,Frankreich
Starnberger See,Deutschland
Mali Präsidentschaftswahl 2002,Mali
San Nicola Pisa,Italien
Shahid Beheshti Agro-Industriekomplex,Persisch <OR> Iran
Palca,Peru
Ajdovščina,Slowenien
Nationaler Maritimer Komplex,Indien
Ramsin,Indien
Schwarzwassertal Fluss (Siret),Rumänien
Colborne,Kanada <OR> Kanadier
Erste Presbyterianische Kirche von Wantage,Vereinigte Staaten
Eskilstrup Kirche,Dänemark
Sm C&C,Südkoreanisch
Burdze,Polen
Ulsan Museum,Korea <OR> Südkorea
Port Obaldía,Panama
Mendota Heights,Vereinigte Staaten
Öffentliche Bibliothek Ottumwa,Vereinigte Staaten
Hnoms Rauma (1939),Norweger
Goldene Hügel Kalifornien,Vereinigte Staaten
April 2010 Sudanesischen Parlamentswahlen,Sudan
Palästinensisches Pfund,Palästina <OR> Israel <OR> Transjordanien <OR> Britisches Mandat <OR> Westjordanland
Vidago,Portugiesisch
Reduit,Mauritius
Torres Torres.,Spanien
KDKD-FM,USA
Golfküstenarchiv und -museum,Vereinigte Staaten
Geschichtenstadt,Vereinigte Staaten
Institut für Kernforschung,Russland
Geita-Region,Tansania
Bancroft Township Freeborn County Minnesota.,Vereinigte Staaten <OR> Amerikanisch
Nationales Radioastronomie-Observatorium,USA <OR> Amerikanisch
hacken,Albanien
Vlădești Galați,Rumänien
Boneh Balut Chuzestan.,Persisch <OR> Iran
Gazegah,Persisch <OR> Iran
Skui,Norwegen
Landkreis Chorramschahr,Iran <OR> Persisch
Vit.,Bulgarisch <OR> Bulgarien
Flughafen Bihać Golubić,Bosnien
Kungsholmen,Schweden <OR> Schwedisch
Dickinson Haus (Alloway New Jersey),Vereinigte Staaten
Tützpatz,Deutschland
Großkumanien,Ungarn
Mangos (Fernsehserie),Kanada
Niergnies,Frankreich
WTJS,USA
San Antonio Misiones,Argentinien
Castelliri,Italienisch
Pazifikgebäude,Vereinigte Staaten <OR> Union
Luschniki-Sportkomplex,Russland
Vermindere Beeinträchtigtes Fahren Überall,Kanada
Griffhaltung,Kanada
Stadtmoschee Kota Kinabalu,Malaysia
Lumsden (Metz) Flughafen,Kanada
Romery Aisne.,Frankreich
San-Bernardino-Gebirge,Vereinigte Staaten <OR> Amerikanisch <OR> USA
Tilga Kreis Tartu,Estland
Mattoon Oberschule,USA
Blühender Hain Township Waseca County Minnesota.,Vereinigte Staaten
Purazh,Persisch <OR> Iran
Katzelsdorf,Österreich
Kuzumi Bahnhof,Japan
Flughafen Fundo Naicura,Chile
Posht Rud Bam,Persisch <OR> Iran
Reifen Libanon,Libanesisch <OR> Libanon
Brzeziak,Polen
Insurgentes 300,Mexiko
Boneau/Bryan-Brown,USA
Ellbogenpass,Kanada
Waschbrett-Wasserfälle,Kanada
FC Ak-Bura Osch,Kirgisistan
Komorniki Kolonie,Polen
Enkenbach-Alsenborn (Verbandsgemeinde),Deutschland
Oberkráľová,Slowakei
Wunder,Brasilien
Scheich Teimur Nord-Chorasan,Persisch <OR> Iran
Kahn-e Mur Sirjan,Persisch <OR> Iran
Naturreservat Rust De Winter,Südafrika
Gesegnete Jungfrau Maria Kirche Pińczów.,Polnisch <OR> Polen
Harrison Vigo County Indiana,Vereinigte Staaten
Yonggang-Dong Seoul.,Südkorea
Roter Boden,Vietnam
Ryersons Insel,Kanada
Maupin Abschnitts-Vorarbeiterhaus,Vereinigte Staaten
Straumøya,Norwegen
Technologische Universität von Panama,Panama
Singareni,Indien
Groton Connecticut,USA
Gratschowski Rajon,Russland
Florierender Garten,Malaysia
Heeney,Vereinigte Staaten <OR> Amerikanisch
Bhumlichok,Nepal
Rahmatabad Schiras,Persisch <OR> Iran
Sorgensee,Deutschland
Danke (Firma),Tschechisch
Bochowo,Polen
Kamień Landkreis Jarocin,Polen
Messberg (Hamburger U-Bahn-Station),Deutschland
Kampiti,Burkina Faso
Stonycreek Fluss,Vereinigte Staaten
Hauptstadt Rote Rosen Korridor,Vereinigte Staaten
Portsmouth-Oberschule,Vereinigte Staaten
Chalakudy Fluss,Indien
Chacon New Mexico,Vereinigte Staaten
Önneköp,Schweden
Wądołki-Borowe,Polen
Azizabad Zandschan,Persisch <OR> Iran
Metropolregion Porto Alegre,Brasilien
Québec-Stadt,Kanada <OR> Kanadier <OR> Kalifornien
Kerzenberg,Bolivien
Miřetice (Bezirk Chrudim),Tschechische Republik
Jasin Woiwodschaft Großpolen,Polen
Schatz,Brasilien
Pégairolles-de-Buèges,Frankreich
Union für Hilfe,Benin
Berlinek Woiwodschaft Kujawien-Pommern,Polen
ABN,Australien
Kohat (Stadtgebiet-III),Pakistan
Tang-e Tāgher,Iran
BCT,Vereinigte Staaten <OR> USA
Marianów Gemeinde Solec an der Weichsel,Polen
Liste der Schweizer Fußballmeister,Schweiz <OR> Schweizerisch
Mcu Park,USA
Osloer Stadtbibliothek,Norwegen
Antilopenhügel Wyoming,Vereinigte Staaten
Haapajärvi-See,Finnland
Musteika,Litauen
Solonț Fluss,Rumänien
Sowjet-Belarus,Sowjetisch <OR> Sowjetunion <OR> Sowjetrussland
Adlerhals,Australien
Deutsche Wahl und Referendum 1938,Nazi <OR> Nazis <OR> Deutschland
Bateman Saskatchewan,Kanada
Włoszanowo,Polen
Dakpathar-Staumauer,Indien
Johnson-Bucht,Vereinigte Staaten
Winchester Speedway,USA
Sõmerpalu Stausee,Estland
Tunu,Nordgrönland <OR> Grönland <OR> Westgrönland
K6 (Berg),Pakistan
Bahnhof Uitikon Waldegg,Schweiz
Dzikowo Kreis Crossen an der Oder,Polen
Holmes Mill Kentucky,Vereinigte Staaten
Pazifisches Haus Kalifornien.,Vereinigte Staaten
Schlangenfluss (Renfrew County),Kanada
Grenzschutz der Vereinigten Staaten,Vereinigte Staaten <OR> Amerikanisch
Andrésy,Frankreich
Birobidschan Synagoge,Russland
Wyszków Niederschlesisches Woiwodschaft,Polen
Neubritannien,Papua-Neuguinea
Bosteels Brauerei,Belgien
Podborze Landkreis Ostrów Mazowiecka,Polen
McGuffey Ohio.,Vereinigte Staaten
Iwankowo-Stausee,Russland <OR> Russisch
Cerovica Šmartno bei Litija,Slowenien
Zeitgenössische Literatur (Hyundae Munhak) Preis,Korea <OR> Südkorea
Erste Baptistenkirche (Montgomery Alabama),Vereinigte Staaten
Paiko,Griechenland
Valserrhein,Schweizerisch
Flanleys Block,USA
Ogoto-Onsen Bahnhof,Japan
Adler-Vail,Vereinigte Staaten
Metz-Robert,Frankreich
Arciechów Landkreis Sochaczew,Polen
Hayq Äthiopien.,Äthiopien
See Buenos Aires,Argentinien <OR> Argentinier <OR> Chile
Malybay,Kasachstan
Krötekuchen,Norwegen
Chmielnik,Polen <OR> Polnisch <OR> Ukraine
Mehrian Kohgiluyeh und Boyer-Ahmad,Persisch <OR> Iran
Lubuk Tupah,Malaysia
Bahnhof Kautenbach,Luxemburg
Illinois Werkzeugwerke,Amerikanisch
Dolavon,Argentinien
2012 Lüttich–Bastogne–Lüttich,Belgien
Saint-Philbert-de-Bouaine,Frankreich
PIR,Vereinigte Staaten <OR> Amerikanisch
Neun Jahre New York,Vereinigte Staaten
Luna County New Mexico,Vereinigte Staaten <OR> USA
Cannelton Baumwollmühle,Vereinigte Staaten <OR> USA
Stara Kaletka,Polen
Maraschi Iran,Persisch <OR> Iran
Niaqornat,Grönland
Bessaker,Norwegen
Technische Universität Graz,Österreich
Prinsuéjols,Frankreich
Al-Bahr-Türme,Emirat <OR> Vereinigte Arabische Emirate
Kakeya,Japan
Zivilbezirke Allahabad.,Indien
USL Premier Development Liga (PDL),Amerikanisch
Polubicze Dworskie,Polen
Hammer an der Uecker,Deutschland
Salamanca-Kathedrale,Spanien
Quitoer Astronomisches Observatorium,Ecuador
Vidovo,Serbien
Carter Plantation,Vereinigte Staaten
Roznov Texas,Vereinigte Staaten
Porrettana-Bahn,Italienisch
Bir Lehlu,Westsahara
Europäische Demokratische Partei (Tschechische Republik),Tschechisch
Sicaya Peru.,Peru
Welimada Divisionalsekretariat,Sri Lanka
Detmold Maryland.,Vereinigte Staaten
Westwood Edmonton.,Kanada
U Straße NW,Afroamerikaner <OR> Union
Daulatpur Jhelum.,Pakistan
St. Paraskevi-Kirche Përmet,Albanien
Nationalpark Deux Balés,Burkina Faso
Reichenbach-Steegen,Deutschland
Drei-Nationen-Turnier,Südafrika
Radomsk,Polnisch <OR> Polen
Eisstadion Liptovský Mikuláš,Slowakei
Sri Srinivasa Perumal Tempel,Singapur
Hudești,Rumänien
Butterwaage,Niederlande
Krnča,Slowakei
Russische Sowjetische Föderative Sozialistische Republik,Sowjetisch <OR> UdSSR <OR> Sowjetunion <OR> Russen <OR> UdSSR <OR> Russisch
Wamba-Gebiet,Kongo
Egodagoda,Sri Lanka
Mexikanische Bundesstraße 16,Mexiko
Wasserstoffkraftwerk Qazvin,Iran
Keralapuram,Indien
Klokočov Bezirk Čadca,Slowakei
Wachposten,Tschechische Republik
V.Kalathur,Indien
Berg Pereleshin,Kanada
Gambissara,Gambia
Hadar Salmas.,Iran
Chróścin,Polen
Baumwollholzfälle,Vereinigte Staaten
Franzosenberg,Madagaskar
Moskauer Börse,Russland
Flach,Slowakisch <OR> Slowakei
Af Chapman,Schweden
Eching Freising.,Deutschland
Mirabad Zirkuh.,Persisch <OR> Iran
Bakum,Deutschland
Kreuz Woiwodschaft Łódź,Polen
Zuckerhut Gemeinde Boone County Arkansas,USA
Koraput-Distrikt,Indien
Durchgänge durch die Wand,Vereinigte Staaten <OR> Amerikanisch
Sun 'N Lake von Sebring Florida,Vereinigte Staaten
Neukirch Baden-Württemberg,Deutschland
Haddas Fluss,Eritrea
Hol Maren.,Niederlande
Arlington New Jersey,Vereinigte Staaten
Polizeidienststelle Pigeon Forge,Vereinigte Staaten
Rapel-Fluss,Chile
Chương Mỹ Bezirk,Vietnam
Căldăraru Fluss,Rumänien
Hierakonpolis,Ägypten
Südbucht Florida,Vereinigte Staaten
Stupava,Slowakisch <OR> Slowakei
Saint-André-de-Lancize,Frankreich
Montreuil-sur-Brêche,Frankreich
Sant Jaume de Frontanyà,Spanien
Nav Ardabil,Iran
Gelbe Hosenbach,Vereinigte Staaten <OR> USA
Pisy,Frankreich
Soldaten- und Matrosen-Denkmalbogen,Union
Klein-Haiti,Vereinigte Staaten <OR> Amerikanisch <OR> USA
Dippach,Luxemburg
Linda Vista Universität,Mexiko
Verzeichnis der historischen Orte im Madison County Idaho,Vereinigte Staaten
Kokos-Krispies,Vereinigte Staaten
Lavizzara,Schweiz <OR> Schweizerisch
Mandaloque Ilocos Norte.,Philippinen
Gipfelsee (Krummer Fluss),Kanada
Umuofa,Nigeria
Westdeutschland bei den Olympischen Sommerspielen 1984,Westdeutschland
Gemeinde Trzemeszno,Polen
Saint-Seurin-sur-l'Isle,Frankreich
Dale County Alabama,USA <OR> Vereinigte Staaten
Richland Township Clinton County Ohio,Vereinigte Staaten
Sinyavino.,Russland
Gegenkirche,Frankreich
Van Cliburn Stiftung,Amerikanisch
Farsala,Griechisch <OR> Griechenland
Hohe Linie,Amerikanisch
Nationalversammlung (Zentralafrikanische Republik),Zentralafrikanische Republik
Aghajari West-Aserbaidschan,Persisch <OR> Iran
La Gorce,Vereinigte Staaten
Nischni Nowgorod,Russisch
Ismat Gayibov Stadion,Aserbaidschan
Wangphu Gewog,Bhutan
Kilchis Fluss,Vereinigte Staaten
Standing Rock Indianerreservat,Vereinigte Staaten
Via Clodia,Italienisch <OR> Italien
Hajjiabad Chvaf,Persisch <OR> Iran
Springfield Sliders,Vereinigte Staaten
Gemeinde Vacas,Bolivien
Victorianisches Telekommunikationsmuseum,Australien
Flughafen Tri-Cities (Washington),USA
Zusammenschluss,Japan
Vyšší Brod-Pass,Tschechisch <OR> Tschechische Republik
Internationaler Flughafen Qom,Iran
Brainerd Minnesota.,Vereinigte Staaten <OR> Amerikanisch <OR> USA
Regentschaft Gauteng,Südafrika
Sokolec Woiwodschaft Großpolen,Polen
Satellit,Persisch <OR> Iran
Allen-Formation,Argentinien
Sankt Annaberg,Polnisch <OR> Polen
Unsere,Belgier <OR> Belgien
Weihnachtsgeschenk Evans Haus,Vereinigte Staaten
Genouillé Vienne,Frankreich
Mirud,Persisch <OR> Iran
Mohammad Al-Amin Moschee,Libanon
Bush City Kansas,Vereinigte Staaten
Kulata,Bulgarisch <OR> Bulgarien
Brasiliense-Meisterschaft,Brasilien <OR> Brasilien
2007–08 Bundesliga (Frauen),Deutschland
Kirche des Heiligen Stephan Nessebar.,Bulgarien
Freund,Vereinigte Staaten <OR> Amerikanisch <OR> USA
Marcinowice Woiwodschaft Lebus,Polen
Verneint.,Polen
Fremder Duft,Vietnam
Gorman Kalifornien,Vereinigte Staaten
Gifu Keizai Universität,Japan
Diebsholm,Norwegen
Sapian,Philippinen
Westerberg,Schweden
Kf Valbona,Albanien
Grüne Startrampe,Vereinigte Staaten <OR> Amerikanisch
Galatasaray (Zeitschrift),Truthahn
Omonoia (Organisation),Albanien
Essen,Ungarn
Standard West Virginia,Vereinigte Staaten
Koçaj,Albanien
Nilgiri-Express,Indien
Snap Lake Diamantenmine,Kanada <OR> Kanadier
Wälder,Frankreich
Agios Sergios Zypern,Zypern
Chuck Barris Produktionen,Amerikanisch
Hamilton High School (Hamilton Alabama),Vereinigte Staaten
Beuningen Overijssel.,Niederlande
Orden der Krone,Belgien
St. Josephs Gymnasium Umerkhadi.,Indien
Luodissee,Litauen
Levidi,Griechisch <OR> Griechenland
Nuntași-Fluss,Rumänien
Raja Ramanna Zentrum für Fortgeschrittene Technologie,Indien
Matsusaka Mie.,Japan
Al Aqda,Persisch <OR> Iran
Vermont Route 105,Vereinigte Staaten
Bor-Mine,Serbien
Kaczkowice,Polen
Jeżewsko,Polen
Cleary Gottlieb,Vereinigte Staaten <OR> Amerikanisch
Kanton Aix-en-Provence-Sud-Ouest,Frankreich
Gestüt De Meautry,Frankreich
Monte Mor,Brasilien
Villefranche-de-Conflent,Frankreich
Cheonseongsan,Südkorea
Universität der Naturwissenschaften,Nordkorea <OR> Nordkoreanisch
Große Hundeinsel (Tasmanien),Australien
Grabówko Landkreis Słupsk,Polen
Galdogob,Somalisch <OR> Somalia
Isabella-Breckinridge-Haus,Vereinigte Staaten
Estland bei den Olympischen Winterspielen 1936,Deutschland
Luossajärvi,Schweden
Dyrborg,Norwegen
San Pablo Bezirk Mariscal Ramón Castilla.,Peru
Mangu-Farm,Kenia
Paolina Fluss,Rumänien
Neue Pylone,Polen
CKBN-FM,Kanada
Garagoa Boyacá.,Kolumbien
Daegu Gyeongbuk Institut für Wissenschaft und Technologie,Korea
Manasa (Vidhan Sabha Wahlkreis),Indien
W. Ben Hunt Hütte,Vereinigte Staaten
Scicli,Italien
Hügelige Grobiane,Polen
Barøy Leuchtturm,Norwegen
KGMB,Vereinigte Staaten
Jamalabad-Landbezirk,Persisch <OR> Iran
Drei Bäche Alberta,Kanada
Bezirk Huayllacayán,Peru
Hashima-Insel,Japan
PFLEGE,USA <OR> Vereinigte Staaten <OR> USA <OR> Amerikanisch
Royalton Township,Vereinigte Staaten
La Salle Gymnasium (Cincinnati Ohio),USA
Bayview Virginia,Vereinigte Staaten
Paranam.,Surinam <OR> Suriname
Landschaftspark Promno,Polen
Jachadareha.,Persisch <OR> Iran
Espiari,Persisch <OR> Iran
Rahnfels,Deutschland
Flugplatz Chute-Saint-Philippe,Kanada
Sivkanlu-Landbezirk,Iran <OR> Persisch
Virudhunagar (Lok-Sabha-Wahlkreis),Indien
Boulder Junction (Census-designated place) Wisconsin,Vereinigte Staaten
MADC,Indien
Kleiner Fluss (Große Bucht De Noc),Vereinigte Staaten
2009 Western & Southern Financial Group Masters und Women's Open,Vereinigte Staaten
Beyren,Luxemburg
Großes Bethel,Union <OR> USA
Patna Virginia.,Vereinigte Staaten
Erukattur,Indien
Magoumi,Benin
Lago di Nicito,Italien
Kleiner Lipia Berg,Polen
Afan Iran,Persisch <OR> Iran
Summerville Oregon,Vereinigte Staaten
Skouloufia,Griechenland
Erste Kirche Christi Wissenschaftler (Sandusky Ohio),Vereinigte Staaten
Das Hinterland,Vereinigte Staaten
2. Arrondissement von Porto-Novo,Benin
Higashimatsuura-Bezirk Saga,Japan
Palmelo,Brasilien
Gunjasan,Südkorea
Berg Asplenium,Australien
Saint-Rémy-sur-Creuse,Frankreich
Saint Louis County Straße 15,Vereinigte Staaten
Chariton Township Appanoose County Iowa.,Vereinigte Staaten
Świętajny,Polen
Damaan-Tal,Pakistan
Pöyrisjärvi,Finnland
Wilde,Polen
Deleni Iași,Rumänien
Deh Now-e Kukhdan,Persisch <OR> Iran
Andretta,Italien
Schule für Pharmazie und Pharmazeutische Wissenschaften (Trinity College Dublin),Irland
Wasser 1st International,USA
Thessaloniki 1984,Griechenland
Krag British Columbia,Kanada
Wang Prachan,Thailand <OR> Thailändisch
Kleines Kleeblattinsel,Australien
Barockkirchen der Philippinen,Philippinen
Walther-Schücking-Institut für Internationales Recht,Deutschland
Pine Creek Erste Nation,Kanada
Gemeinde Janikowo,Polen
Tinaroo Queensland,Australien
Zisterne Texas,Vereinigte Staaten
Bosowice,Polen
Nationalmuseum von Mauretanien,Mauretanien
El Cerrito,Vereinigte Staaten
Orgères Orne.,Frankreich
Kahoku Ishikawa,Japan
Maiisjan Armawir.,Armenien
Hr. Ms. Abraham Crijnssen (1936),Niederlande
Zajezierze Woiwodschaft Masowien,Polen
Wólka Tarnowska Woiwodschaft Lublin,Polen
Nordküste (Nova Scotia),Kanada
Cullen GAA,Irland
Domoni Ya Djou,Komoren
Effutu Gemeindebezirk,Ghana
Universität Zenica,Bosnisch <OR> Bosnien
Tschechendorf Wisconsin,Vereinigte Staaten
Sessions (Bekleidungsunternehmen),Vereinigte Staaten
Galinsoor,Somalia
Newport Casino Einladungsturnier,USA
Kurganmaschinenfabrik,Russland
Dudaş Beypazarı.,Truthahn
Saint-Maurice-La-Fougereuse,Frankreich
Coupvray,Frankreich
Nowy Sielc Gemeinde Rzewnie,Polen
Braune Schiffbau-Gesellschaft,Vereinigte Staaten
Mangetti-Nationalpark,Namibia
Kulturstadt,Persisch <OR> Iran
Flughafen Ruleville-Drew,Vereinigte Staaten
Scarborough—Guildwood,Kanada
Morrisville Missouri,Vereinigte Staaten
Prairie Creek Gemeinschaftsschule,Vereinigte Staaten
Dammartin-sur-Tigeaux,Frankreich
Wadsworth Ohio,Vereinigte Staaten <OR> USA
Südost Komponistenliga,Vereinigte Staaten
Dong-Gu Gwangju,Südkorea
Alangudi Nagapattinam.,Indien
Mian Poshteh,Persisch <OR> Iran
Abteilung von Arkansas,Vereinigte Staaten
Khalifeh Davud,Persisch <OR> Iran
Dritte-Alter-Stiftung (UK),Vereinigtes Königreich
Ostukraine,Ukraine <OR> Ukraine
New Yorks 44. Kongressdistrikt,Vereinigte Staaten
Darjeeling Gorkha Hügelrat,Indien
Kotmale,Sri Lanka
Ponte Nossa,Italienisch
Udon-Thani-Provinz,Thailand
Ruhigland,Kolumbien
Rianbavy-Wasserfälle,Madagaskar
Tikri Gurgaon.,Indien
Rio Grande (Bahia),Brasilien
Annan,Australien
José María Córdova Internationaler Flughafen,Kolumbien
Franclens,Frankreich
Jagdwild,Persisch <OR> Iran
Reano,Italienisch
Margareten,Österreich
Nordfrühling West Virginia,Vereinigte Staaten
Habsburg,Schweiz <OR> Heiliges Römisches Reich <OR> Österreich
Changanassery,Indien
Chełchy Kmiece,Polen
Rushford Wisconsin,Vereinigte Staaten
Schafstädt,Deutschland
Grünräder,Deutschland
Magdalenenberg,Deutschland
Bîrlădeni,Moldawien
Hutchinson-Oberschule,Vereinigte Staaten
Parintins.,Brasilien
Romtanghin,Burkina Faso
Liling,China
Bell Atlantic,USA <OR> Vereinigte Staaten <OR> Amerikanisch
Gerbse,Albanien
Bulamaji Zandschan,Persisch <OR> Iran
Wichtiges Vogelschutzgebiet Ongjin-Bucht,Nordkorea
Pershing-Zentrum,Vereinigte Staaten
Nationales Hispanisches Kulturzentrum,Vereinigte Staaten
Thittakudi Distrikt Thanjavur,Indien
Louisiana State University System,Vereinigte Staaten
Berenjgan Tschahārmahāl und Bachtiyāri,Persisch <OR> Iran
Dehnow-e Emamzadeh Mahmud,Persisch <OR> Iran
Tonto-Becken Arizona,Vereinigte Staaten
Evijärvi,Finnland
Cummington,Vereinigte Staaten <OR> Amerikanisch
Bam Gilan.,Persisch <OR> Iran
Amerikanisches Poesiemuseum,USA <OR> Amerikanisch
Wasserfluhpass,Schweiz
Flughafen Straffordville,Kanada
Brezovec Cirkulane.,Slowenien
Reichelsheim (Wetterau),Deutschland
Moringhem,Frankreich
Boqeh-Ye Do,Persisch <OR> Iran
Lipaka,Burkina Faso
Almonacid de la Sierra,Spanien
Adersbach-Weckelsdorfer Felsen,Tschechisch <OR> Böhmen
JAGAL,Deutschland
Dozois-Stausee,Kanada
Schankal-E Chaldi,Persisch <OR> Iran
Roter Hirsch Fluss,Kanada
Azadegan Tschahārmahāl und Bachtiyāri,Persisch <OR> Iran
Teufelsgerichtshof,Vereinigte Staaten
Rakete,Madagaskar
Kōmyōzen-Ji,Japan
Nadur (Orathanadu),Indien
Dobrudscha,Bulgarien <OR> Rumänien
Tamme Kreis Rapla,Estland
Fossar de les Moreres,Spanien
Prislop (Dorna) Fluss,Rumänien
Marovandrika,Madagaskar
Corcelles-en-Beaujolais,Frankreich
Mańkowice,Polen
Apfelauge,Malta
Beli Osam (Dorf),Bulgarien
San Zeno (Pisa),Italien
Woodford Wisconsin,Vereinigte Staaten
Luc-sur-Mer,Frankreich
Ćwiklin,Polen
Tiapaga,Burkina Faso
Taubenquellen Washington,Vereinigte Staaten
Burns Flat Oklahoma,Amerikanisch
Tanami.,Australien
Ørskog Kirche,Norwegen
Oytal Yssykköl,Kirgisistan
WWVH,USA
Molla Kola Nowschahr.,Persisch <OR> Iran
Sathiyamangalam Viluppuram.,Indien
Amlapura,Indonesien
Jenissei,Russland <OR> Russisch
Hernando Village Flugplatz,Vereinigte Staaten
