source,target
Timurid-Dynastie,Persisch
Limousin,Französischsprachig <OR> Französisch
Sukhumi-Distrikt,Russisch
Rus',Alt-Russisch <OR> Russisch <OR> Altostslawisch
Molina de Segura,Spanisch
Vereinigte Mexikanische Staaten,Spanisch
Färöer-Inseln,Dänisch <OR> Färöisch
Institut für Katalanische Studien,Katalanische Philologie <OR> Katalanisch <OR> Katalanisch <OR> Standardkatalanisch
Mexikanisch,Spanisch <OR> Spanischsprachig <OR> Spanisch
Clusium,Etruskisch
Luhanka,Finnisch
Palästinenser,Hebräisch
Baskenland autonome Gemeinschaft,Spanisch <OR> Baskisch <OR> Baskisch
QUEBEC,Französisch
TN,Englisch
Byzantinischer Kaiser,Latein
Norfolkinsel,Norfuk-Sprache <OR> Englisch <OR> Englisch <OR> Norfuk-Sprache
Forssa,Finnisch
Trentino-Südtirol,Italienische Sprache
Nenets,Russisch
Russen,Schwedisch <OR> Polnisch <OR> Finnisch <OR> Russisch <OR> Russisch
Brüssel,NL <OR> Niederländisch <OR> Französisch
Pihtipudas,Finnisch
Bosco/Gurin,Italienische Sprache
Navarra,Spanisch <OR> Baskisch <OR> Baskisch <OR> Spanisch <OR> Baskisch <OR> Hispanisch <OR> Baskisch
Virginia,Englisch <OR> Englisch
Kyyjärvi,Finnisch
Donezk Oblast,Ukrainisch <OR> Russisch
Gemeinsamer Markt,Griechisch <OR> Irische Sprache
Mongolei,Mongole <OR> Modernes Mongolisch <OR> Khalkha-Mongolisch <OR> Mongolisch proper <OR> Mongolisch <OR> Mongolisch <OR> Mongolisch
UNO,Spanisch <OR> Französisch
Parkano,Finnisch
Republik Berg-Karabach,Armenisch
Ylivieska,Finnisch
Manuell kodiertes Englisch.,Englisch <OR> Englisch
Vaala.,Finnisch
Fryslân,Westfriesisch <OR> Niederländisch <OR> Friesisch <OR> Westfriesisch
Pöytyä,Finnisch
italienisch,Italienische Sprache
Tahuantinsuyo,Quechua
Republik Serbische Krajina,Serbische Sprache
Mexiko,Spanischsprachig <OR> Spanisch <OR> Spanisch <OR> Spanisch <OR> Hispanisch <OR> Kastilisch
Indonesische Republik,Indonesisch
DNR,Ukrainisch <OR> Russisch
Oripää,Finnisch
Luhansk,Ukrainisch <OR> Russisch
Jugoslawien,Српска ћирилица <OR> Serbokroatisch <OR> Serbische Sprache <OR> Serbokroatisch-Slowenisch
Pieksämäki,Finnisch
Karthagisches Reich,Punische Sprache
Aracena,Spanisch
Kangasala,Finnisch
Vietnamkrieg,Vietnamesisch
Honkajoki,Finnisch
Kirgisistan,Russisch
Rioja Alta,Spanisch
Armenien,Armenisch <OR> Armenische Sprache <OR> Armenisch <OR> Modernes Armenisch <OR> Modernes Armenisch
Sondergemeinde,Niederländisch
Maarianhamina,Schwedischsprachig
Macao,Chinesische Sprache <OR> Portugiesisch
Cadenazzo,Italienische Sprache
Serbisch-orthodox.,Serbische Sprache <OR> Српска ћирилица
Republik Yucatán,Spanisch
Provenzalisch,Französisch
"Moudon, Schweiz.",französischsprachig
Genf,Französischsprachig <OR> Französisch <OR> Französisch
MCE,Englisch <OR> Englisch
NH,Englisch
Hämeenkoski,Finnisch
Karatschai–Tscherkessien,Karatschai-Balkar <OR> Russisch
Indonesische Regierung,Indonesisch <OR> Indonesien
Singapur,Malaiisch <OR> Tamil
Ungarische Republik,Ungarisch
Mannin,Englisch <OR> Manxsprachige Gesellschaft <OR> Manx
Südkoreanisch,Hangul <OR> Koreanisch <OR> Nordkoreanisch <OR> Koreanische Sprache
CIE,Französisch
Weißrussland,Weißrussisch <OR> Russisch <OR> Belarussisch <OR> Weißrussisch <OR> Russisch
Grenada,Englisch <OR> Grenadines-Kreolisch Englisch <OR> Grenadines-Kreolisch <OR> Grenadinesisches Kreolfranzösisch
Selånger,Schwedisch
Pielavesi,Finnisch
Oranje-Freistaat,Niederländisch
MERCOSUR,Spanisch <OR> Guarani <OR> Portugiesisch
Irak,Kurdische Sprache <OR> Kurdische Sprache <OR> Kurdische Sprache
NATO,Englisch <OR> Französisch <OR> FR
Burjatische Republik,Russisch <OR> Burjatisch
Transnistrien,Ukrainisch <OR> Moldawien <OR> Moldawisch <OR> Russisch <OR> Moldawier
Weltweite Esperanto-Jugendorganisation,Esperanto
Inari-Sami,"Inari, Finnland <OR> Aanar"
Qing-China,Kantonesisch <OR> Chinesische Sprache <OR> Mongolisch
Azad Jammu und Kaschmir,Urdu
Sauvo,Finnisch
Republika Srpska Krajina,Serbisch <OR> Serbische Sprache
Island,Isländische Sprache <OR> Modernes Isländisch <OR> Isländische Sprache <OR> Isländische Sprache
Pertunmaa,Finnisch
Hamina,Finnisch
Französische Republik,Französisch
Tschechen,Tschechisch
ISO,RU <OR> EN <OR> Englisch <OR> Englisch <OR> Französisch <OR> FR <OR> Russisch
Lumparland,Schwedisch
Ronco Sopra Ascona,Italienische Sprache
Merikarvia,Finnisch
Türkische Republik,Türkisch
Aragonesisch,Spanisch <OR> Katalanisch <OR> Katalanisch <OR> Latein
Herat,Dari
Coimbatore,Tamil <OR> Tamil
QUEBEC,Französischsprachig <OR> Französisch <OR> Französisch <OR> Standardfranzösisch <OR> Französisch <OR> französischsprachig <OR> Französisch <OR> französischsprachig
Biel/Bienne,Deutschsprachig <OR> Französisch
Dahomey,Französisch
Achaimenidenzeit,Altpersisch
Masku,Finnisch
Madagaskar,Malagasy <OR> Französisch <OR> Französisch <OR> Malagasy <OR> Malagasy <OR> französischsprachig
Hyrynsalmi,Finnisch
Pornainen,Finnisch
Ait Mait,Amazigh
Afghanistan,Dari-Persisch <OR> Dari <OR> Dari sprechend <OR> Dari <OR> Aus dem Persischen <OR> Dari (Persisch)
Nordamerikanisches Freihandelsabkommen,Spanisch <OR> Französisch
Juuka,Finnisch
Italiener,Italienische Sprache
Englische Pluralformen.,Englisch
BRD,Ger
Päpstliche Akademie für Latein,Latein <OR> Latein
Nordossetien,Russisch
Maharashtra,Marathi <OR> Marathi-Sprache <OR> Marathi <OR> Marathi
Ecuador,Quichua <OR> Spanisch <OR> Kichwa <OR> Spanisch <OR> Kastilisch
Rabinal,Spanisch
Südwales,Walisisch
Philippinische Sprachen,anglisierte <OR> Amtssprache <OR> Filipino <OR> Englisch <OR> Englisch <OR> Pilipino <OR> Filipino <OR> Tagalog <OR> Filipino <OR> Filipinische Sprache
Andhra,Telugu-Sprache <OR> Telugu-Sprache <OR> Telugu-Sprache
Archipel,Filipino <OR> Filipino
Nastola,Finnisch
Saint-Pierre und Miquelon,Französisch
Slowenisch,Slowenien
Serbischer Patriarch,Serbische Sprache <OR> Српска ћирилица
"Inari, Finnland.",Skolt-Sami <OR> Finnisch <OR> Inari <OR> Skolt-Sami <OR> Nordsamisch <OR> Inari-Sami
Königreich León,Spanisch <OR> Leonese <OR> Latein
Meghalaya,Englisch <OR> Garo <OR> Khasi-Sprache <OR> Khasi-Sprache
Peru,Spanischsprachig <OR> Südliches Quechua <OR> Aymara <OR> Aymara <OR> Aymara <OR> Spanisch <OR> Quechua <OR> Südliches Quechua <OR> Spanisch <OR> Kastilisch <OR> Hispanisch <OR> Kastilisch
Königreich Jaén,Spanisch
Hattula,Finnisch
Wyoming,Englisch
Vietnam,Vietnamesisch <OR> Vietnamesisch <OR> Vietnamesisch
Donetsk-Region,Russisch
Indisch kontrolliertes Kaschmir,Urdu
Jammu,Urdu
Sorengo,Italienische Sprache
Mexikanische Menschen,Spanisch
Kasachstan,Kasachisch
Mosambik,Europäisches Portugiesisch <OR> portugiesischsprachig <OR> Portugiesisch <OR> Brasilianisches Portugiesisch <OR> Portugiesisch
Osseten,Russisch <OR> Ossetisch
Zentralmexiko,Spanisch
Benelux-Wirtschaftsunion,Niederländisch <OR> Französisch
Åbo,Schwedisch <OR> Schwedischsprachig <OR> Schwedischsprachig <OR> Finnisch
Koloniales Hongkong.,Chinesische Sprache
Quebec-Stadt,Französischsprachig <OR> Französisch <OR> Französisch <OR> Französisch <OR> französischsprachig
Königreich Ungarn (1920–46),Ungarisch <OR> Ungarisch
Kauniainen,Schwedisch <OR> Finnisch
Andhra Pradesh,Telugu-Sprache <OR> Telugu-Sprache <OR> Sri-lankische Zigeuner-Telugu <OR> Telegu <OR> Telugu-Sprache
Asikkala,Finnisch
Tessin,Italienische Sprache
Schwedische Union,Schwedisch
Vanuatu,Englisch <OR> Französisch <OR> Französisch <OR> französischsprachig <OR> anglophon <OR> Bislama <OR> französischsprachig
Goguryeo,Goguryeo
Yamalo-Nenets Autonomer Kreis,Nenets <OR> Russisch
Kamerun,Französisch
Buganda,Luganda <OR> Ganda <OR> Ganda
Königreich der Niederlande,Niederländisch
Nazi-Deutschland,Ger <OR> Please provide the text you would like to have translated into German <OR> Gr. <OR> Deutsch <OR> Deutschsprachig
UdSSR,Russischsprachig <OR> Russisch
Chiasso,Italienischsprachig <OR> Italienische Sprache
Turku,Schwedisch <OR> Schwedischsprachig <OR> Finnisch <OR> Sw. <OR> Schwedisch
Botkyrka,Schwedisch
Neubrunswick,Englisch
West-Irian Jaya,Indonesisch
Luhansker Volksrepublik,Ukrainisch <OR> Russisch
Turkmenische SSR,Turkmenisch <OR> Russisch
Spanier,Spanisch <OR> Spanisch
Thailand,Zentral-Thai <OR> Thailändisch <OR> Thailändisch <OR> Thailändisch <OR> Standard Thai: Standard-Thailändisch <OR> Thailändisch <OR> Thailändisch <OR> Standard Thai: Standard-Thailändisch <OR> Thailändisch
Provinz Qazvin,Aserbaidschanisch <OR> Persisch
Thailändisch - Vietnamesisch,Thailändisch
OECD,Französisch
Gabunische Republik,Französisch
Nuristan-Provinz,Nuristani
Achaimenidisches Persien,Griechisch <OR> Altgriechisch
Europäischer Fußball,Englisch <OR> Französisch
Mercosur,Spanisch <OR> Portugiesisch
Guyane,Französisch
Togliatti,Russisch
Neuenburg,Französisch <OR> Altfranzösisch
Turkmenisch,Russisch
Niederlande,Niederländisch
Vichy-Regime,Französisch
Sambia,Französisch
Erstes Bulgarisches Reich,mittelalterliches Griechisch <OR> Altkirchenslawisch <OR> Altkirchenslawisch <OR> Altbulgarisch <OR> Byzantinisches Griechisch
Wallonische Region,Französisch <OR> französischsprachig
Singhalesisch,Tamil
Georgische Kirche,Georgisch
Niuean,Englisch
Akkad,Akkadisch
Assyrien,Assyrisch <OR> Akkad <OR> Akkadisch <OR> Sumerische Sprache <OR> Akkadisch <OR> Aramäisch
Jalta,Russisch
Konnevesi,Finnisch
Altai,Russisch
Spanische Regierung,Spanisch
Lappeenranta,Finnisch
Serenissima,Italienische Sprache <OR> Latein <OR> Venezianisch
Hawaiianische Kultur,Hawaiianische Sprache <OR> Englisch <OR> Hawaiianische Sprache <OR> einheimischer Hawaiianer
ISO-Norm,Englisch <OR> Französisch
"Pemba, Mosambik.",Portugiesisch
Britische Herrschaft,Chinesische Sprache
Singapur,Putonghua <OR> Englisch <OR> Englisch <OR> Modernes Standard-Mandarin <OR> Standardsprache <OR> Modernes Hochchinesisch <OR> Malaiisch <OR> Malaiisch <OR> Tamil <OR> Malaiisch <OR> Tamil-Film <OR> Tamil <OR> Malaiisch <OR> Hochchinesisch <OR> Tamil-Sprache <OR> Tamil
Elfenbeinküste,Französischsprachig <OR> Französisch
Banten,Indonesisch <OR> Javanesisch <OR> Sundanesische Sprache <OR> Sundanesische Sprache <OR> Indonesien
Ungarischer Staat,Ungarisch <OR> Ungarisch
Alderney,Englisch
Kasachisch,Qazaq
Haninge,Schwedisch
Thiruvananthapuram,Malayalam <OR> Malayalam <OR> Malayalam
Tĩnh Hải Quân,Vietnamesisch
Ungarn,Ungarisch <OR> Ungarisch
Portugiesische Republik,Portugiesisch
Internationales Olympisches Komitee,Englisch <OR> Englisch <OR> Französisch
Griechisch,Armenien <OR> Albanien <OR> Europäische Union <OR> zypriotisch <OR> Zypern <OR> Griechenland <OR> Italien <OR> Ukraine <OR> Griechisch <OR> GR
Westkap-Provinz,Englisch <OR> Afrikaans Sprache
Oblast Odesa,Ukrainisch
Prilly,Französisch
Komorisch,Französisch
CCCP,Russisch
Farah,Dari
Griechisch,Armenien <OR> Ellada <OR> Griechenland <OR> Griechische Halbinsel <OR> Griechische Inseln <OR> Griechen <OR> Graeco <OR> Europäische Gemeinschaften <OR> Europa <OR> EU <OR> GR <OR> Griechisches Volk <OR> Albanien <OR> Gemeinsamer Markt <OR> Griechenland <OR> Griechischzypriotisch <OR> Europäische Union <OR> zypriotisch <OR> Zypern <OR> Italienische Sprache <OR> Albanisch <OR> Italiener <OR> Italien <OR> Hellenen <OR> Ukraine <OR> Hellenische Republik
Bamiyan-Provinz,Dari
Egalia,Schwedisch
Tamil Nadu,Tamil-Film <OR> Tamil <OR> Tamil-Sprache <OR> Klassisches Tamil <OR> Tamil
"Punjab, Indien.",Punjabi-Sprache <OR> Punjabi-Sprache <OR> Punjabi-Sprache <OR> Punjabi-Sprache
Laukaa,Finnisch
Indochina,Vietnamesisch
Heinävesi,Finnisch
Neo-assyrisches Reich.,Akkadisch
Québec,Französischsprachig <OR> französischsprachig <OR> Französisch <OR> Französisch <OR> Französisch <OR> Französisch <OR> französischsprachig
Eupen,Deutsch
Serbisch-orthodoxe Kirche,Српска ћирилица
Brüssel,Niederländisch <OR> Französisch
Viitasaari,Finnisch
Simla,Hindi
Kiew,Altostslawisch <OR> Alt-Ruthenisch
Kambodscha,Khmer-Sprache <OR> Khmer <OR> Khmer <OR> Zentral-Khmer
Vereinte Nationen Organisation,Französisch
Somaliland,Somali
Monégasque,Französisch
Tampere,Finnisch <OR> Finnisch
MPR,Mongolisch
Niederländer,Niederländisch
ZAR,Niederländisch
Griechisch-Orthodox,Griechisch
Tschechisch,Tschechisch <OR> Tschechisch <OR> Slowakisch
Weltgesundheitsorganisation (WHO),Französisch
Mazedonien,Mazedonische Sprache <OR> Mazedonisch-Slawisch <OR> Standardmazedonisch <OR> Македонска ћирилица <OR> Mazedonische Sprache <OR> Mazedonische Sprache
Perroy,Französisch
Inguschische Autonome Oblast,Russisch
Adygeische Sprache,Russisch
Imperialrussisch,Polnisch <OR> Russisch <OR> Polnischsprachig <OR> Finnisch
Grenadier,Englisch
Sotkamo,Finnisch
Russischer Kaiser,Russisch
Ristiina,Finnisch
Tawantin Suyu,Quechua
Juupajoki,Finnisch
Qing-Dynastie,Chinesische Sprache
"Melide, Schweiz.",Italienischsprachig
Perho,Finnisch
"Sund, Åland",Schwedisch
Haparanda Gemeinde,Schwedisch <OR> Finnisch
Russland,Finnisch
Moldawien,Moldawisch <OR> Rumänisch <OR> Rumänisch <OR> Rumänisch <OR> Rumänische Diaspora <OR> Moldawier
Fidschi-Inseln,Fidschianisch
Lausanne,Französischsprachig <OR> Französisch <OR> Französisch
Autonome Gemeinschaft Navarra,Spanisch <OR> Baskisch <OR> Baskisch
Kurdistan,Kurdische Sprache <OR> Kurdische Dialekte <OR> Kurdisch <OR> Kurdische Sprache
Mäntsälä,Finnisch
Kosmetik,Albanisch <OR> Serbische Sprache
Chexbres,Französisch
Forschung zur armenischen Architektur,Armenisch
Kapuverdisch,Sal <OR> São Vicente <OR> Santo Antão <OR> Portugiesisch <OR> São Vicente Kreol <OR> Kreolisch
Halsua,Finnisch
Menorca,Spanisch <OR> Katalanisch <OR> Katalanisch
Zar,Schwedisch <OR> Russisch
Maltesischer Archipel,Maltesisch
Slowenien,Slowenische Sprache <OR> Slowenische Sprache
Crans-près-Céligny,Französisch
Westpapua (Provinz),Indonesien
NLD,Niederländisch
Guinea-Bissau,portugiesischsprachig <OR> Portugiesisch <OR> Portugiesisch
kanadisch-amerikanisch,Französisch
Osttimor,Tetum <OR> Portugiesisch <OR> Portugiesisch
Kannus,Finnisch
Französische Regierung,Französisch
RUS.,Russisch
Englische Mehrzahl,Englisch
Orthodoxe Christen,Serbische Sprache
Osmanische Länder,Osmanisches Türkisch
Labrador,Englisch <OR> Englisch
Oblast Odessa,Russisch <OR> Ukrainisch <OR> Russisch <OR> Ukrainisch
Standardniederländisch,Niederländisch
Suriname,Niederländisch <OR> Niederländisch
Dänisches Königreich,Dänisch
Eckerö,Schwedisch
JAO,Russisch
Tadschikistan,Tadschikisch <OR> Tadschikisch <OR> Tadschikisch
TEJO,Esperantisten <OR> Esperanto
Mongolische Volksrepublik,Mongole <OR> Mongolisch
Schimpfen,Französisch
Serben,Serbisch <OR> Serbische Sprache <OR> Српска ћирилица
San Juan Bautista,Spanisch
Vatikanstadt,Italienische Sprache
Lares,Englisch
Nordatlantikpakt-Organisation,Französisch
Imperiales Spanien,Spanisch
Liechtenstein,Deutschsprachig <OR> Germanisch
Limburg (Belgien),Niederländisch
Kirgisistan,Kirgisisch
Moskauer Periode,Russisch
Esa.,Englisch <OR> Französisch
Valencianische Gemeinschaft,Spanisch
Krasnodar Krai,Russisch
South Carolina,Englisch
Österåker Gemeinde,Schwedisch
Gemeinde Vilhelmina,Schwedisch
Krim,Krim-Tatarisch <OR> Ukrainisch <OR> Russisch <OR> RU
Kenia,Suaheli <OR> Englisch <OR> Englisch <OR> Suaheli <OR> Suaheli <OR> Kiswahili-Sprache <OR> Swahili-Sprache <OR> Suaheli <OR> Kiswahili-Sprache
Ypäjä,Finnisch
Suomenniemi,Finnisch
Stellaland,Niederländisch
Torfaen,Englisch <OR> Walisisch
Erste Republik,Tschechisch <OR> Tschechisch <OR> Französisch
Mauritius,Französischsprachig <OR> Englisch <OR> Französisch <OR> Französisch <OR> französischsprachig
Indiana,Englisch
Westgrönland,Kalaallisut Sprache
Mallorquinisch,Spanisch <OR> Katalanisch <OR> Katalanisch
Lohja,Schwedisch <OR> Schwedischsprachig <OR> Finnisch
Tirol,Italienische Sprache
Neklinowski Bezirk,Russisch
Kalifornien,Englisch <OR> Englisch <OR> Anglophone <OR> anglisierte
Ruanda,Kinyarwanda <OR> Englisch <OR> Englisch <OR> Französisch <OR> anglophon <OR> französischsprachig
Ostkalimantan,Indonesisch <OR> Indonesien
Malax,Schwedisch <OR> Finnisch
Serbien,Serbische Sprache
IOC,Englisch <OR> Französisch
Akademische Gesangvereinigung,Schwedisch
Schanghaier Kooperation Organisation,Russisch <OR> Chinesische Sprache
Dominikanische Republik,Spanisch
Mäntyharju,Finnisch
"Québec, Québec.",Französisch
Kalmyk,Russisch
Südrussland (1919–1920),Russisch
Neubrunswick,Englisch
Askola,Finnisch
Südlicher Gemeinsamer Markt,Spanisch <OR> Portugiesisch
Keuruu,Finnisch
Niederländische Antillen,Niederländisch <OR> Papiamento <OR> Papiamentu
Nato-Standardisierungsbehörde,Französisch
Kansas,Englisch
Autonome Republik Krim,Krim-Tatarisch <OR> Ukrainisch <OR> Russisch
Wolga-Bulgarien,Bolgarische Sprache
Adygeische Republik,Russisch
Republik Saugeais,Französisch
Kolumbien,Spanischsprachig <OR> Spanisch <OR> Spanisch <OR> Hispanisch <OR> Spanisch
Provinz Aceh,Indonesisch <OR> Acehnesisch <OR> Acehnesisch <OR> Aceh <OR> Indonesien
Kentucky,Englisch
Südtirol,italianisiert <OR> Italienische Sprache <OR> Germanisch <OR> Deutsch <OR> Deutschsprachig
Zaristisch,Schwedisch <OR> Polnisch <OR> Russisch <OR> Russisch
Roi,Englisch
Flämische Kultur,Niederländisch <OR> Niederländisch
Esbo,Schwedisch <OR> Finnisch
Neues Santander,Spanisch
Italienische Republik,Italienische Sprache
Spanisches Amerika,Kastilisch <OR> Spanisch
Polen,Polnisch <OR> Russisch <OR> Polnischsprachig <OR> Polnisch
Russische Föderation,Russischsprachig <OR> Ukrainisch <OR> Krim-Tatarisch <OR> Baskirisch <OR> Russisch <OR> Erzya <OR> Adygeische Sprache <OR> Tatarische Sprache <OR> West-Kirgisisch <OR> Kumyk <OR> Abaza <OR> Komi <OR> Mari <OR> Wiesen-Mari <OR> Russisch <OR> Erzya <OR> Mari
Große Insel,Englisch <OR> Hawaiianische Sprache
Macau,Chinesische Sprache <OR> portugiesischsprachig <OR> Vereinfachtes Chinesisch <OR> Chinesische Sprache <OR> Portugiesisch
ECOWAS,Französisch <OR> französischsprachig
Baskenland (Autonome Gemeinschaft),Spanisch <OR> Baskisch
Osmanisches Reich,Osmanisches Türkisch <OR> Osmanisch <OR> Osmanisches Türkisch <OR> Osmanisch
Demokratische Republik Kongo,Französisch
Nuristan,Dari <OR> Nuristani
Ranua,Finnisch
Antigua und Barbuda,Englisch
Kajaani,Finnisch
Anguilla,Englisch <OR> Englisch
Mari El,Wiesen-Mari <OR> Russisch <OR> Mari
Driouch,Amazigh
Manitoba,Englisch <OR> Englisch
Bonaire,Niederländisch <OR> Niederländisch <OR> Papiamento <OR> Papiamentu
Lumijoki,Finnisch
Dominikanische Republik,Spanisch <OR> Spanisch <OR> Spanisch
Nanggroe Aceh Darussalam,Indonesisch <OR> Acehnesisch
Mordor,Schwarze Sprache
Huittinen,Finnisch
OSZE,Spanisch <OR> Russisch <OR> Italienische Sprache <OR> Französisch
Nordamerikanisches Freihandelsabkommen (Nafta),Spanisch <OR> Französisch
Spanisches Reich,Spanisch <OR> Spanisch
Afrikanisch-Amerikanisch,Englisch
Genf,Französisch
Sundsvall,Schwedisch
QUE,Französisch
Serbische Krajina,Serbisch <OR> Serbische Sprache
Rumänien,Rumänisch <OR> Rumänisch <OR> Rumänisch <OR> Dako-Romanisch <OR> Rumänische Diaspora
Uruguay,Kastilisch <OR> Spanisch <OR> Spanischsprachig <OR> Spanisch
Spätere Jin,Chinesische Sprache <OR> Mandschu
Serbisch-orthodoxer Christ.,Serbische Sprache <OR> Српска ћирилица
Litauische Sprache,Ruthenisch
Westpakistan,Urdu
Moskau,Russisch
Römisches Imperium,Griechisch <OR> Latein
Ostpakistan,Bengalisch
Bahamaer,Englisch
Salomonen-Inselbewohner,Englisch
Rom,Griechisch <OR> Latein
Brüsseler Hauptstadtregion,Niederländisch <OR> Französisch
Ungarn,Ungarisch <OR> Ungarisch <OR> Ungarisch <OR> Ungarisch <OR> Ungarisch
Korsholm,Schwedisch <OR> Finnisch
Preußen,Deutschsprachig <OR> Deutsch
Chardonne,Französisch
Alberta,Englisch <OR> Englisch
Ruovesi,Finnisch
Kuolajärvi,Finnisch
Montreux,Französisch
Luumäki,Finnisch
Laos,Laotische Sprache <OR> Lao-Sprache <OR> Laotische Sprache <OR> Lao-Sprache
Weißer Russe,Russisch <OR> Weißrussisch <OR> Belarussisch
Inka,Quechua <OR> Quechua
Iferni,Amazigh
Russische SFSR,Russisch
Kihniö,Finnisch
Siuntio,Schwedisch <OR> Finnisch
Georgien,Georgisch
Sigtuna Gemeinde,Schwedisch
Rovaniemi,Finnisch
Rautalampi,Finnisch
Argentinisch,Spanischsprachig <OR> Spanisch <OR> Spanisch <OR> Kastilisch <OR> Kastilisch
Das Regiment De Hull (Rcac),französischsprachig
KANN.,Französisch <OR> Französisch
Saint Pierre und Miquelon,Französisch
Sibbo,Schwedisch
Tavolara,Italienische Sprache
Dasht-E Azadegan Landkreis,Persisch
Irland,Irische Sprache
Pitcairn,Englisch <OR> Pitkern
PT,Portugiesisch
EU,Finnisch <OR> Französisch <OR> ES <OR> Deutschsprachig <OR> Tschechisch <OR> Schwedisch <OR> Maltesisch <OR> Englisch <OR> Stress <OR> Portugiesisch <OR> FR <OR> Hellenisch <OR> Griechisch <OR> Dänisch <OR> Spanischsprachig <OR> Slowakisch <OR> Estnisch <OR> Rumänisch <OR> Englisch <OR> Spanisch <OR> Kroatisch <OR> Slowenische Sprache <OR> Maltesisch <OR> Slowenische Sprache <OR> Lettische Sprache <OR> Litauische Sprache <OR> Bulgarisch <OR> Ungarisch <OR> Niederländisch <OR> Polnisch <OR> Italienische Sprache <OR> Irische Sprache
Großer Rat,Italienische Sprache
Kaiserliches Chinesisch,Chinesische Sprache
Kärsämäki,Finnisch
Quito,Spanisch
Spanische Kolonialzeit,Spanisch <OR> Spanisch
Tschetschenien,Russisch
Wallonisch Süd,Französisch
Türkisch,Osmanisches Türkisch <OR> Osmanisch
Guinea-Konakry,Französisch
Färöer-Inseln,Färöisch <OR> Dänisch <OR> Färöisch <OR> Dänisch
Stadtverwaltung Donezk,Ukrainisch <OR> Russisch
"Seehof, Schweiz.",Französisch
Palästina,Hebräisch <OR> Englisch <OR> Modernes Hebräisch <OR> Hebräischsprachig <OR> Hebräisch
Samoa,Samoanisch
Färöisch,Färöisch <OR> Dänisch
Cebu-Stadt,Cebuano <OR> Filipino
Nigeria,Englisch <OR> Englisch <OR> anglophon
Bosnien und Herzegowina,Serbische Sprache
Samoa,Samoanische Sprache <OR> Samoanisch <OR> Englisch <OR> Englisch <OR> Samoanische Sprache <OR> Samoanische Sprache
Brugg,Sure! Please provide the text you would like me to translate to German
Azad-Kaschmir,Urdu
Modernes Schweden.,Schwedisch
Frankophones Belgien,Französisch
Udmurtische ASSR,Russisch
Bolivien,Guarani <OR> Aymara <OR> Spanisch <OR> Quechua <OR> Quechua <OR> Quechua-Sprachen <OR> Guaraní <OR> Spanisch <OR> Hispanisch <OR> Kastilisch
Nauru,Englisch <OR> Nauruan
Mykolajiw-Region,Ukrainisch
Französisch-Polynesien,Französischsprachig <OR> Französisch
Nimruz,Balochi <OR> Baloch
Hirvensalmi,Finnisch
Weißrussland,Russisch
Galicisch,Galicische Sprache
Kapurthala,Punjabi-Sprache
Französische Gemeinschaft Belgiens,französischsprachig
Chakassien,Russisch <OR> Chakasche <OR> Chakas
Die Niederlande,NL <OR> Niederländisch <OR> Niederländisch <OR> Niederländisch
Europäische Union,Irische Sprache <OR> Griechisch <OR> Finnisch <OR> Französisch <OR> Tschechisch <OR> Schwedisch <OR> Englisch <OR> Stress <OR> Portugiesisch <OR> Griechisch <OR> Dänisch <OR> Spanischsprachig <OR> Kroatisch <OR> Slowakisch <OR> Estnisch <OR> Rumänisch <OR> Spanisch <OR> Englisch <OR> Kroatisch <OR> Slowenische Sprache <OR> Maltesisch <OR> Slowenische Sprache <OR> Lettische Sprache <OR> anglophon <OR> Litauische Sprache <OR> Bulgarisch <OR> Portugiesisch <OR> Ungarisch <OR> Niederländisch <OR> Polnisch <OR> DE <OR> Standarditalienisch <OR> Italienische Sprache <OR> Irische Sprache
Ceylonesisch,Singhalesisch <OR> Singhalesisch <OR> Tamil
Osmanisch,Osmanisches Türkisch <OR> Osmanisches Türkisch
Sowjetische Ukraine,Russisch <OR> Ukrainisch <OR> Russisch
Kongolesisch,Französisch <OR> Französisch <OR> französischsprachig
Kyrkslätt,Schwedisch
Georgisch-orthodox.,Georgisch
Amaravati-Distrikt,Marathi
Orimattila,Finnisch
Sankt Lucia,Englisch
Benin,Französisch
Brissago,Italienische Sprache
Tervola,Finnisch
Stadt Québec,Französisch
Nicaragua,Spanisch <OR> Spanischsprachig <OR> Hispanisch <OR> Spanisch
USA,Englisch
Spanische Kolonialismus,Spanisch
Lycksele Gemeinde,Schwedisch
Bolama,Portugiesisch
Mandatszeit,Hebräisch
Dominica,Englisch
Virolahti,Finnisch
Schweden,Sami <OR> Schwedischsprachig <OR> Finnisch <OR> Nord-Sami <OR> Sami <OR> Modernes Schwedisch <OR> Sami <OR> Sami <OR> Romani <OR> Finnisch <OR> Schwedisch <OR> Sami-Sprachen <OR> Samische Sprachen <OR> Romani <OR> Schwedisch <OR> Alt-Schwedisch <OR> Schwedischsprachig <OR> Finnischsprachig <OR> Finnische Dialekte <OR> Sw. <OR> Romani
Galizien,Spanisch <OR> Galicische Sprache <OR> Galicische Sprache
Aanar.,Skolt-Sami <OR> Inari <OR> Inari-Sami <OR> Nordsamisch
Kalajoki,Finnisch
Niederländische Standardsprache,Niederländisch
CH,DE <OR> Ger <OR> Italienische Sprache <OR> Französisch <OR> FR <OR> Deutschsprachig
Ligornetto,Italienische Sprache
Haryana,Hindi <OR> Hindi-Sprache <OR> Hindi <OR> Standard Hindi
Republik Aras,Aserbaidschanisch
