source,target
Canton Of Berck,Berck
Katrineholm Municipality,Katrineholm
Menzelinsky District,Menzelinsk
Nobles County,"Worthington<OR>Worthington, MN"
Apriltsi Municipality,Apriltsi
Meriwether County,"Greenville, Georgia<OR>Greenville"
Almoravid Dynasty,Marrakesh
Teteven Municipality,Teteven
"Sweet Grass County, Montana","Big Timber<OR>Big Timber, Montana"
Western Roman,Mediolanum<OR>Ravenna
Metaxas Regime,Athens
"Nowata County, Oklahoma",Nowata
Ulricehamn Municipality,Ulricehamn
Arrondissement Of Guebwiller,Guebwiller
Boulder County,"Boulder<OR>Boulder, Colorado"
"Van Buren County, Michigan",Paw Paw
Kachin Region,Myitkyina
Borovsky,Borovsk
Kewaunee County,"Kewaunee, Wisconsin<OR>Kewaunee"
Regional Municipality Of Peel,Brampton
District Pinneberg,Pinneberg
Silesian,Katowice
Cannon County,"Woodbury<OR>Woodbury, Tennessee"
"Cowlitz County, Washington","Kelso<OR>Kelso, Washington"
Canton Of Saint-Doulchard,Saint-Doulchard
"Karnes County, Texas",Karnes City
"Larimer County, Colorado",Fort Collins
Santander Department,Bucaramanga
Knivsta Municipality,Knivsta
Ferry County,"Republic, Washington<OR>Republic"
Morocco,Rabat<OR>Rabat-Salé
Telangana State,Hyderabad
Willacy,Raymondville
Kingdom Of Dalmatia,Zadar
Nerekhtsky District,Nerekhta
Ghor Province,Chaghcharan
Okanogan County,Omak
Renaissance Florence,Florentine
Indian Punjab,Chandigarh<OR>Himachal Pradesh
ON,Toronto
Bremen-Verden,Stade
"Clinton County, Pennsylvania","Lock Haven, Pennsylvania<OR>Lock Haven, PA<OR>Lock Haven"
Baranavichy Voblast,Baranavichy
"Clay County, Florida","Green Cove Springs<OR>Green Cove Springs, Florida"
Glynn County,"Brunswick, Georgia<OR>Brunswick, GA<OR>Brunswick"
"Cortland County, New York",Cortland
SK,Bratislava
Burma,Rangoon<OR>Yangon
Kujalleq,Julianehåb<OR>Qaqortoq
West Kasai,Kananga
"Sumter County, South Carolina","Sumterville<OR>Sumter<OR>Sumter, South Carolina"
Torzhoksky District,Torzhok
Canton Of Noisiel,Noisiel
Manica Province,Chimoio
Šumadija District,Kragujevac
Pozsony,Pressburg<OR>Bratislava
Poinsett County,"Harrisburg, Arkansas<OR>Harrisburg"
"Essex County, Ontario","Windsor, Ontario<OR>Windsor"
Torino,Torinese<OR>Augusta Taurinorum<OR>Turin
Huerfano,Walsenburg
Kleberg County,"Kingsville<OR>Kingsville, TX"
Mataram Kingdom,Prambanan Plain
Garrett County,"Oakland, Maryland<OR>Oakland"
Cagayan Valley Region,Tuguegarao
Bexar County,"San Antonio<OR>San Antonio, Texas"
Huasco Province,Vallenar
Sarawak,Kuching
Ness County,Ness City
Arrondissement Of Nyons,Nyons
Nador Province,Nador
"Livingston County, Kentucky",Smithland
Canton Of Beaune-La-Rolande,Beaune-la-Rolande
Tukums Municipality,Tukums
Zaporizhia Raion,Zaporozhia
Sultanate Of Banjar,Banjarmasin
"Steele County, Minnesota","Owatonna<OR>Owatonna, Minnesota"
Kirishsky District,Kirishi
Homiel,Gomel<OR>Homyel
"Jefferson County, Indiana","Madison, Indiana<OR>Madison"
Madre De Dios,Puerto Maldonado
"Albany County, New York",Albany
Lombard Kingdom,Pavia
East Kazakhstan Region,Oskemen<OR>Ust-Kamenogorsk
Pavlodar District,Pavlodar
Leon County,"Tallahassee<OR>Tallahassee, FL"
Breckland,Dereham
Gmina Szepietowo,Szepietowo
Altai Republic,Gorno-Altaysk
Vinton County,"McArthur, Ohio<OR>McArthur"
West Flemish,Bruges
Yanbian,Yanji
Buffalo County,"Kearney<OR>Kearney, Nebraska<OR>Kearney, NE"
Lakhm,al-Hirah
"São Vicente, Cape Verde (Municipality)",Mindelo
Jericho Governorate,Jericho<OR>Jericho District
"Magoffin County, Kentucky",Salyersville
English,Westminster<OR>London<OR>Winchester
Neu-Ulm (District),Neu-Ulm
"Cristóbal Rojas, Venezuela",Charallave
Borough Of Melton,Melton Mowbray
South Kazakhstan Province,Shymkent
"Iredell County, North Carolina",Statesville
Northland,"Whangarei<OR>Whangarei, New Zealand<OR>Whangarei Boys' High School"
Hualien County,Hualien
Antártica,Villa Las Estrellas
El Hatillo Municipality,El Hatillo Town
Qu'Aiti Sultanate,Mukalla
Gmina Limanowa,Limanowa
"San Juan County, Washington",Friday Harbor
County Wexford,Wexford Town<OR>Wexford
Hambleton,Northallerton
"Perry County, Illinois",Pinckneyville
Sriwijaya,Palembang
Narrabri Shire,Narrabri
Mauryan,Pataliputra
Grand Paris,Paris
Thessaloniki (Regional Unit),Thessaloniki
Luhansk Region,Severodonetsk
Amazonas (Brazilian State),Manaus
Algiers,Alger
Ad Dhahirah Region,Ibri
Lower Juba,Kismaayo<OR>Kismayo
"Mercer County, Kentucky","Harrodsburg<OR>Harrodsburg, Kentucky"
Smolensk Voivodeship,Smolensk
Askeran District (Nkao),Askeran (town)
Kiambu County,Kiambu
Emilian,Bononia<OR>Bologna
Gmina Secemin,Secemin
Fatimids,Cairo<OR>Mahdia
Canton Of Dieppe-Est,Dieppe
Eastern Cape,Bhisho
Leflore County,"Greenwood, Mississippi<OR>Greenwood, MS<OR>Greenwood"
Overberg District Municipality,Bredasdorp
Tulare,"Visalia, California<OR>Visalia"
Canton Of Longueville-Sur-Scie,Longueville-sur-Scie
Canterbury Region,Ōtautahi<OR>Christchurch
Aragón,Zaragoza
Ulundi Local Municipality,Ulundi
Gênes,Genoa
"Crawford County, Ohio","Bucyrus<OR>Bucyrus, Ohio"
Navarro County,"Corsicana<OR>Corsicana, Texas"
Transnistria,Tiraspol
"Montgomery County, Illinois","Hillsboro<OR>Hillsboro, Illinois"
Canton Of Caudebec-En-Caux,Caudebec-en-Caux
Caylloma Province,Chivay
Cantabria,"Santander, Cantabria<OR>Santander<OR>Santander, Spain"
Rift Valley Province,Nakuru
Damghan County,Damghan
Bjurholm Municipality,Bjurholm
Corsica,Ajaccio
Melbourne City Council,Central Business District
Zand,Shiraz
MA,Boston
"Russell County, Alabama",Phenix City
Stockholm Municipality,Stockholm<OR>Södermalm
West-Flanders,Bruges
Swain County,Bryson City
Collier County,East Naples
Greve,Greve Strand
Oro Province,Popondetta
Kungursky District,Kungur
Naro-Fominsky District,Naro-Fominsk
Canton Of Fruges,Fruges
"Davidson County, North Carolina","Lexington, North Carolina<OR>Lexington"
"Baxter County, Arkansas","Mountain Home, Arkansas<OR>Mountain Home"
"Sullivan County, New York","Monticello<OR>Monticello, New York"
Democratic Federal Yugoslavia,Belgrade
SOCCSKSARGEN,Koronadal
Tosnensky District,Tosno
"Wasatch County, Utah",Heber City
Chistopolsky District,Chistopol
National Capital Territory,New Delhi<OR>Delhi
Former Soviet Union,Moscow
Gmina Zator,Zator
Archbishopric Of Magdeburg,Magdeburg
"Nelson County, Kentucky","Bardstown<OR>Bardstown, Kentucky"
British Mandate Authorities,Jerusalem
Province Of Lucca,Lucca
Santa Province,Chimbote
West Fife,Glenrothes
Antwerp Province,Antwerp<OR>Antwerpen
"Floyd County, Indiana","New Albany<OR>New Albany, Indiana"
Aude,Carcassonne
Achaguas Municipality,Achaguas
Hungarian,Pest<OR>Budapest
Gaume,Virton
Raetia Curiensis,Chur
Nicholas County,"Summersville, West Virginia<OR>Summersville"
FJ,Fuzhou
"Shelby County, Ohio","Sidney<OR>Sidney, Ohio"
"Culpeper County, Virginia","Culpeper, Virginia<OR>Culpeper"
"Indian River County, Florida","Vero Beach<OR>Vero Beach, Florida"
Republic Of Genoa,Genoa
Tripura,Agartala
County Cavan,Cavan<OR>Cavan Town
Ogliastra,Lanusei
Imereti,Kutaisi
Wanica,Lelydorp
Russia Federation,Moscow
Rupnagar,Rupar<OR>Ropar
"Montgomery County, Texas",Conroe
Catanduanes,Virac
Mymensingh District,Mymensingh<OR>Mymensingh town
Argentine,Ciudad Autónoma de Buenos Aires<OR>Buenos Aires<OR>Capital Federal
Viet Nam,Hanoï<OR>Ha Noi<OR>Hanoi<OR>Hà Nội
East Germany,East Berlin
Korinthia,Corinth
Lakhmids,al-Hirah
Kirghiz Ssr,Bishkek<OR>Frunze
Lexington County,"Lexington<OR>Lexington, South Carolina"
Merthyr Tydfil County Borough,Merthyr Tudful
Kollam,Quilon
Hudiksvall County,Hudiksvall
Demerara,"Georgetown<OR>Georgetown, Guyana"
Cullman County,"Cullman, Alabama<OR>Cullman, AL<OR>Cullman"
Mexico,"México city<OR>Mexico CIty<OR>Mexico City, Mexico<OR>Mexico City, Distrito Federal<OR>DF<OR>México DF<OR>Distrito Federal<OR>Mexico city<OR>Mexico City<OR>Toluca<OR>México<OR>D.F.<OR>Mexican Federal District<OR>Ciudad de México<OR>Mexico DF<OR>Mexico City, D.F.<OR>Mexico D.F.<OR>Ciudad de Mexico<OR>Mexican federal district<OR>Mexico City, Federal District<OR>Federal District"
Haute-Savoie,Annecy<OR>Genevois
City Of Cape Town,Cape Town<OR>Kaapstad
Trujillo,"Trujillo<OR>Trujillo, Peru"
Primorsko Municipality,Primorsko
Vas County,Szombathely
Ural Oblast,Yekaterinburg
Volhynia,Lutsk
Banana Shire,Biloela
Blekinge Län,Karlskrona
Murrumbidgee Shire,Darlington Point
Kymenlaakso,Kotka<OR>Kymi
Al-Hasakah Governorate,Al-Hasaka
Pezinok District,Pezinok
Zabaykalsky District,Zabaykalsk
Vientiane Prefecture,Viang Chan<OR>Vientiane
Kittitian,Basseterre
Cuxhaven District,Cuxhaven
Canton Of Gramat,Gramat
Barry County,Cassville
East-Java,Surabaya
Yonne,Auxerre
Decies,Waterford
Iwye District,Iwye
Escalante Department,Comodoro Rivadavia
Tapoa,Diapaga
U.A.E.,Abu Dhabi
Morobe,Lae
Kingdom Of Iraq,Baghdad
Liaoning Province,Fengtian<OR>Shenyang<OR>Mukden<OR>Shengjing
Toscana,Firenze<OR>Florence<OR>Montughi
Borovichsky District,Borovichi
Tyre,"Tyrian<OR>Tyre<OR>Tyre, Lebanon"
Turkana County,Lodwar
French Protectorate,Tunis
"Washington County, Oregon","Hillsboro<OR>Hillsboro, Oregon"
Tarija Department,Tarija
Rwanda,Kigali City<OR>Kigali<OR>Kigali Province
Oklahoma County,"Oklahoma City<OR>Oklahoma City, Oklahoma"
"Kalkaska County, Michigan",Kalkaska
"Johnson County, Iowa","Iowa City, IA<OR>Iowa City<OR>Iowa City, Iowa"
"Emery County, Utah",Castle Dale
Cloud County,"Concordia, Kansas<OR>Concordia"
Namibe Province,Moçâmedes
Mbhashe Local Municipality,Dutywa
Assyrian Empire,Nineveh
Lafayette Parish,"Lafayette, Louisiana<OR>Lafayette<OR>Lafayette, LA"
Graham County,"Safford, Arizona<OR>Safford"
Oriental Mindoro,Calapan<OR>Calapan City
Digorsky District,Digora
Salzburgerland,Salzburg
Canton Of Romilly-Sur-Seine-2,Romilly-sur-Seine
Mae Hong Son Province,Mae Hong Son
Gunibsky District,Gunib
Corse-Du-Sud,Ajaccio
Trentino-Alto Adige,Bozen<OR>Bolzano/Bozen<OR>Bolzano
Al Batinah Region,Sohar
Kunene Region,Opuwo
Tachov District,Tachov
Bushehr Province,Bushire<OR>Bushehr
DDR,East Berlin
Kyrgyz,Bishkek<OR>Frunze
Banovina Of Croatia,Zagreb
Tiaret Province,Tiaret<OR>Tahert
"Capital Department, Catamarca",San Fernando del Valle de Catamarca
Chiprovtsi Municipality,Chiprovtsi
Habsburg,Vienna
Arrondissement Of Bourg-En-Bresse,Bourg-en-Bresse
County Of Ribagorza,Benabarre
Canton Of Geneva,Geneva
Kasai Oriental,Mbujimayi
Kakheti,Telavi
Shasta County,"Redding<OR>Redding, California"
Tiruvarur District,Thiruvarur
Harayana,Chandigarh
Great Britain,London
Antrim,"Antrim town<OR>Antrim, County Antrim<OR>Antrim"
Safor,Gandia<OR>Gandía
Udon Thani Province,Udon Thani
West Rand District Municipality,Randfontein
Diyala Province,Baqubah<OR>Baquba
Evros Regional Unit,Alexandroupoli
Canton Of Marseille – Saint-Giniez,Marseille
Kreis Wiek,Haapsalu<OR>Hapsal
Maltese Islands,Valletta
Stopiņi Municipality,Ulbroka
Kanazawa Domain,Kanazawa
Iloilo,Iloilo City
Dorogobuzhsky District,Dorogobuzh
Kaluga Oblast,Kaluga
"San Patricio County, Texas",Sinton
Lubin County,Lubin
"Clark County, Arkansas","Arkadelphia, AR<OR>Arkadelphia"
Bjuv Municipality,Bjuv
North Pyongan Province,Sinŭiju<OR>Sinuiju
Whiteside County,"Morrison, Illinois<OR>Morrison"
Thessaloniki Prefecture,Thessaloniki
Paktia Province,Gardez<OR>Gardēz
Ouargla Province,Wargla<OR>Ouargla
"Henderson County, North Carolina","Hendersonville, North Carolina<OR>Hendersonville"
Achaemenid Persia,Susa
Putnam County School Board,"Palatka<OR>Palatka, Florida"
Duchy Of Amalfi,Amalfi
Giza Governorate,Giza
Banaadir,Mogadishu
"Langlade County, Wisconsin",Antigo
Tibet Autonomous Region,Lhasa Prefecture<OR>Lhasa prefecture-level city
Gmina Wolbrom,Wolbrom
Mendoza Province,"Mendoza City<OR>Mendoza, Argentina<OR>Mendoza"
Ahmedabad District,Ahmedabad
Lasalle County,"Ottawa, Illinois<OR>Ottawa"
Coffey County,"Burlington<OR>Burlington, Kansas"
West Province,Bafoussam
"Nevada County, California","Nevada City<OR>Nevada City, California"
Haryana,Chandigarh<OR>Chandigarh Tricity<OR>Greater Chandigarh
"Wayne County, Nebraska","Wayne<OR>Wayne, Nebraska"
Chihuahua Municipality,Chihuahua
Buleleng,Singaraja
Mari El Republic,Yoshkar-Ola
"Erie County, Ohio","Sandusky<OR>Sandusky, OH"
Yatenga,Ouahigouya
Al Bahah Region,Al Bahah
Niassa Province,Lichinga
"Granville County, North Carolina","Oxford<OR>Oxford, North Carolina"
Daviess County,"Owensboro<OR>Owensboro, KY<OR>Owensboro, Kentucky"
"Butts County, Georgia","Jackson, Georgia<OR>Jackson"
Tartarstan,Kazan
Canton Of Castelsarrasin-2,Castelsarrasin
Markazi Province,Arāk<OR>Arak
Gabrovo Province,Gabrovo
Doda District,Doda
Khabarovsky District,Khabarovsk
Darjeeling District,Darjeeling
"Pittsburg County, Oklahoma",McAlester
Gajapati,Parlakhemundi<OR>Paralakhemundi<OR>Parlakimidi
Cluj County,Cluj-Napoca<OR>Cluj<OR>Kolozsvár<OR>Napoca
Zbarazh Raion,Zbarazh
Hinckley And Bosworth,Hinckley<OR>Hinckley Urban District
City Of Tshwane Metropolitan Municipality,Pretoria
Udssr,Moscow
Ohio,"Columbus,Ohio<OR>Columbus"
Matn District,Jdeideh
City Of Queanbeyan,Queanbeyan
Lakhmid Arabs,al-Hirah
Pratihara Empire,Kannauj
Dubbo City Council,Dubbo
Novhorod-Siverskyi Raion,Novhorod-Siverskyi
"Madison County, Missouri","Fredericktown<OR>Fredericktown, Missouri"
Kristianstad County,Kristianstad
Italian East Africa,Addis Ababa
Canton Of Le Buisson-De-Cadouin,Le Buisson-de-Cadouin
"Henry County, Tennessee","Paris, TN<OR>Paris"
Keserwan District,Jounieh
Illyrian Provinces,Ljubljana
Tanzania,Dodoma Urban District<OR>Dodoma
Logan County,"Logan<OR>Logan, West Virginia"
"Etowah County, Alabama","Gadsden<OR>Gadsden, Alabama"
Suoyarvsky District,Suoyarvi
Казахстан,Astana
Beheira Governorate,Damanhur
Donegal,Lifford
Segezhsky District,Segezha
Utena County,Utenos<OR>Utena
Crimean Oblast,Simferopol
East Kameng District,Seppa
Tungurahua,San Juan de Ambato
South Northamptonshire,Towcester
Comoros,"Moroni<OR>Moroni, Comoros"
Andalucía,"Seville, Spain<OR>Sevilla<OR>Seville"
Simla District,Simla
Florence,Firenze
Greater San Diego,"San Diego<OR>San Diego, California"
Sarny Raion,Sarny
Sarpy County,Papillion
"Auglaize County, Ohio",Wapakoneta
Batanes Islands,Basco
Nipissing,"North Bay, Ontario<OR>North Bay"
Tocopilla Province,Tocopilla
Dawes County,"Chadron<OR>Chadron, Nebraska"
Vicenza,Vicentine
Collaborationist,Vichy<OR>Paris
"Towns County, Georgia",Hiawassee
Marin County,"San Rafael<OR>San Rafael, California"
Benkulen,Bengkulu City
Volochysk Raion,Volochysk
Bourbon Restoration,Paris
Cao Wei,Luoyang
Dang Deukhuri District,Ghorahi
"Stari Grad, Sarajevo",Sarajevo
Guatemala Department,Guatemala City
Gagauzia,Comrat<OR>Komrat
"Wilkinson County, Mississippi","Woodville, Mississippi<OR>Woodville"
Qajars,Tehran
El Eulma District,Eulma
Common Market,Brussels
Bamyan,Bamian
Kayin,Hpa-an
Canton Of Jonzac,Jonzac
Canton Of Rennes-Nord-Ouest,Rennes
Conwy,Conway
Canton Of Sisteron,Sisteron
Boorowa Shire,Boorowa
Vitsebsk Voblast,Vitebsk (Viciebsk)
Stellenbosch Local Municipality,Stellenbosch
Vovchansk Raion,Vovchansk
Leova District,Leova
ARMENIA,Yerevan
"Greene County, Virginia",Stanardsville
County Leix,Maryborough
Kozani (Regional Unit),Kozani
Archa Darugha,Arça<OR>Archa
Abyysky District,Belaya Gora
Bulunsky,Tiksi
Ordu Province,Ordu<OR>Cotyora
Tashtagolsky District,Tashtagol
Zuyderzée,Amsterdam
Canton Of Melun-Sud,Melun
Merafong City Local Municipality,Carletonville
Sloviansk Raion,Sloviansk
"Walla Walla County, Washington","Walla Walla<OR>Walla Walla, Washington"
Alexandria Governorate,al Iskandariyya<OR>Alexandria
Penza Oblast,Penza
Kohgiluyeh And Boyer-Ahmad Province,Yasuj
"Tierra Del Fuego Province, Argentina",Ushuaia
Ribagorça,Benavarri
Johor Darul Ta'Zim,Johor Bahru
City Of Coffs Harbour,Coffs Harbour
Bacalar (Municipality),Bacalar
Fijian,Suva
Canton Of Montbrison,Montbrison
Canton Of Pertuis,Pertuis
Bad Kissingen (District),Bad Kissingen
Enbekshikazakh District,Esik
"Rutherford County, North Carolina","Rutherfordton, North Carolina<OR>Rutherfordton"
Kargilik,Yecheng
"Pulaski County, Illinois","Mound City, Illinois<OR>Mound City"
"Denton County, Texas","Denton, Texas<OR>Denton"
Province Of Treviso,Treviso<OR>Tarvisium
Zf Mgcawu District,Upington
Samtskhe-Javakheti,Lomsia<OR>Akhaltsikhe
Habsburg Empire,Vienna<OR>Viennese
Ockelbo Municipality,Ockelbo
Sussex,Selsey
Solomon Islands,Honiara
Trans-Nzoia District,Kitale
Minsk Region,Minsk
Neumarkt District,Neumarkt
Kumamoto Domain,Kumamoto
Irwin County,Ocilla
Fak-Fak Regency,Fakfak<OR>Fak-Fak
"Montezuma County, Colorado","Cortez, Colorado<OR>Cortez"
Napo Province,"Tena<OR>Tena, Ecuador"
South Peru,Tacna
Canton Of L'Arbresle,L'Arbresle
Kearny County,"Lakin, Kansas<OR>Lakin"
Kolka Parish,Kolka
Zhydachiv Raion,Zhydachiv
Ostalbkreis,Aalen
Greater Porto,Porto
Swedish Empire,Uppsala<OR>Stockholm
Seljuk Sultanate,Konya
"Rio Arriba County, New Mexico",Tierra Amarilla
Tyrolean,Bozen<OR>Bolzano
"Jenkins County, Georgia","Millen<OR>Millen, Georgia"
Nauru,Yaren
Canton Of Marseille-Les Trois Lucs,Marseille
Stalingrad Oblast,Volgograd
Radekhiv,Radziechów
Centre Department,Hinche
Los Lagos Region,Puerto Montt
Bophuthatswana,Mmabatho
Nelson Mandela Bay,Port Elizabeth
Northern Bukovina,Czernowitz<OR>Cernăuţi<OR>Chernivtsi
North Jeolla,Jeonju
Monte Cristi Province,San Fernando de Monte Cristi
Gregg County,"Longview, TX<OR>Longview<OR>Longview, Texas"
Queensland,"Brisbane<OR>Brisbane, Australia<OR>Brisbane Metropolitan Area"
Gmina Lubomierz,Lubomierz
"Lancaster County, Nebraska","Lincoln, NE<OR>Lincoln"
Palawan Island,Puerto Princesa
Kabarole District,Fort Portal
Pahang Darul Makmur,Kuantan
Eastern Han Dynasty,Chang'an<OR>Luoyang
Imperial Austrian,Vienna
Gmina Koluszki,Koluszki
"Orange County, Virginia","Orange<OR>Orange, Virginia"
Chechen–Ingush Assr,Grozny
Raigarh District,Raigarh
Province Of Fermo,Fermo
Mccurtain County,"Idabel, Oklahoma<OR>Idabel"
"Tift County, Georgia",Tifton
Presidente Hayes Department,Villa Hayes
Iberia Parish,"New Iberia<OR>New Iberia, Louisiana"
Lesotho,Maseru
St Catherine,Spanish Town
Durrani,Kandahar
Erymanthos (Municipality),Chalandritsa
Sienese,Siena
Taxco De Alarcón (Municipality),Taxco<OR>Taxco de Alarcón
Federation Of Bosnia And Herzegovina,Sarajevo
"Tersky District, Murmansk Oblast",Umba
Kozova Raion,Kozova
Alushta Municipality,Alushta
Ciudad Del Este District,Ciudad del Este
Magdagachinsky District,Magdagachi
"Scott County, Indiana",Scottsburg
Thiruvananthapuram District,Trivandrum<OR>Thiruvananthapuram
Jodhpur District,Jodhpur
Shiselweni,Nhlangano
Erivan Governorate,Yerevan
Arrondissement Of Le Raincy,Le Raincy
Hafsid,Tunis
Tiflis,Tbilisi
Odessa,Odessa City Council
Madagascar,Antananarivo<OR>Tananarive
Senica District,Senica
Sierra County,Downieville
Vichugsky District,Vichuga
Gevgelija Municipality,Gevgelija
Yonezawa,"Yonezawa<OR>Yonezawa City<OR>Yonezawa, Yamagata"
Arrondissement Of Libourne,Libourne
Quetta District,Quetta
Moyen-Comoé,Abengourou
Rupandehi District,Siddharthanagar<OR>Bhairawa<OR>Bhairahawa
"Maui County, Hawaii",Wailuku
Arrondissement Of Boulogne-Billancourt,Boulogne-Billancourt
Municipality Of Cirkulane,Cirkulane
Irkutsk Oblast,Irkutsk
Arrondissement Of Pontoise,Pontoise
Sind,Karachi
Minsk Oblast,Minsk
"Wayne County, Michigan","Detroit, Michigan<OR>Detroit"
Negros Occidental,Bacolod City<OR>Jack & Jill School<OR>Bacolod
Barkly Region,Tennant Creek
Berkovitsa Municipality,Berkovitsa
"Johnson County, Georgia","Wrightsville<OR>Wrightsville, Georgia"
Birobidzhansky District,Birobidzhan
Mtubatuba Local Municipality,Mtubatuba
Redbridge,Ilford
Izmail Raion,Izmail<OR>Izmayil
Zambales,"Iba, Zambales<OR>Iba"
"Sac County, Iowa",Sac City
Song (State),Shangqiu
Merlo Partido,Francisco de Merlo
"Atoka County, Oklahoma","Atoka, Oklahoma<OR>Atoka"
North Kivu,Goma
Odessa Regional State Administration,Odessa
Atenas (Canton),Atenas
Dar Es Salaam,Dar es salaam<OR>Mzizima
Tapoa Province,Diapaga
Guangdong Province,Guangzhou<OR>Canton
Province Of Vercelli,Vercelli
Chuuk State,Weno<OR>Moen
Tukayevsky District,Naberezhnye Chelny
Communards,Paris
Aguas Verdes District,Aguas Verdes
Nymburk District,Nymburk
"New Castle County, Delaware","Wilmington, Delaware<OR>Wilmington"
Palmyrenes,Palmyra
"Swain County, North Carolina","Bryson City, North Carolina<OR>Bryson City"
Iberia,Armazi
Former Shu,Chengdu
Isfahan County,Isfahan
Laholm Municipality,Laholm
Veliko Tarnovo Province,Veliko Tarnovo
East Hants,Elmsdale
North Lanarkshire Council Area,Motherwell
Mifflin County,"Lewistown<OR>Lewistown, PA"
Kavala Regional Unit,Neapolis<OR>Kavala
Brusartsi Municipality,Brusartsi
Canton Of Pont-De-L'Arche,Pont-de-l'Arche
Qassim Region,Buraidah
Christian County,Hopkinsville
Cuanza Sul Province,Sumbe
Ragunatha Nayak,Thanjavur
Pskov Republic,Pskov
Bihar,Digha<OR>patna<OR>Patna
Nantou County,Nantou City
Sekhukhune District Municipality,Groblersdal
Al-Anbar,Ramadi
Kentuckian,"Frankfort, Kentucky<OR>Frankfort"
"East Baton Rouge Parish, Louisiana","Baton Rouge, Louisiana<OR>Baton Rouge"
Altai Krai,Barnaul
Khartoum (State),Khartoum
Nong Khai Province,Nong Khai
Arrondissement Of Saint-Nazaire,Saint-Nazaire
Moffat County,"Craig<OR>Craig, Colorado"
Nandi County,Kapsabet
Podlaskie Voivodeship (1513–1795),Drohiczyn
Nazi Years,Berlin
New Taipei City,Panchiao<OR>Banqiao<OR>Banqiao District
Gmina Lipce Reymontowskie,Lipce Reymontowskie
"Montgomery County, Tennessee","Clarksville<OR>Clarksville, Tennessee"
Gosford City,Central Coast
Bledsoe County,"Pikeville<OR>Pikeville, Tennessee"
"Volodarsky District, Nizhny Novgorod Oblast",Volodarsk
Farwaniya Governorate,Farwaniyah
Gmina Skalbmierz,Skalbmierz
Northern Red Sea,Massawa
Arrondissement Of Dunkirk,Dunkirk
Ethiopian Empire,Gondar
Appenzell Ausserrhoden,Herisau<OR>Trogen
Spanish Municipalities,Algeciras
South Ayrshire Council,Ayr
Bouches-De-La-Meuse,The Hague
Cattaraugus County,Little Valley
Atyrau Region,Guryev<OR>Atyrau
Lydia,Sardis<OR>Sardes
Southern Han,Guangzhou<OR>Canton
Dominican,"Santo Domingo, Dominican Republic<OR>Roseau<OR>Santo Domingo<OR>Roseau, Dominica"
Modimolle Local Municipality,Modimolle
Enga,Wabag
Arrondissement Of Nogent-Sur-Seine,Nogent-sur-Seine
Serbia And Montenegro,Belgrade
Totsky District,Totskoye
Wilno Voivodeship (1926–39),Wilno
Canton Of Belley,Belley
Gangwon-Do Province,Chuncheon
Red China,Peking<OR>Beijing
Zvenyhorodka Raion,Zvenyhorodka
North Region (Cameroon),Garoua
Viborg,"Viborg<OR>Viborg, Denmark"
Breisgau-Hochschwarzwald,Freiburg
Bastrop County,"Bastrop, Texas<OR>Bastrop"
Redcar And Cleveland,Redcar
Siam,Bangkok
Ankara Province,Ankara
Adamawa Emirate,"Yola<OR>Yola, Nigeria"
Sarah Baartman District Municipality,Port Elizabeth
County Wicklow,Wicklow<OR>Wicklow Town
Provençale,Aix-en-Provence
Michigan,"Lansing, Michigan<OR>Lansing"
Hinds County,"Jackson, MS<OR>Jackson, Mississippi<OR>Jackson"
Purwakarta Regency,Purwakarta
Metropolitan City Of Naples,Naples
Carrickfergus Borough Council,Carrickfergus
First Republic,Lisbon<OR>Praha<OR>Prague
Belgium,Brussels
Bamberg (District),Bamberg
Islas Canarias,Las Palmas de Gran Canaria
City Of Wollongong,Wollongong
Hainault,Mons
Reggio Emilia,Reggio nell'Emilia<OR>Reggio
Dili District,Dili
Oldambt,Winschoten
Krasnokholmsky District,Krasny Kholm
Saqqez County,Saqiz<OR>Saghez<OR>Saqez
Ingham County,"Mason, Michigan<OR>Mason"
Unechsky District,Unecha
"Moore County, Tennessee","Lynchburg<OR>Lynchburg, Tennessee"
Karakalpakstan,Nukus
Usvyatsky District,Usvyaty
Mughal Emperor,Fatehpur Sikri<OR>Agra<OR>Old Delhi<OR>Shahjahanabad
Bosnia & Herzegovina,Sarajevo
Nedenes,Arendal
"Snohomish County, Washington","Everett<OR>Everett, Washington"
Indochina,Hanoi
"Jefferson County, Oklahoma",Waurika
Schweinfurt (District),Schweinfurt
Kerala,Thiruvanandapuram<OR>Trivandrum<OR>Thiruvananthapuram<OR>Trivandrum district
Pahlavi Dynasty,Tehran
Ținutul Crișuri,Cluj
Federated Malay States,Kuala Lumpur
"Barry County, Missouri","Cassville<OR>Cassville, Missouri"
Nugal,Garowe<OR>Garoowe
"Spartanburg District, South Carolina",Spartanburg
Severo-Kurilsky District,Severo-Kurilsk
Elliott County,"Sandy Hook, Kentucky<OR>Sandy Hook"
Greenup,"Greenup<OR>Greenup, Kentucky"
Breathitt County,"Jackson, Kentucky<OR>Jackson"
Southern Africa,Pretoria<OR>Cape Town
Cote D'Ivoire,Yamoussoukro
Massachusetts,"Boston, MA<OR>Boston<OR>greater Boston<OR>Boston,Massachusetts<OR>greater Boston, Massachusetts<OR>Boston, Massachusetts"
Calcasieu Parish,"Lake Charles<OR>Lake Charles, LA"
Diputació De Barcelona,Barcelona City Council<OR>Barcelona
