source,target
Banten,Indonesian<OR>Javanese<OR>Sundanese language<OR>Sundanese<OR>Indonesia
Hungarian State,Hungarian<OR>Magyar
Alderney,English
Kazakh,Qazaq
Haninge,Swedish
Thiruvananthapuram,Malayam<OR>Malayalam<OR>Malayalam language
Tĩnh Hải Quân,Vietnamese
Hungaria,Hungarian<OR>Magyar
Portuguese Republic,Portuguese
International Olympic Committee,English language<OR>English<OR>French
Greek Language,Armenia<OR>Albania<OR>European Union<OR>Cypriot<OR>Cyprus<OR>Greece<OR>Italy<OR>Ukraine<OR>Greek<OR>GR
Western Cape Province,English<OR>Afrikaans
Odesa Oblast,Ukrainian
Prilly,French
Comorian,French
CCCP,Russian
Farah,Dari
Greek,Armenia<OR>Ellada<OR>Greece<OR>Greek peninsula<OR>Greek islands<OR>Greeks<OR>Graeco<OR>European Communities<OR>Europe<OR>EU<OR>GR<OR>Greek People<OR>Albania<OR>Common Market<OR>Grecia<OR>Greek Cypriot<OR>European Union<OR>Cypriot<OR>Cyprus<OR>Italian<OR>Albanian<OR>Italians<OR>Italy<OR>Hellenes<OR>Ukraine<OR>Hellenic Republic
Bamiyan Province,Dari
Egalia,Swedish
Tamil Nadu,Tamil film<OR>Tamil language<OR>Tamil-language<OR>Classical Tamil<OR>Tamil
"Punjab, India",Punjabi Language<OR>punjabi language<OR>Punjabi language<OR>Punjabi
Laukaa,Finnish
Indochina,Vietnamese language
Heinävesi,Finnish
Neo-Assyrian Empire,Akkadian
Québec,French-language<OR>francophone<OR>French Language<OR>French<OR>French language<OR>french language<OR>Francophone
Eupen,German language
Serb Orthodox Church,Serbian Cyrillic
Brüssel,Dutch<OR>French
Viitasaari,Finnish
Simla,Hindi
Kiev,Old East Slavic<OR>Old Ruthenian
Cambodia,Khmer-language<OR>Khmer<OR>Khmer language<OR>Central Khmer
United Nations Organisation,French
Somaliland,Somali
Monégasque,French
Tampere,Finnish language<OR>Finnish
MPR,Mongolian
Dutchman,Dutch
ZAR,Dutch
Greek Orthodox,Greek
Czech,Czech language<OR>Czech-language<OR>Slovak
World Health Organization (Who),French
Macedonia,Macedonian Language<OR>Macedonian Slavic<OR>Standard Macedonian<OR>Macedonian Cyrillic<OR>Macedonian language<OR>Macedonian
Perroy,French
Ingush Autonomous Oblast,Russian
Adyghe,Russian
Imperial Russian,Polish<OR>Russian<OR>Polish-language<OR>Finnish
Grenadian,English
Sotkamo,Finnish
Russian Emperor,Russian
Ristiina,Finnish
Tawantin Suyu,Quechua
Juupajoki,Finnish
Ching Dynasty,Chinese
"Melide, Switzerland",Italian-language
Perho,Finnish
"Sund, Åland",Swedish
Haparanda Municipality,Swedish<OR>Finnish
Rusko,Finnish
Moldova,Moldavian<OR>Romanian-language<OR>Romanian language<OR>Romanian<OR>Romanian diaspora<OR>Moldovan
Fijian Islands,Fijian
Lausanne,French-language<OR>French language<OR>French
Comunidad Foral De Navarra,Spanish<OR>Basque language<OR>Basque
Kurdistan,Kurdish language<OR>Kurdish dialects<OR>Kurdi<OR>Kurdish
Mäntsälä,Finnish
Kosmet,Albanian<OR>Serbian
Chexbres,French
Research On Armenian Architecture,Armenian
Capeverdean,Sal<OR>São Vicente<OR>Santo Antão<OR>Portuguese<OR>São Vicente Crioulo<OR>Creole
Halsua,Finnish
Minorca,Spanish<OR>Catalan<OR>Catalan language
Tsar,Swedish<OR>Russian
Maltese Archipelago,Maltese
Slovenija,Slovenian<OR>Slovene
Crans-Près-Céligny,French
West Papua (Province),Indonesia
NLD,Dutch
Guinea-Bissau,Portuguese-language<OR>Portuguese language<OR>Portuguese
Canadian-American,French
Timor-Leste,Tetum<OR>Portuguese language<OR>Portuguese
Kannus,Finnish
French Government,French
RUS,Russian
English Plural,English
Orthodox Christians,Serbian
Ottoman Countries,Ottoman Turkish
Labrador,English language<OR>English
Odessa Oblast,Russian language<OR>Ukrainian<OR>Russian<OR>Ukrainian language
Standard Dutch,Dutch
Suriname,Dutch<OR>Dutch-language
Danish Kingdom,Danish
Eckerö,Swedish
JAO,Russian
Tajikistan,Tajik language<OR>Tajiki<OR>Tajik
TEJO,Esperantists<OR>Esperanto
Mongolian People'S Republic,Mongol<OR>Mongolian
Schelten,French
Serbs,Serb<OR>Serbian<OR>Serbian Cyrillic
San Juan Bautista,Spanish
Vatican City,Italian
Lares,English
North Atlantic Treaty Organisation,French
Imperial Spain,Spanish
Liechtenstein,German-language<OR>Germanic
Limburg (Belgium),Dutch
Kyrgyzistan,Kyrgyz language
Muscovite Period,Russian
ESA,English<OR>French
Comunidad Valenciana,Spanish
Krasnodar Krai,Russian
South Carolina,English
Österåker Municipality,Swedish
Vilhelmina Municipality,Swedish
Crimea,Crimean Tatar<OR>Ukrainian<OR>Russian<OR>RU
Kenya,swahili<OR>English language<OR>English<OR>Swahili language<OR>Swahili Language<OR>Kiswahili language<OR>Swahili-language<OR>Swahili<OR>Kiswahili
Ypäjä,Finnish
Suomenniemi,Finnish
Stellaland,Dutch
Torfaen,English<OR>Welsh
First Republic,Czech language<OR>Czech<OR>French
Mauritius,French-language<OR>English<OR>French<OR>French language<OR>francophone
Indiana,English
West Greenland,Kalaallisut
Majorcan,Spanish<OR>Catalan<OR>Catalan language
Lohja,Swedish<OR>Swedish-speaking<OR>Finnish
Tyrol,Italian
Neklinovsky District,Russian
California,English language<OR>English<OR>Anglophones<OR>anglicized
Rwanda,Kinyarwanda<OR>English<OR>English language<OR>French<OR>Anglophone<OR>Francophone
East Kalimantan,Indonesian<OR>Indonesia
Malax,Swedish<OR>Finnish
Servia,Serbian
IOC,English<OR>French
Akademiska Sångföreningen,Swedish
Shanghai Cooperation Organisation,Russian<OR>Chinese
Republica Dominicana,Spanish
Mäntyharju,Finnish
"Québec, Quebec",French
Kalmyk,Russian
South Russia (1919–1920),Russian
Nouveau-Brunswick,English
Askola,Finnish
Southern Common Market,Spanish<OR>Portuguese
Keuruu,Finnish
Nederlandse Antillen,Dutch<OR>Papiamento<OR>Papiamentu
Nato Standardization Agency,French
Kansas,English
Autonomous Republic Of Crimea,Crimean Tatar<OR>Ukrainian<OR>Russian
Volga Bulgaria,Bolgar language
Adyghe Republic,Russian
Republic Of Saugeais,French
Colombia,Spanish-language<OR>Spanish<OR>Spanish language<OR>Hispanic<OR>spanish language
Aceh Province,Indonesian<OR>Acehnese<OR>Acehnese language<OR>Aceh<OR>Indonesia
Kentucky,English
South Tyrol,Italianised<OR>Italian<OR>Germanic<OR>German language<OR>German-language
Tsarist,Swedish<OR>Polish<OR>Russian<OR>Russian language
Roi,English
Flemish Culture,Dutch<OR>Dutch language
Esbo,Swedish<OR>Finnish
Nuevo Santander,Spanish
Italian Republic,Italian
Spanish America,Castellano<OR>Spanish
Poland,Polish<OR>Russian<OR>Polish-language<OR>Polish language
Russian Federation,Russian-language<OR>Ukrainian<OR>Crimean Tatar<OR>Bashkir<OR>Russian language<OR>Erzya<OR>Adyghe<OR>Tatar<OR>West Circassian<OR>Kumyk<OR>Abaza<OR>Komi<OR>Mari language<OR>Meadow Mari<OR>Russian<OR>Erzya Language<OR>Mari
Big Island,English<OR>Hawaiian
Macau,Chinese language<OR>Portuguese-language<OR>Simplified Chinese<OR>Chinese<OR>Portuguese
ECOWAS,French<OR>Francophone
Basque Country (Autonomous Community),Spanish<OR>Basque
Ottoman Empire,Ottoman Turkish<OR>Ottoman language<OR>Ottoman Turkish language<OR>Ottoman
République Démocratique Du Congo,French
Nuristan,Dari<OR>Nuristani
Ranua,Finnish
Antigua & Barbuda,English
Kajaani,Finnish
Anguilla,English language<OR>English
Mari El,Meadow Mari<OR>Russian<OR>Mari
Driouch,Amazigh
Manitoba,English language<OR>English
Bonaire,Dutch<OR>Dutch language<OR>Papiamento<OR>Papiamentu
Lumijoki,Finnish
Dominican Republic,Spanish<OR>Spanish Language<OR>Spanish language
Nanggroe Aceh Darussalam,Indonesian<OR>Acehnese
Mordor,Black Speech
Huittinen,Finnish
OSCE,Spanish<OR>Russian<OR>Italian<OR>French
North American Free Trade Agreement (Nafta),Spanish<OR>French
Spanish Empire,Spanish<OR>Spanish language
African-American,English
Genève,French
Sundsvall,Swedish
QUE,French
Serb Krajina,Serb<OR>Serbian
Romania,Romanian-language<OR>Romanian language<OR>Romanian<OR>Daco-Romanian<OR>Romanian diaspora
Uruguay,Castilian<OR>Spanish<OR>Spanish-language<OR>Spanish language
Later Jin,Chinese<OR>Manchu
Serbian Orthodox Christian,Serbian<OR>Serbian Cyrillic
Lithuanian,Ruthenian
West Pakistan,Urdu
Muscovy,Russian
Roman Imperial,Greek<OR>Latin
East Pakistan,Bengali
Bahamian,English
Solomon Islanders,English
Rome,Greek<OR>Latin
Brussels Capital Region,Dutch<OR>French
Hungary,Hungarian<OR>Hungarian Language<OR>Hungarian-language<OR>Magyar<OR>Hungarian language
Korsholm,Swedish<OR>Finnish
Prussia,German-language<OR>German language
Chardonne,French
Alberta,English language<OR>English
Ruovesi,Finnish
Kuolajärvi,Finnish
Montreux,French
Luumäki,Finnish
Laos,Laotian language<OR>Lao language<OR>Laotian<OR>Lao
White Russian,Russian<OR>Belarusian<OR>Belorussian
Incan,Quechua<OR>Quechuan
Iferni,Amazigh
Russian Ssr,Russian
Kihniö,Finnish
Siuntio,Swedish<OR>Finnish
Georgia (Country),Georgian
Sigtuna Municipality,Swedish
Rovaniemi,Finnish
Rautalampi,Finnish
Argentine,Spanish-language<OR>Spanish<OR>Spanish language<OR>Castellano<OR>Castilian
Le Régiment De Hull (Rcac),francophone
CAN,French language<OR>French
Saint Pierre And Miquelon,French
Sibbo,Swedish
Tavolara,Italian
Dasht-E Azadegan County,Persian
EIRE,Irish
Pitcairn,English<OR>Pitkern
PT,Portuguese
EU,Finnish<OR>French<OR>ES<OR>German-language<OR>Czech<OR>Swedish<OR>Maltese Language<OR>English language<OR>stress<OR>Portuguese<OR>FR<OR>Hellenic<OR>Greek<OR>Danish<OR>Spanish-language<OR>Slovak<OR>Estonian<OR>Romanian<OR>English<OR>Spanish<OR>Croatian<OR>Slovenian<OR>Maltese<OR>Slovene<OR>Latvian<OR>Lithuanian<OR>Bulgarian<OR>Hungarian<OR>Dutch<OR>Polish<OR>Italian<OR>Irish
Gran Consiglio,Italian
Imperial Chinese,Chinese
Kärsämäki,Finnish
Quito,Spanish
Spanish Colonial Period,Spanish<OR>Spanish language
Chechenia,Russian
Walloon South,French
Turkish,Ottoman Turkish<OR>Ottoman
Guinea-Conakry,French
Faroe Islands,Faroese<OR>Danish<OR>Faroese language<OR>Danish language
Donetsk Municipality,Ukrainian<OR>Russian
"Seehof, Switzerland",French
Palestine,Hebrew<OR>English<OR>modern Hebrew<OR>Hebrew-language<OR>Hebrew language
Sāmoa,Sāmoan
Faroese,Faroese language<OR>Danish
Cebu City,Cebuano<OR>Filipino
Nigeria,English language<OR>English<OR>Anglophone
Bosnia-Hercegovina,Serbian
Samoa,Samoan language<OR>Sāmoan<OR>English language<OR>English<OR>Samoan<OR>Samoan Language
Brugg,High German
Azad-Kashmir,Urdu
Modern Sweden,Swedish
French-Speaking Belgium,French
Udmurt Assr,Russian
Bolivia,Guarani<OR>Aymara<OR>Spanish<OR>Quechua language<OR>Quechua<OR>Quechua languages<OR>Guaraní<OR>Spanish language<OR>Hispanic<OR>Castilian
Nauru,English<OR>Nauruan language
Mykolaiv Region,Ukrainian
French Polynesia,French-language<OR>French
Nimruz,Balochi<OR>Baloch
Hirvensalmi,Finnish
Belorussia,Russian
Gallego,Galician
Kapurthala,Punjabi
French Community Of Belgium,Francophone
Khakassia,Russian<OR>Khakass<OR>Khakas
The Netherlands,NL<OR>Dutch<OR>Dutch-language<OR>Dutch language
European Union,Irish language<OR>Greek language<OR>Finnish<OR>French<OR>Czech<OR>Swedish<OR>English language<OR>stress<OR>Portuguese<OR>Greek<OR>Danish<OR>Spanish-language<OR>Croatian language<OR>Slovak<OR>Estonian<OR>Romanian<OR>Spanish<OR>English<OR>Croatian<OR>Slovenian<OR>Maltese<OR>Slovene<OR>Latvian<OR>anglophone<OR>Lithuanian<OR>Bulgarian<OR>Portuguese language<OR>Hungarian<OR>Dutch<OR>Polish<OR>DE<OR>Standard Italian<OR>Italian<OR>Irish
Ceylonese,Sinhala language<OR>Sinhala<OR>Tamil
Ottoman,Ottoman Turkish<OR>Ottoman Turkish language
Soviet Ukraine,Russian language<OR>Ukrainian<OR>Russian
Congolese,French language<OR>French<OR>francophone
Kyrkslätt,Swedish
Georgian Orthodox,Georgian
Amaravati District,Marathi
Orimattila,Finnish
Saint Lucia,English
Bénin,French
Brissago,Italian
Tervola,Finnish
Ville De Québec,French
Nicaragua,Spanish<OR>Spanish-language<OR>Hispanic<OR>Spanish language
U.S.,English
Spanish Colonialism,Spanish
Lycksele Municipality,Swedish
Bolama,Portuguese
Mandate Era,Hebrew
Dominica,English
Virolahti,Finnish
Sweden,Sami<OR>Swedish-language<OR>Finnish<OR>North Sámi<OR>Sami language<OR>Modern Swedish<OR>Sámi<OR>Saami<OR>Romany<OR>Finnish language<OR>Swedish<OR>Sámi languages<OR>Sami languages<OR>Romani<OR>Swedish language<OR>Old Swedish<OR>Swedish-speaking<OR>Finnish-language<OR>Finnish dialects<OR>sw.<OR>Romani language
Galiza,Spanish<OR>Galician<OR>Galician language
Aanar,Skolt Sami<OR>Inari<OR>Inari Sami<OR>Northern Sami
Kalajoki,Finnish
Dutch Standard Language,Dutch language
CH,DE<OR>Ger<OR>Italian<OR>French<OR>FR<OR>German-language
Ligornetto,Italian
Haryana,Hindi<OR>Hindi-language<OR>Hindi language<OR>Standard Hindi
Republic Of Aras,Azerbaijani
Roman Imperial Period,Greek
Jokioinen,Finnish
Senegal,French-language<OR>French language<OR>French<OR>Francophone
UEA,Esperanto
Kerimäki,Finnish
ADR,Azerbaijani
Huddinge,Swedish
Köping Municipality,Swedish
Saint Barthélemy,French
Karijoki,Finnish
Gromatici,Latin
Salla,Finnish
Paltamo,Finnish
Hong Kong People,English
CNMI,Chamorro
PHI,English<OR>Filipino
Timor Leste,Tetum<OR>Tetun<OR>Portuguese
Tavannes,French
Old Kingdom,Ancient Egyptian<OR>Egyptian language
Hayti,French
Russian Soviet Federative Socialist Republic,Russian
San Marino,Italian language<OR>Italian<OR>Italian-language
Bangladesh,Standard Bengali<OR>Bengali language<OR>Bengali film<OR>Oriya<OR>Bangla<OR>Bengali-language<OR>Bengali
Larsmo,Swedish
Porrentruy,French
Uppsala Municipality,Swedish
Slovak Republic,Slovak language<OR>Slovak
Faroe Island,Danish
Soviet Union,Russian-language<OR>Russified<OR>Great Russian<OR>Russian<OR>standard Russian<OR>Russian language
Kampuchea,Khmer<OR>Khmer language
Sint Eustatius,English<OR>Dutch
Finns,Swedish<OR>Finnish
Ähtäri,Finnish
Rougemont,French
Imperial Russian Court,Swedish
Trentino,Italian
Kokemäki,Finnish
Transnistria,Russian-language<OR>Ukrainian<OR>Moldova<OR>Moldavian<OR>Moldovan language<OR>Russian<OR>Moldovan
Nyon,French
Lampung Province,Indonesian
Tartarstan,Russian
Pomo,Pomoan language
Chelyabinsk-70,Russian
West Cork,Irish
Dewata,Indonesian<OR>Balinese
Ryūkyū Kingdom,classical Chinese
HU,Hungarian
Nazi,German-language<OR>German language
Euzkadi,Spanish<OR>Basque
URS,Russian
Marshall Islands,English language<OR>English<OR>Marshallese language<OR>Marshallese
Castile And León,Spanish<OR>Castilian language
Tarvasjoki,Finnish
Bashkortostan,Bashkort<OR>Bashkir language<OR>Russian<OR>Bashkir
E.U.,Irish
Utter Pradesh,Hindi
Ingush,Russian
Chechnyan,Russian
Hungarians,Hungarian
Kemijärvi,Finnish
Sakartvelo,Georgian
Economic Community Of West African States,English<OR>Portuguese
Saint-Pierre,French language<OR>French
Tierp,Swedish
Sénégal,French<OR>Francophone
Co-Cathedral Of Saint-Antoine-De-Padoue,French
Biel/Bienne Trolleybus System,French
Eastern Roman Emperor,Latin
Khorasani,Persian
Honduran,Spanish<OR>Spanish language
Rääkkylä,Finnish
Grafenort,Ger.
Transkei,Xhosa<OR>Xhosa speaking
Personal Union,Swedish<OR>Norwegian
Khanty-Mansi Autonomous Okrug,Khanty<OR>Khanty language<OR>Mansi language<OR>Russian<OR>Mansi
Einigen,German language
Dutch West Indies,English<OR>Dutch
Welsh,English
US,English language<OR>English<OR>Anglophone
Thrissur,Malayalam<OR>Malayalam language
Uzbek Language,Uzbekistan<OR>Afghanistan
Byzantine,medieval Greek<OR>Medieval Greek<OR>Latin<OR>Byzantine Greek
Dominican,Spanish<OR>Spanish-language<OR>Spanish language
Turkmenia,Russian
American Colonies,Spanish
Heinola,Finnish
Brussels Capital-Region,Dutch<OR>French
Dutch Caribbean,English<OR>Dutch<OR>Dutch language
Qazaqstan,Kazakh<OR>Kazakh language
Luhansk Oblast,Ukrainian<OR>Russian
Danube Bulgaria,Slavonic
Abkhazia,Abkhazian<OR>Russian-language<OR>Russian Language<OR>Abkhaz language<OR>Abkhaz<OR>Russian
French Belgian,French
Valkeakoski,Finnish
Yamal-Nenets Autonomous District,Russian
Czarist,Russian
Chuvash,Chuvash Republic<OR>Russian
Transvaal,Dutch
AG,German-language
Savoie,French
Belgian Limburg,Dutch
Russian Empire,Swedish<OR>Polish<OR>Russian-language<OR>Finnish<OR>Russian language<OR>Polish language<OR>Russified<OR>Old Russian<OR>Russian
Sanmarinese,Italian
World Health Organisation (Who),French
Kashmir,Urdu<OR>English<OR>Kashmiri
North Carolina,English
Kosovo & Metohija,Serbian
Kosova,Albanian<OR>Serbian<OR>Serbian Cyrillic
Kyrgyz,Russian
Polynésie Française,French
Voroshylovhrad Oblast,Ukrainian
President Of The Region Of Murcia,Spanish
Yamalo-Nenets Region,Russian
Basel,German-language<OR>Germanic
Ukrainian Ssr,Russian-language<OR>Ukrainian<OR>Ukrainian language<OR>Russian<OR>Russian language
Jämsä,Finnish
Netherland Antilles,Dutch
Belarusian Ssr,Russian<OR>Belarusian<OR>Belarusian language
Blonay,French
Koi Nation,Southeastern Pomo
Atlantic Alliance,French
Bolshevist Russia,Russian
Spanish-Bourbon,Spanish
Tolyatti,Russian
Yugra,Russian
Kassisaba,Estonian
Hari Nagar,Hindi
Abaza Language,Karachay–Cherkess Republic
Rajasthani,Hindi
Georgian Apostolic Autocephalous Orthodox Church,Georgian
Principality Of Seborga,French
Francophone,French
Mykolaiv,Ukrainian<OR>Russian
Slovakia,Slovak language<OR>Slovak-language<OR>Slovakian<OR>Slovak
Byelorussian,Russian<OR>Belarusian<OR>Belorussian<OR>Belarusian language
Azerbaijan,Azerbajani<OR>Azeri-language<OR>Azeri Language<OR>Azeri Turkish<OR>Azerbaijani<OR>Azerbaijani language<OR>Azeri<OR>Russian
Håbo Municipality,Swedish
Moldovan,Romanian
Somero,Finnish
Juva,Finnish-language<OR>Finnish
Nato,French
Ikaalinen,Finnish
Akademio De Esperanto,Esperanto
Conseil De L'Entente,French
Côte D'Ivoire (Ivory Coast),French
Sainte-Croix,French
"Hong Kong, China",English
Somalia,Somali<OR>Somali language<OR>Somali Language
Lampung,Indonesian<OR>Lampung language<OR>Indonesia
COL,Spanish
Ar Crimea,Ukrainian<OR>Crimean Tatar<OR>Russian
Eivissa,Spanish<OR>Catalan
Polish Crown,Polish
Soviets,Russian
Ukrainian Soviet Socialist Republic,Ukrainian<OR>Russian
Malawi,Chewa<OR>English language<OR>English<OR>Nyanja<OR>Chichewa<OR>chichewa<OR>Chewa language<OR>Chinyanja<OR>Anglophone
European Integration,French<OR>Portuguese
Ghana,English
Chhattisgarh,Hindi<OR>Chhattisgarhi<OR>Standard Hindi
Gambian,English
La Mandrágora,Spanish
Huddinge Municipality,Swedish
"Agarak, Syunik",Armenian
Gothenburg Municipality,Swedish
Maldivians,Dhivehi
Luxemburg,Luxembourgish<OR>French<OR>Lëtzebuerg<OR>Luxemburgish<OR>Luxembourgeois
საქართველო,Georgian
Malagasy,French
North Atlantic Treaty Organization (Nato),French
HARYANA,Standard Hindi
SCO,ENG<OR>Russian<OR>Chinese
Russian Socialist Federative Soviet Republic,Russian
Rantasalmi,Finnish
Akademio Internacia De La Sciencoj San Marino,English<OR>Esperanto
Italian,standard Italian
Vihti,Finnish
Kaavi,Finnish
Lemland,Swedish
Bermuda,English
Udmurt Republic,Udmurt<OR>Russian
Afghan,Dari language<OR>Dari Persian<OR>Dari
Bali,Indonesian<OR>Indonesian language<OR>Balinese language<OR>Balinese<OR>Indonesia
Russian Imperial,Polish<OR>Russian<OR>Finnish
Jizzax,Uzbek
Estonian,Estonian language
Marttila,Finnish language<OR>Finnish
Irish Free State,Irish
Veteli,Finnish
Central African,French
OECD,English<OR>French
Niue,English language<OR>English<OR>Niue<OR>Niuean language<OR>Niuean
Guyana,English language<OR>English<OR>French<OR>anglophone<OR>Anglophone
Sant'Antonio,Italian
Kashubian,Polish
Russian Socialist Federal Soviet Republic,Russian
Burkino Faso,French
Daghestan,Lezgian<OR>Russian<OR>Lezgin
Dagestanian,Russian
Brussels,French-language<OR>Dutch<OR>Modern Dutch<OR>Dutch language<OR>French<OR>FR<OR>French language<OR>francophone<OR>Dutch-language<OR>Francophone
Aarau,German-language
Gagauzia,Russian language<OR>Russian
Asturians,Spanish
Kamchatka,Russian
Galician Soviet Socialist Republic,Polish<OR>Ukrainian
Antiguan,English
Catalonian,Spanish
United States Virgin Islands,English language
Harjavalta,Finnish
Congo-Brazzaville,French
El Salvador,Spanish-language<OR>Spanish<OR>Spanish Language<OR>Spanish language<OR>Hispanic<OR>Castilian
Collaborationist French,French
Karjalohja,Finnish
Asturian,Spanish<OR>Leonese
Qing,Qingwen<OR>Chinese language<OR>Simplified Chinese<OR>Chinese<OR>Manchu<OR>Tibetan<OR>Mongolian language<OR>Mandarin<OR>Manchu language<OR>Mongolian
Reisjärvi,Finnish
Walloon,French-language<OR>French<OR>francophone
St Vincent,Spanish<OR>English
"Tammela, Finland",Finnish
Sievi,Finnish
Mustasaari,Finnish
Gibraltar,English language<OR>English
Macedonian,Macedonian-language<OR>Macedonian Slavic<OR>Standard Macedonian<OR>Macedonian Cyrillic<OR>Macedonian language<OR>Macedonian poetry
Otoe-Missouria,Chiwere
Togolese Republic,French
Balazher,Ukrainian
Keminmaa,Finnish
Serbian Orthodox Christians,Serbian
Badakhshan Province,Pamir language<OR>Dari
Canton Of Schwyz,Standard German
Veneto,Italian
Wallon,French
Bengaluru,Kannada
Azerbaijan Democratic Republic,Azerbaijani<OR>Azeri<OR>Azerbaijani language
Raahe,Finnish
Artsakh,Armenian
Navarra,Spanish<OR>Basque<OR>Basque surname<OR>Spanish language<OR>Basque language
Dutch,Dutch language
Van Doos,French
Kabardino-Balkariya,Karachay-Balkar<OR>Kabardian<OR>Russian
Polish,Polish language<OR>pol.<OR>Polish-language
Sui,Chinese
Tyrolean,German-language<OR>Italian
Mordvinia,Erzya<OR>Russian<OR>Moksha
Antarctic,English
Slovenian,European Union<OR>Slovenija<OR>EU<OR>Slovene<OR>Slovene language<OR>Slovenia
Kouvola,Finnish
Uzbek,Uzbekistan<OR>Afghanistan
Northwest Territories,English
North Atlantic Treaty Organization,French
Bermudas,English
Isokyrö,Finnish
Qing Emperor,Chinese
Denmark,Danish<OR>Danish language
Malå Municipality,Swedish
South Sandwich Islands,English language<OR>English
Stavropol,Russian
Laotian,Lao
تاجیکستان,Tajik
Hellenic,Cyprus<OR>Greece<OR>EU<OR>Italy<OR>Greek islands
European Communities,Greek
Province Of Jaén (Spain),Spanish
Curaçao,Dutch<OR>Papiamento<OR>Papiamentu
Danes,Danish
Turks,Ottoman Turkish
Chennai,Tamil film<OR>Tamil language<OR>Tamil-language<OR>Tamil<OR>Classical Tamil<OR>Tamil Language
Île De France,French
Nazi-Occupied France,French
IRELAND,Irish
Andorra,Valencian<OR>Catalan<OR>Catalan language<OR>Catalan Language
Uzbekistan,Uzbek<OR>Uzbek language
Pyhäntä,Finnish
Cote D'Ivoire,French
LT,Lithuanian
Scotland,English language<OR>English<OR>Anglophone
UP,Urdu<OR>Hindi<OR>urdu<OR>Urdu language
Krajina,Serbian<OR>Serbian Cyrillic
Cypriot,Turkish
Kauhajoki,Finnish
Barbados,English language<OR>English
Brazilian Team,Portuguese
Kiruna Municipality,Swedish<OR>Saami<OR>Sami<OR>Finnish
Bosnia,Bosnian<OR>Croatian language<OR>Serb<OR>Serbian Latin<OR>Bosnian language<OR>Serbian Cyrillic<OR>Serbian language<OR>Bosniak<OR>Croatian<OR>Serbian<OR>Serbian surname<OR>Croat
Nederlandse Taalunie,Dutch<OR>Dutch language
Bienne,French
"Hanko, Finland",Swedish<OR>Finnish
Northern Irish,English
Italian American,English
IN,Modern English<OR>Hindi<OR>English
Jambi Province,Indonesia
Menorca,Spanish<OR>Catalan
Malabo,Spanish
BSSR,Russian<OR>Belarusian<OR>Belarusian language
St Eustatius,English
Krasnodar,Russian
Tajik,Tajiki
Mashad,Persian
British Mandate,Hebrew language<OR>Hebrew<OR>Hebrew-language<OR>English
Vesilahti,Finnish
MERCOSUL,Portuguese
République De Guinée,French
RDC,French
Snezhinsk,Russian
RF,Russian
Kurikka,Finnish
Yukon,English language<OR>English
Nooristan,Nuristani
Old Kingdom Period,Ancient Egyptian
Royal 22Nd Regiment,French<OR>francophone
Mallorca,Spanish<OR>Catalan
Moyen Congo,French
RBA,English
Donetsk People'S Republic,Russian
Portugal,Modern Portuguese<OR>European Portuguese<OR>portuguese<OR>Portuguese-language<OR>stress<OR>Portuguese<OR>modern Portuguese<OR>Brazilian Portuguese<OR>Mirandese language<OR>Mirandese<OR>Portuguese language
South African Republic,Dutch<OR>Dutch language
Ladonia,Swedish
Northern Netherlands,Dutch
Jomala,Swedish
Sicily,Greek<OR>Sicilian<OR>Latin
Flanders,Flemish Dutch<OR>Dutch<OR>Dutch language<OR>Dutch-language
First Persian Empire,Elamite<OR>Old Persian
Tuusula,Finnish
Nova Roma,Latin language
Ont,English
Buganda Region,Luganda
Finnish,Swedish<OR>Finnish language<OR>Swedish-speaking
Biasca,Italian
Paraguayan Literature,Spanish<OR>Guarani<OR>Guaraní
Nurestan,Nuristani
Asturias,Asturian<OR>Spanish-language<OR>Asturian Language<OR>Spanish<OR>asturian language<OR>asturian<OR>Latin<OR>bable<OR>Asturian language<OR>Spanish language<OR>Bable
North Vietnam,Vietnamese
Khabarovsk,Russian
Couto Misto,Spanish<OR>Galician<OR>Portuguese
Helsinki/Helsingfors,Finnish
Haninge Municipality,Swedish
Jämijärvi,Finnish
Lapinlahti,Finnish Language<OR>Finnish
NED,Dutch
Indian-Administered Kashmir,Urdu
Bashkiria,Russian
Talilit,Amazigh
Kittitian,English
Jura,French-language<OR>French language<OR>French
Surahammar Municipality,Swedish
Wallonia Region,French
Byelorussia,Polish language<OR>Russian<OR>Belarusian
Tervo,Finnish
Occupied Palestinian Territories,Hebrew
PRC,Modern Standard Chinese
Jerusalem,Greek<OR>Italian<OR>Latin<OR>Old French
Kemi,Finnish
Fiji,Fijian<OR>English language<OR>English<OR>Hindustani<OR>Hindi<OR>Standard Fijian<OR>Fiji Hindi<OR>Fijian language<OR>Anglophone
Qing Dynasty,Mongol<OR>Qingwen<OR>Chinese language<OR>Chinese<OR>Manchu<OR>Simplified Chinese<OR>Cantonese<OR>Tibetan<OR>Mongolian language<OR>Mandarin<OR>Manchu language<OR>Mongolian
Sudan,English language<OR>English
Benelux,NL<OR>Dutch<OR>French<OR>Francophone
Chukotka Autonomous District,Russian
Brazil,portuguese<OR>European Portuguese<OR>Portuguese-language<OR>stress<OR>Portuguese<OR>Brazilian Portuguese<OR>Portuguese language
Karleby,Swedish<OR>Finnish
