source,target
Gradište (Merošina),Serbia
Torino Esposizioni,Italy
Martigné-Ferchaud,France
"Suvarlı, Besni",Turkey
Durham Bulls Athletic Park,USA
Norcia,Italy
Siparuni River,Guyana
Mosope River,Botswana
Al-Ahli Sc (Wad Madani),Sudan
North Caucasus,Armenia<OR>Azerbaijan
Ab Bandan Yusefzadeh,Persian<OR>Iran
Albairate-Vermezzo Railway Station,Italy
"Züünbayan-Ulaan, Övörkhangai",Mongolian<OR>Mongolia
Kume Island,Japan
Lotongot,Kenya
Babati District,Tanzania
Ordrup,Danish<OR>Denmark
"New Haven, Kentucky",United States
Reus,Spain
"Zcbj Hall (Tyndall, South Dakota)",United States
Ouvrage Ferme Chappy,France
"Mehrabad, Mashhad",Persian<OR>Iran
British Columbia Citizens Alliance Now,CAN<OR>Canada
Villa Arnaldi,Italy
Krishna Godavari Basin,India
"Trąbki Małe, Pomeranian Voivodeship",Poland
Vincent Massey Public School,Canada
Łagiewniki Wielkie,Poland
"South Province, Maldives",Maldives
"Jesús District, Cajamarca",Peru
Căianu,Romania
Higashi-Kōge Station,Japan
Plouharnel,France
Vaassen,Netherlands
Grefsen,Norway
"Paşalılar, Kurucaşile",Turkey
Kalateh-Ye Hajj Allahyar,Persian<OR>Iran
"Nikita, Crimea",Ukraine
Baradla,Hungary
"Spring Hill, Minnesota",United States
"Uchihara, Ibaraki",Japan
Modern Records,American
Party Of National Unity (Kenya),Kenya
Cerro El Volcán,Venezuela
Adams Museum & House,United States
Andwil,Switzerland
Bogava,Serbia
Dobrošin,Bosnia
Arcueil,France
"Campo Bonito, Arizona",United States
North Horr,Kenya
"Shafter Township, Fayette County, Illinois",USA
Blur Studio,American
Brive,French<OR>France
Canberra United,Australia
"Burrel, Albania",Albanian<OR>Albania
Magyarlak,Hungary
Nk Rače,Slovenian
Cleveland Heights-University Heights City School District,United States
Hoteagu River,Romania
Isla Mocha Airport,Chile
Drevenik,Slovenia
Deurali-Janta Pharmaceuticals,Nepal
"Wytheville, Virginia",United States
"Groseclose, Smyth County, Virginia",United States
Szmurły,Poland
"Kant, Kyrgyzstan",Kyrgyzstan
Dolenje Dole,Slovenia
Oldman River Hydroelectric Plant,Canada
2009–10 Albanian Superliga,Albania
Sparreholm,Sweden
Chairperson Of The National Assembly Of Bulgaria,Bulgaria
Dulsberg,Germany
Ghiurca Mică River,Romania
Bavent,French
National Assembly (Madagascar),Madagascar
"Portland, Missouri",USA
"Kemper, Illinois",United States
Thekkumkara,India
Gmina Malechowo,Poland
Meineweh,Germany
Ceuașu De Câmpie,Romania
Godzieszki,Poland
Kuźnica Zbąska,Poland
"Egypt, Pennsylvania",United States
Aqtam,Kazakhstan
"Blue River Township, Henry County, Indiana",United States
Citadelle Of Quebec,Canada
Intereconomía Tv,Spain
Valverde,Dominican Republic
Bandar Baru Uda,Malaysia
Saipan,United States<OR>US<OR>American
Hugendubel,Germany
Chobe,Zambia<OR>Angola
"Bezdna River, Tatarstan",Russian Federation
Yad Kennedy,Israel
Miskolctapolca,Hungarian<OR>Hungary
Water Politics In The Jordan River Basin,Israel
Kure University,Japan
Canterra Tower,Canada
"Azur, Landes",France
Mount Finkol,Micronesia
Schlierbach (Göppingen),Germany
Hoheneck Castle,Germany
Alte Emscher,Germany
Przeździatka-Kolonia,Poland
Saint-Brice-Sous-Rânes,France
Kuchmy-Pietruki,Poland
Backa Theatre,Sweden
Benavent De Segrià,Spain
Beshik Tappeh,Persian<OR>Iran
Czech Institute For International Meetings,Czech Republic
Gimhae International Airport,Korea<OR>South Korea
Bangsar South,Malaysia
Saintes-Maries-De-La-Mer,French<OR>France
Oryun-Dong,South Korea
Amsil,North Korea
Xiamen–Shenzhen Railway,China
Montréal/Marina Venise Water Airport,Canada
Burundi At The 2004 Summer Olympics,Burundi
Rajasthali Upazila,Bangladesh
Science Factory Children'S Museum & Planetarium,United States
"Toro, Valle Del Cauca",Colombia
"Wołowiec, Goleniów County",Poland
Muktinath,Nepal
Jasieniec Iłżecki Dolny,Poland
Mylopotamos,Greece
Health Services Union,Australia
"Kunde, Nepal",Nepal
Rural Municipality Of Paynton No. 470,Canada
Babruyka River,Belarusian<OR>Belarus
Ballybay Railway Station,Ireland
Mudgee-Wollar Important Bird Area,Australia
Lalitha Mahal,India
"Scarsdale, New York",United States<OR>Union<OR>American
Edison Theatre,American
Leatherman,USA<OR>United States<OR>US
Ambassadeur,Danish<OR>Denmark
"Vernon, Bc",Canadian
"Carrington, North Dakota",USA<OR>United States
"Ringō, Nan'Yō, Yamagata",Japan
"Minamishinano, Nagano",Japan
Turkestan Range,Tajikistan<OR>Uzbekistan<OR>Kyrgyzstan
Bomarzo,Italian<OR>Italy
Secret Intelligence Branch,United States
"Tuira, Oulu",Finland
Federal Energy Regulatory Commission (Ferc),United States<OR>American
Division Of Burke (1969–2004),Australia
Chota District,Peru
"Erimo, Hokkaido",Japan
Mumeneh,Persian<OR>Iran
Old Washington,United States
Ciocadia River,Romania
1896 Paris–Roubaix,France
Isthmus Of Suez,Egypt
Tévenon,Switzerland
Gas Guzzler Tax,United States<OR>US
Le Vieux-Marché,France
Khowzineh-Ye Baqer,Persian<OR>Iran
Usa Biology Olympiad,United States
Reflex Records,American
Cnews (Magazine),Bangladesh
Québec Solidaire,Canada
"Homeland, Florida",United States
Nashta District,Persian<OR>Iran
The Lodge School,Barbados
Dargandeh,Persian<OR>Iran
Kifisia,Greek<OR>Greece
Windsor Public Library,Canada
Yaroslavl Demidov State University,Russia
Ross Memorial Museum,Canada
Jim Crow Museum Of Racist Memorabilia,United States<OR>American
Schilde,Belgian
Monterosso Calabro,Italian
Lifeline Express,India
The Parable,United States<OR>American
President Of Syria,Syrian Arab Republic<OR>Syria
Japan National Route 177,Japan
Massese,Italy
"Ward, Castleknock",Ireland
Baltimore Lifeboat Station,Ireland
Asa Ellis House,USA
Zobnatica,Serbia
Jai Hatam,Persian<OR>Iran
"Turzno, Toruń County",Poland
"Derwent, Alberta",Canada
Gezafer,Iran
Gare De Saint-Gervais-Les-Bains-Le Fayet,France
Cachoeira De Goiás,Brazil
"Padar, Agsu",Azerbaijan
"Augsburg, Arkansas",United States
House Of Beaufort,English
Sóskút,Hungary
Nowa Łęknica,Poland
National University Of Saint Augustine,Peru
"Kamenka, Almaty",Kazakhstan
Fahraj,Iran
Laghouat Province,Algeria
Cociulia,Moldova
1932 Deep South Tornado Outbreak,United States
Ștefan Vodă District,Moldova
Kokshetau Airport,Kazakhstan
EIF,United States<OR>USA
New York State Route 344,United States
"Moinabad, Divandarreh",Persian<OR>Iran
Odrga,Slovenia
Bokhoven,Netherlands
Grand Lake (New Brunswick),Canada
2010 Salta Earthquake,Argentina
KATN,United States
Dukli,India
Wagner College,United States
Bhajarang Engineering College,India
Žitava (River),Slovakia
Vonmuli,Maldives
William Jolly Bridge,Australia
Kalbornia,Poland
Langkat Regency,Indonesia
Chapecó,Brazil
Subiaco-Floreat Cricket Club,Australia
Liga Del Sur (Bahía Blanca),Argentina
Socastee High School,USA
Black Autonomy Network Community Organization,African-American<OR>US
KIOM-LP,USA
"Tripoli District, Libya",Libya
Farmerville,United States<OR>Union
Ice Age Trail,United States
"Artemus, Kentucky",United States
Zec De La Rivière-Rimouski,Canada
Bayencourt,France
"Marysville, Kansas",United States<OR>American
Pfizer Inc.,United States
"Toowong, Brisbane, Queensland",Australia
Friedrichsfeld (Niederrhein) Station,Germany
Koidu,Sierra Leone
Takardeit Mine,Niger
Sighignola,Swiss
Kulatan,Persian<OR>Iran
"Parklawn, California",United States
Liétor,Spain
Baltija Shipbuilding Yard,Lithuania
Millstream-Chichester National Park,Australia
Disueri Lake,Italy
"Glinianki, Greater Poland Voivodeship",Poland
"Baisden, Logan County, West Virginia",United States
"Gamay, Northern Samar",Philippines
Aalstermolen,Netherlands
Manchukuo Imperial Navy,Manchukuo
"Weedons Fork, Virginia",United States
National Tourism Administration,China
Pieksämäki,Finland
Harden Railway Station,Australia
Collegeamerica,United States
"Lloyd Township, Dickinson County, Iowa",USA
Mweileh,Syria
"Côteaux, Côteaux, Haiti",Haiti
Decker Building,Union<OR>American
Baarlo,Netherlands<OR>Dutch
"Samba, Togo",Togo
Noardburgum,Netherlands
Makaravank,Armenia
Grand Marais,United States<OR>USA
Xinhua County,China
1959 Indianapolis 500,American
Friesack (Amt),Germany
Perumal Eri,India
Maisa-Phoka,Lesotho
Daylight Records,American
Prison Six,Israel
Tchatchou,Benin
Montlevon,France
Illini State Park,United States
Moskovskaya Oblast,Russia
Associated Private Nature Reserves,South Africa
"Miedźno, Łódź Voivodeship",Poland
"Avon, Rock County, Wisconsin",United States
Molson Stadium,Canada
Sala Keoku,Thailand<OR>Thai
Numismatic Museum,Greece
Grozny Avia,Russia
Dankook University,Korea<OR>South Korea
Sakhsabad,Persian<OR>Iran
Aliabad-E Shams,Persian<OR>Iran
Mathi,Italian
Cabacés,Spain
Wolpi-Dong,South Korea
Hajji Babay-E Vosta,Persian<OR>Iran
"Yapracık, Aydıntepe",Turkey
"Union Township, Barton County, Kansas",United States
Blauvelt-Demarest House,United States
Kartvelian,Turkey
Samrong District,Thailand
"Saint Parascheva Church, Desești",Romania
Andrejčje,Slovenia
National Register Of Historic Places Listings In Wind Cave National Park,United States
"Zakrzew-Kolonia, Masovian Voivodeship",Poland
Stambolovo Municipality,Bulgaria
Sacramento Gold (1976–80),American
Breede River,South Africa
Barstyčiai,Lithuania
Baldissero Torinese,Italian
"Châtelus, Allier",France
Trier Arena,Germany
"Troy, Oregon",United States
Åshammar,Sweden
Ricran District,Peru
"Silverdale, Pennsylvania",USA
"Berlin, Holmes County, Ohio",United States
Gorysze,Poland
"Miyama, Fukuoka",Japan
Ullevaal Stadion,Norway
Rivers And Harbors Act Of 1899,United States
Tokyo 8Th District (1967–93),Japan
Château De Montribloud,France
"Elmwood Park, New Jersey",United States<OR>American
Moqokori District,Somalia
Férin,France
Valdemorales,Spain
Madras Municipal Airport,United States
Stokka,Norway
"Sonapur, Kosi",Nepal
United States House Financial Services Subcommittee On Monetary Policy And Trade,United States
Darkesh,Persian<OR>Iran
Malaspina Peninsula,Canada
Laze Prnjavor,Croatia
Malolo Lailai Airport,Fiji
"Cheshmeh Khani, Kakavand",Persian<OR>Iran
Majz District,Yemen
"St. Andrew'S Presbyterian Church, Colombo",Ceylon<OR>Sri Lanka
"Rahimabad, Fasa",Persian<OR>Iran
"Corning, California",American
"Davis Bottom, Lexington",United States
Spokane Chiefs,American
Mcintosh Bluff,USA<OR>American
Kyalami Business Park,South Africa
São Lourenço River (Juquiá River),Brazil
Sacromonte,Spain
Wilmington High School (Illinois),U.S.A.
Gauliga Mitte,Germany
Kocaeli,Turkey
Regional Municipality Of Peel,Canada
Kandeh-Ye Har,Persian<OR>Iran
"Lewice, Opole Voivodeship",Poland
Izumi District,Japan
"Karaağaç, Koçarlı",Turkey
Grey College,South Africa
NSF,Union<OR>American<OR>United States<OR>USA<OR>U.S.A.
2012 Ukrainian Parliamentary Election,Ukraine
Urho Kekkonen National Park,Finland
Eastern Pomo,United States
Belá (River),Slovakia
"Shamus, Iran",Persian<OR>Iran
Peceneaga,Romania
Slatinice,Czech Republic
Skulsk,Poland
"Toronto, Ohio",United States
Hamilton East—Stoney Creek,Canada<OR>Canadian
Saint-Gilles-Les-Bois,France
"Chinmaya Vidyalaya, Kannur",India
Ohepalu,Estonia
County Of Montechiarugolo,Italy
Muyenga,Uganda
Glidden Company,American
"Üçbaş, Kızılcahamam",Turkey
Niphates,Armenia
Festivals Of Póvoa De Varzim,Portugal
"Morse High School (San Diego, California)",United States
United States Green Building Council,US<OR>American
Jalaliyeh Jonubi,Persian<OR>Iran
Nesovice,Czech Republic
Armenian Church (Dhaka),Bangladesh
"Suwanee, Kentucky",United States
Suminoe,Japan
San Marino High School,United States
Victoria International Airport,Canada
Itamos,Greece
Umalakotid,Estonia
Kaft-E Galeh Vari,Persian<OR>Iran
Zeeburgia,Netherlands
Kanakagiri,India
Arpaçay,Turkey
Emmaste,Estonia
Gröbzig,Germany
"Tazeh Kand, Ujan-E Sharqi",Persian<OR>Iran
Râul Cu Urzici,Romania
Chassieu,France
TV-14-LV,United States
Tochimilco (Municipality),Mexico
Catholic Church Of Our Lady Of The Rosary (Doha),Qatar
Hachimantai Station,Japan
Laaouama,Morocco
Öttevény,Hungary
Northampton Laurels,United States<OR>American
"Lopeno, Texas",United States
Lokhvitsa,Ukraine
Ohio Western Reserve National Cemetery,United States
Miłaki,Poland
"Lakeview, Alabama",United States
Ipogun,Nigeria
Japan National Route 120,Japan
"Nacuche, Yucatan",Mexico
OON,Nigerian<OR>Nigeria
Piracanjuba River (Corumbá River),Brazil
NYFA,United States
Klootch Canyon,Canada
Lensvik Church,Norway
Morrelganj Upazila,Bangladesh
"Nebioğlu, Nallıhan",Turkey
Pa 147,United States
"Irish General Election, 1987",Ireland
Lowell Institute,United States<OR>U.S.A.
Orsogna,Italian<OR>Italy
"Hamidabad, Shush",Persian<OR>Iran
Łowce,Poland
Chūnō,Japan
"Bukowiec, Chodzież County",Poland
Gorlago,Italian
Varanasi Division,India
Renung,France
"Balnarring Beach, Victoria",Australia
Duke Of The Infantado,Spanish<OR>Spain
"Sarmur, Ravar",Persian<OR>Iran
Three Nations Crossing,United States<OR>American
Uss Hornet Museum,USA
Ogre District,Latvia<OR>Latvian
Tōhoku-Chūō Expressway,Japan
Qeshlaq-E Qujabdir,Persian<OR>Iran
"Narty, Rypin County",Poland
Svođe,Serbia
Château-Guibert,France
Umeå Airport,Sweden
Kayakusa Station,Japan
Big Lots,American
"June Lake, California",USA
Pay Rah-E Chal Balutak,Persian<OR>Iran
Hvězdonice,Czech Republic
Nike Tour,American
Wittenburg (Amt),Germany
"Constant Friendship, Maryland",United States
Nahr-E Gabin-E Sofla,Persian<OR>Iran
Morven Park,USA
Qeshlaq-E Ali Karimi,Persian<OR>Iran
"Cottens, Fribourg",Switzerland
"Haga, Gothenburg",Sweden
Ebavere,Estonia
Cuaspud,Colombia
Longerhouw,Netherlands
"Chrusty, Łask County",Poland
"Kurli, Andhra Pradesh",India
"Oceanside, Oregon",United States
Ishite-Ji,Japan
Nonvilliers-Grandhoux,France
Lake Tengrela,Burkina Faso
Markowo-Wólka,Poland
Vidöåsen,Sweden
Osica De Sus,Romania
Kiteto District,Tanzania
Be'Eri,Israel
Sampo,Danish
"Conesa, Tarragona",Spain
"Waino, Wisconsin",United States
Uneiuxi River,Brazil
Fru Gunillas Gränd,Sweden
Grzybowszczyzna,Poland
Gevelsberg Hauptbahnhof,Germany
"Bagatelka, Greater Poland Voivodeship",Poland
"Ashley, North Dakota",United States
"Lipicze, Łódź Voivodeship",Poland
Bequia,Saint Vincent<OR>St Vincent
Manijalan,Persian<OR>Iran
Zevgolateio,Greece
"Bryceville, Florida",United States
Buttermilk Falls Natural Area (Pennsylvania),USA
"Spade, Texas",USA<OR>United States
Fc Zbrojovka Brno,Czech<OR>Czech Republic
Geography Of Montreal,Canada
Sophia'S Dairy,United States
Brudaremossen Masts,Sweden
Bulbušići,Bosnia
Times Mirror,American
"Chenaran, Hamadan",Persian<OR>Iran
Sida,Sweden
Peintre,France
Samata-I-Uta,Samoa
"Douglas County, Nevada",United States<OR>USA
Siciarz,Poland
Bulls Gap,United States
Parks Canada,Canada<OR>Canadian
"Five Points, Dane County, Wisconsin",United States
Debay Telatgen,Ethiopia
Rasul Gholam,Persian<OR>Iran
Gieboldehausen,Germany
Peterson Afb,United States
Melgar De Arriba,Spain
Topa River,Romania
"Dueñas, Palencia",Spain
269Th Aviation Battalion,American
"Shinga, Zimbabwe",Zimbabwe
"Wrightsville, Wisconsin",United States
Cows Creamery,Canada
Kobeřice,Czech Republic
National Institute Of Biomedical Imaging And Bioengineering,United States
"Romanowo, Aleksandrów County",Poland
Elsparefonden,Danish
Hajjiabad-E Korbal,Persian<OR>Iran
Musota Station,Japan
Commune Of Vyanda,Burundi
Boekelo,Netherlands
Ikeji-Arakeji,Nigeria
Rochefort-Sur-Brévon,France
Hotel Bauen,Argentina<OR>Argentine
"Abd Ol Maleki, Kermanshah",Persian<OR>Iran
Central Kalahari Game Reserve,Botswana
"Tightwad, Missouri",United States
"Masonville, Iowa",United States
Saña District,Peru
"Palisades, Washington",United States
Wólka Lesiowska,Poland
Grāveri Parish,Latvian
"Khorramabad, Boshruyeh",Persian<OR>Iran
WJSB,USA
Alinci,Macedonia
Doctor Cecilio Báez,Paraguay
Church Of Our Lady Of Remedy,Montenegro
Defne,Turkey<OR>Turkish
"Pokrzywnica, Śrem County",Poland
Citadel Theatre,Canada
Joué-L'Abbé,France
Ganta Hospital,Liberia
Picture Rock Pass Petroglyphs Site,United States
Liberal Reformist Party (Moldova),Moldova
Wat Pa Salawan,Thailand
Hantzsch Island,Canada
Bisharatganj,India
Sankt Lambrecht,Austria
Tanaru River,Brazil
Unilag,Nigeria
Conservatorium Van Amsterdam,Netherlands<OR>Dutch
Curonian Lagoon,Russia<OR>Lithuania
Neikuppai,India
New Guinea,Indonesian<OR>East Indies<OR>German Empire<OR>Papua<OR>Papua-New Guinea<OR>New Guinea<OR>Indonesia<OR>PNG<OR>Papua New Guinea
Kennewick School District,USA
"Stopnik, Vransko",Slovenia
Lapa (Structure),South Africa
Piegłowo-Wieś,Poland
Tordera,Spain
Premier A Slovenian Basketball League,Slovenia
Beleh Keh Rural District,Persian<OR>Iran
Nabakhsh,Persian<OR>Iran
Gostaresh Foolad,Iran
Arizona Charlie'S Boulder,United States
Avres Morad,Persian<OR>Iran
"Vernon County, New South Wales",Australia
Quedlinburg Abbey,Germany
Edward M. Gregg Farm,United States
Solanillos Del Extremo,Spain
"Agasarahalli, Nelamangala",India
Castiglione Torinese,Italian
Little Bill Clinton,United States<OR>US<OR>American
"Rososz, Grójec County",Poland
Ict Group (Russia),Russia
Černíky,Czech Republic
Contla,Mexico
Parachinar,Pakistan
TO,Italy
Clinton School District (Arkansas),United States
SEGAS,Greece
Ambato River (Ecuador),Ecuador
Strzemieczne-Oleksy,Poland
Vinni Parish,Estonia<OR>Estonian
Arrondissement Of Besançon,France
"Mount Hagen, Papua New Guinea",PNG<OR>Papua
Błędnica,Poland
Rotava,Czech Republic
Bar Aftab-E Heydarqoli,Persian<OR>Iran
Pribelja,Bosnia
Hungarian Parliament,Hungary
"West End Hospital, Kumasi",Ghana
Síf Sandavágur,Faroese
Nakapiripirit,Uganda
Canillas De Esgueva,Spain
Alexandria Lakes Ava,United States
Mulsans,France
Tarbela Lake,Pakistan
Kilcormac/Killoughey Gaa,Ireland
Gmina Jaworzyna Śląska,Poland
"Guatemalan Presidential Election, 1944",Guatemala
Big Ten Network,United States<OR>American
"Lansac, Gironde",France
Bartherans,France
"Finnish Presidential Election, 1988",Finland
New York City Council,United States<OR>American
KCNP,USA
Rypin,Polish<OR>Poland
"St. Emmeram'S Cathedral, Nitra",Slovakia<OR>Slovak
Tampacan,Mexico
"Sharifabad, Pariz",Persian<OR>Iran
Old Faithful Geyser,United States
"Leongatha, Victoria",Australia
Charbhuja,India
Flying Finns,Finnish<OR>Finland
Union Station (Pittsburgh),United States
Nowy Ramuk,Poland
Léthuin,France
125Th Infantry Division (Wehrmacht),German Army
Bhiria Road,Pakistan
Øvre Dividal National Park,Norway
Walne,Poland
Science Fiction Stories,American
Burg Neuberg,Austria
"Union Station (South Bend, Indiana)",United States
"Mountain View Cemetery (Ashland, Oregon)",United States
Alfred H. Smith Memorial Bridge,United States<OR>US
Great Lakes,Union<OR>US<OR>American<OR>U.S.<OR>United States<OR>USA<OR>Canada west<OR>Australia<OR>Canadian border<OR>Canada<OR>Canadian
Tierp,Sweden<OR>Swedish
France Ô,France
"Crawford College, Sandton",South Africa
Bordei Verde,Romania
"Arak, Syria",Syria
"Ain, Iran",Persian<OR>Iran
Nannay,France
Drajinci,Serbia
"Aktoprak, Dinar",Turkey
Miróbriga,Portugal
Baro Shona Masjid,India
Wola Życka,Poland
Qanat-E Godar,Persian<OR>Iran
"Goshen Township, Washington County, Arkansas",USA
Veracruz-Llave,Mexico
Belitung Island,Indonesia
Premio Lo Nuestro,United States
Ranica,Italian<OR>Italy
Podkoren,Slovenia
Peshi Railway Station,Pakistan
Malhotice,Czech Republic
WOXL-FM,USA
College Of Saint Elizabeth,United States
Krummsee (Bezirk Kufstein),Austria
Nwa Detroit,United States<OR>American
Gamus,Persian<OR>Iran
WFBM-TV,American
Everton Hills,Australia
Mġarr Ix-Xini,Maltese
Star Aviation,Algeria
Hoglund Ballpark,USA
Pinchgut,Australia
Idrissid,Morocco
Saint John The New Monastery,Romania
Fc Merkuur Tartu,Estonian
Sugar Valley Airport,United States
Bernadets-Debat,France
1966 Uci Road World Championships,Germany
Saku-Uminokuchi Station,Japan
General Allotment Act,United States
Federal Public Administration,Mexican
West Mambalam,India
Monthey,Switzerland<OR>Swiss
"Poulan, Georgia",United States
"Mallard, Minnesota",United States
CNC,France
"Telia, Nepal",Nepal
Aşağı Salamabad,Azerbaijan
Maple Lake,United States
Semliki,Uganda<OR>Congo
Hanover College,American
Tani District,Afghanistan
"Laurel, Indiana",United States
2008 Copa Telmex,Argentina
Parelioi,Greece
Usatoday,American
Dr. Adam Mosgrove House,United States
Adams Lake,Canada
Cameroonian Cuisine,Cameroon
Furth,Germany
Warrawong Sanctuary,Australia
Northern Thailand,Thailand
Texas State Highway 132,United States
Hyatt Regency Dushanbe Hotel,Tajikistan
Dongfang Electric,China
Premolo,Italian
Janq'U K'Ark'A (Larecaja-Omasuyos),Bolivia
Nowy Harsz,Poland
Rinne (River),Germany
ESPN,Union<OR>US<OR>American<OR>United States<OR>USA
Luba,DRC<OR>Congo<OR>DR Congo
Diversey,American
Belekeri,India
List Of Canals Of Canada,Canada
Florida And Third Industrial Historic District,United States
La Poudre Pass,United States
Bgheidid,Syria
Beliyakanda,Sri Lanka
Miyan Dasht Rural District,Iran
National Reconnaissance Operations Center,United States
Mokum,Netherlands
"Piaski, Krotoszyn County",Poland
1940 General Election,Canadian
"São Domingos, Cape Verde (Municipality)",Cape Verde
Haines Junction Airport,Canada
Bivolari,Romania
Kiyamachi Street,Japan
Lapscheure,Belgium
Sagang,China
Bacan Islands,Indonesia
Žďár (Jindřichův Hradec District),Czech Republic
XOF,Benin<OR>Niger<OR>Sénégal<OR>Ivory Coast<OR>Mali<OR>Guinea-Bissau<OR>Togo<OR>Burkina Faso
Murati,Estonia
"New Boston, Missouri",United States
Laško,Slovenia
National Parliament Of Papua New Guinea,Papua New Guinea
"Kinderhook, Virginia",United States
Gitnadoiks River Provincial Park,Canada
Mrđanovci,Bosnia
"Trinca, Edineț",Moldova
Vilassar De Dalt,Spain
"Redstar, West Virginia",United States
Gambela National Park,Ethiopia
WYDL,US
Burgruine Hieburg,Austria
Nit Bhopal,India
Akyazı,Turkey
"Bahmanabad, East Azerbaijan",Persian<OR>Iran
Sussex County Historical Society (New Jersey),United States
Hammer Museum,United States<OR>American<OR>USA
"Pepino, Spain",Spain
"Dewantara, North Aceh Regency",Indonesia
Mintowo,Poland
Copacabana Airport,Bolivia
Anzalduas International Bridge,USA
Route 4 (Paraguay),Paraguay
High Temple,Belize
Msta,Russia<OR>Russian
Scully: The World Show,Canada
Colorado Springs Fine Arts Center,American
Forest Opera,Polish<OR>Poland
Aldersgate College,Philippines
Vižinada,Croatia
Štirinsko Lake,Bosnia
"Rocky Ford, Oklahoma",United States
"Frans, Ain",France
"Amberd, Armavir",Armenia
Makan Bagh,Pakistan
Sulphur Springs Municipal Airport,United States
Boyəhmədli,Azerbaijan
"Manau, Nepal",Nepal
Communauté De Communes Des Sources De La Creuse,France
Cheongwon-Gu,South Korea
"Totleben, Bulgaria",Bulgarian<OR>Bulgaria
Corscia,France
Rakino Brdo,Bosnia
Kwinana,Australia
Gimritz,Germany
Madawala,Sinhalese<OR>Sri Lanka
"Doły, Grodzisk Wielkopolski County",Poland
Sør-Varanger,Norway
"White, Ontario",Canada<OR>Canadian
Nerang State High School,Australia
Sheppard Pratt,United States<OR>American
Korgöz,Azerbaijan
Port-De-Paix,Haïti<OR>Haiti
Darb 1718,Egypt
Commune Of Rango,Burundi
"Triumph, Idaho",United States
"Ensdorf, Bavaria",Germany
Gerry Weber Stadion,Germany
William Oakland Round Barn,United States
Taneytown,United States
University Of Northern Iowa,United States
"Zła Wieś, Pomeranian Voivodeship",Poland
Nalgonda District,India
California Baptist University,United States
Šentjošt Nad Horjulom,Slovenia<OR>Slovene
Knabstrupper,Danish
Barlas,Moghul
Debrecen International Airport,Hungary
Tromsøysund,Norway
Marávia District,Mozambique
Indian Institute Of Technology Guwahati,India
Commonwealth Park,Australia
L'Écaille,France
Auxais,France
"Aliabad, Robat Karim",Persian<OR>Iran
Felsite Peak,Canada
Gastouni,Greece
List Of Archives In South Africa,South Africa
Staniel Cay Airport,The Bahamas
Alpercatas River,Brazil
"Palangi, Dashtestan",Persian<OR>Iran
"Makran, Iran",Persian<OR>Iran
Tyrawski,Poland
Deh Dashti,Persian<OR>Iran
Kovylkinsky District,Russia
Taco Time,United States
Grône,Switzerland
"Galán, Santander",Colombia
Punta De Vacas,Argentina
Kamensk-Shakhtinsky,Russia<OR>Russian
Rensumaborg,Netherlands
"Hallsville, Ohio",United States
Dorkovo,Bulgarian<OR>Bulgaria
Al-Hanaya,Iraq
Akure Ofosu Forest Reserve,Nigeria
"Brunswick East, Victoria",Australia
"Sligo, North Carolina",United States
Goderich,Canada<OR>Canadian
Wataze Station,Japan
Colorado Gators Reptile Park,United States
Ongoni,Comoros
Caicedo De Yuso,Spain
North Grove Street Historic District,United States
Glomma,Norway
R310 Road (South Africa),South Africa
San Pietro Di Rovereto,Italy
"Kalab, Gilan",Persian<OR>Iran
Baqofah,Iraq
Miami Marine Stadium,United States
Yukon Interior Dry Forests,Canada
Warmatsgundkopf,Germany
Tymianki-Bucie,Poland
Jarry Park Stadium,Canada<OR>Canadian
"Adamów, Brzeziny County",Poland
"Highland Woods, Delaware",United States
"Kalina, Estonia",Estonia
International Bridge,United States<OR>Canada<OR>American<OR>USA
Bayezava,Persian<OR>Iran
Zubowszczyzna,Poland
Vezo,Madagascar
Cruz Azul Hidalgo,Mexico
"Ziemiany, Warmian-Masurian Voivodeship",Poland
Ankazomborona,Madagascar
"Quinamávida, Chile",Chile
Arandan,Persian<OR>Iran
"Deh-E Qazi, Damghan",Persian<OR>Iran
Gräfelfing,Germany
Bernaia River,Romania
"Sofulu, Sarıçam",Turkey
Squaxin Island Tribe,United States<OR>USA
Jorebungalow,India
King Fahd Islamic Cultural Center,Argentina
Rapa Nui National Park,Chile
Illawarra Folk Festival,Australia
Darreh Khal Kambu,Persian<OR>Iran
Jalan Joned,Malaysia
Mas-Des-Cours,France
Zelenogradsky Administrative Okrug,Russia
Castrignano De' Greci,Italy
"Ryan, Texas",United States
Chak-E Sabz Olya,Persian<OR>Iran
Chelur,India
Fort Marcy Handicap,American
Boswil,Switzerland
Outdoor Research,American
"Kızıltepe, Bozüyük",Turkey
Regina South,Canada
Kannambra (Gram Panchayat),India
HEW,United States
Ichishi District,Japan
Texas Supreme Court,United States<OR>American
Cheshmeh-Ye Shir Ali,Persian<OR>Iran
Soto (Aller),Spain
"Dutch Provincial Elections, 2015",Netherlands
Carver High School (Philadelphia),United States
Louignac,France
Tam Cargo,Brazil
Nalas,Persian<OR>Iran
Ogembo,Kenya
German Submarine U-560,Nazi Germany
Kalte Herberge,Germany
1133 In Norway,Norway
Eremitani,Italy
"Wygoda, Silesian Voivodeship",Poland
Dalcahue,Chile
"Iskra, Burgas Province",Bulgaria
Port Of Naantali,Finland
Grue,Norway<OR>Norwegian
Bumdeling Gewog,Bhutan
City (Magazine),Finland
