source,target
مونٹوبان کا ضلع,مونٹوبان
بے کاؤنٹی,پاناما سٹی، فلوریڈا <OR> پاناما سٹی، فلوریڈا <OR> پاناما سٹی
نیو ساؤتھ ویلز (آسٹریلیا),سڈنی <OR> سڈنی، نیو ساؤتھ ویلز۔
ساگاڈاہوک کاؤنٹی,بیتھ، میین <OR> حمام
اورینٹل صوبہ,کسانگانی <OR> اسٹینلے ویل
سیمکو کاؤنٹی,اسپرنگ واٹر ٹاؤن شپ
کستووکی ضلع,کستوو
اومنوگوبی صوبہ,ڈالانزادگاد
فلاڈیلفیا کاؤنٹیز,فلاڈیلفیا
نندی ضلع,کاپسابیٹ
دادرا اور نگر حویلی,سلواسہ
ہارٹ کاؤنٹی,منفورڈویل، کینٹکی <OR> منفورڈویل
اورنج واک ضلع,اورنج واک ٹاؤن
مالاکی ضلع,مالاکی
روان کاؤنٹی، کینٹکی,مورہیڈ، کینٹکی <OR> مورہیڈ
دیبر کاؤنٹی,پیشکپی
تمبارمبا شائر,تمبارمبا
جمہوریہ جارجیا,تبلیسی
بلڈن کاؤنٹی، این سی,ایلیزبتھ ٹاؤن، این سی۔ <OR> ایلیزبتھ ٹاؤن
توچیگی-کین,اٹسونو میا، توچیگی۔ <OR> اٹسونو مییا
فوریسٹ کاؤنٹی، مسیسیپی,ہیٹیسبurg
چینی,یانجنگ <OR> بیجنگ
میکڈون رینجز,کینٹن
تطاوین گورنریٹ,تاتاویین
سمتھ کاؤنٹی، ٹیکساس,ٹائلر، ٹیکساس۔ <OR> ٹائلر
ایرتھ کاؤنٹی، ٹیکساس,اسٹیفن وِل، ٹیکساس <OR> اسٹیفن ویل
میسان صوبہ,العمارة
تھابازمبی مقامی بلدیہ,تھابازمبی
زائر,کینشاسا
سزرانسکی ضلع,سزران
مغربی قازقستان کا علاقہ,یورالسک
جرمنیائی انفیریئر,کولونیا ایگریپینا
توکگاوا شوگون,ایڈو
ان,انڈیاناپولس، انڈیانا <OR> انڈیاناپولس
شاختارسک ریون,شاختارسک
پدووا کا صوبہ,پیڈووا
اورورا کاؤنٹی، جنوبی ڈکوٹا۔,پلانکنٹن
چیچن-انگوش خودمختار جمہوریہ، سوویت یونین,گروزنی
کاکوئڈز,اصفہان
ریبیرا گرینڈ ڈی سانتیاگو، کیپ ورڈی,سٹیڈا ویلہ
لا پورٹ کاؤنٹی,لا پورٹ، انڈیانا۔ <OR> لا پورٹ
گریسن کاؤنٹی,شرمین، ٹیکساس <OR> شرمین
لاکسکی ضلع,لاک۔ <OR> کومکھ
حمص,دمشق
پورٹ میکوری-ہیسٹنگز کونسل,پورٹ میکوری
ایسٹونیا,ٹالین <OR> ٹالین <OR> ریوال
اودالن صوبہ,گرم-گرم
اگسو ریون,آغسو
ڈونگا,دجوگو
وائر,پولٹن-لے-فائلڈ
میڈل سیکس کاؤنٹی، میساچوسٹس,لوویل، میساچوسٹس <OR> لوویل
موپانی,گیانی
برونائی-مؤرہ,بندر سری بیگاوان
جنوبی ڈکوٹا,پیئر <OR> پیئر، جنوبی ڈکوتا
شان ریاست,تاونگگی
لیون کا ضلع,لیون
کولٹن,والٹر بورو
والگیٹ شائر,والگیٹ
وارن کاؤنٹی، الینوائے,مونموouth، الینوائے <OR> مونماوتھ
جھاپا,بھدرپور
گریندے لیسبوآ,لزبن <OR> لزبن
نیو ہینور کاؤنٹی,ویلمنگٹن، این.C <OR> وِلمنگٹن <OR> ویلمنگٹن، شمالی کیرولائنا <OR> ویلمنگٹن، این سی
میکڈون رینجز شائر,کینٹن
صوبہ فروسینونé,فروسینونé
ایڈنبرا کی سیاست,ایڈنبرا
اندلس,سیویلی، اسپین <OR> سیویلا <OR> سیویلی <OR> سیویلیائی
انسباخ (ضلع),انس باخ
ایل مور کاؤنٹی,پہاڑی گھر، آئیڈاہو <OR> پہاڑی گھر
پاپائی ریاست,روم
آکسفورڈشائر,آکسفورڈ
اندرونی منگول خود مختار علاقہ,ہوہوت
موگوشینسکی ضلع,موگوشا
توچیگی پریفیکچر,اٹسونو میا، توچیگی۔ <OR> اٹسونو مییا
ہیناؤٹ (صوبہ),مونز
زلا کاؤنٹی (سابق),زالایگرسزگ
ٹریگو کاؤنٹی، کنساس,وکینی
نوی گراڈ، سارایوو,سارایوو
ایوبی,قاہرہ <OR> قرون وسطی کا قاہرہ
ٹریوٹلین کاؤنٹی,سوپرٹن
جرسی کاؤنٹی، الینوائے,جرسی ویل <OR> جرسی ویل، الینوائے
پیمسکوت کاؤنٹی,کاروتھرزویل
ساگواچ,ساگواچ <OR> ساگواچ، کولوراڈو
چیرس,کارور
ادلب صوبہ,ادلب
ریzina ضلع,ریزینا
امپیریل روسی,پیٹروگراد <OR> پیٹرزبرگ <OR> سینٹ پیٹرزبرگ <OR> سینٹ پیٹرزبرگ
کویو صوبہ,کویوپیو
جنوبی لینارک شائر کونسل,ہیملٹن <OR> ہیملٹن، ساؤتھ لینارک شائر۔
جنوبی ہالینڈ,ڈین ہاگ <OR> دی ہیگ
پراتھیراس,کانوauj
میلان,میلان <OR> میلان، اٹلی <OR> میلان
لوچس کا ضلع,لوچیس
واربیرگ میونسپلٹی,واربرگ
بریڈفورڈ کاؤنٹی,تووانڈا، پنسلوانیا <OR> تووانڈا
چورلی کا علاقہ,چورلے
مونٹی ویڈیو ڈیپارٹمنٹ,مونٹی ویڈیو
چارلیو کا کینٹون,چارلیو
کاگا ڈومین,کانازاوا
پاولوو-پوسادسکی ضلع,پاولوسکی پوساد
گرنڈی کاؤنٹی، الینوائے,موریس، الینوائے <OR> موریس
گمینا کٹنو,کٹنو
تازہ الہسیمہ-تاونت,تازہ
لیبریک ریجن,لیبریس
کیمرسکی ضلع,کیمری
بادشاہت,پیرس، فرانس <OR> پیرس
آرتھر کاؤنٹی,آرتھر، نیبراسکا <OR> آرتھر
والنسیئن کا ضلع,والنسیئن
گجرات ریاست,گاندھی نگر
بحرین,منامہ
کاسٹرو کاؤنٹی,ڈیمٹ
وینیشیک کاؤنٹی,ڈیکوراہ
صفاریوں,زرنگ <OR> زرنج
ریوکیوان,شوری
کارسن کاؤنٹی,پین ہینڈل <OR> پین ہینڈل، ٹیکساس
میونسپل ڈسٹرکٹ آف رینچ لینڈ نمبر 66,ننتن
گوینٹ کاؤنٹی,لارنس ویل <OR> لارنس ویل، جارجیا
شمال مشرقی انگلینڈ,نیوکاسل <OR> نیوکاسل اپون ٹائن
لنکن کاؤنٹی، وسکونسن,میریل <OR> میریل، WI
ترکی حکومت,انقرہ
کٹسوولڈ ڈسٹرکٹ,سیرنسٹر
مغربی نومیدیہ,سرٹا
نیوف-بریساچ کا کینٹن,نیف-بریساش
ورمونٹ,مونٹپیلیئر، ورمونٹ <OR> مونٹپیلیئر، وی ٹی <OR> مونٹپیلیئر
مارمانڈ کا ضلع,مارمانڈ
کمپوشیا,پنوم پین
جنوبی ربل,لی لینڈ، لینکشائر۔ <OR> لی لینڈ
کادمبا سلطنت,بناواسی
لداخ خود مختار پہاڑی ترقیاتی کونسل,کارگل
وارویکشائر کاؤنٹی کونسل,واروک
کامیوراسکا ریجنل کاؤنٹی میونسپلٹی,سینٹ-پاسکل
رو,روم
گمنہ پروخوائس,پروچوائس
مادیوں,ہمadan <OR> ہمیدان
یو اے,کیف
قرغونتپا صوبہ,کورگان-ٹیوبے <OR> قرغنتیپا
تہران صوبہ,تہران
لیمبرگ (بیلجیم),ہاسلٹ
صوبہ کومو,کومو
نِزْھنیوارٹوفسکی ضلع,نِژنیوارٹوسک
جنجر,جنجر <OR> جنجا، یوگنڈا۔
شمالی کنارا,کاروار
انکا,کوسکو <OR> کوزکو
مغربی ترقیاتی علاقہ,پوکھرا
نیو-بابلی سلطنت,بابِل
تائیوانی,تائی پے <OR> تائی پے شہر
ٹریلیبورگ میونسپلٹی,ٹریلیبورگ
بیلاروسی,منسک
کراسنوڈار کرائی,کراسنوڈار
تیرا دل فیگو صوبہ (ارجنٹینا),اوشوایہ
شمال مغربی علاقہ جات,پیلا چاقو، شمال مغربی علاقہ جات۔ <OR> پیلا چمک، شمال مغربی علاقہ، کینیڈا۔ <OR> پیلا چاقو
ہوروکیو راйон,ہوروخیوف
عراق,بغداد
علاقہ میٹروپولیٹن,سانتیاگو ڈی چلی <OR> سانتیاگو
ہوئسکا کا صوبہ,اوسکا <OR> ہوئسکا
بولکوفسکی ضلع,بولکوف
کانوauj,کناوج
ویلیکولوکسی ضلع,ویلیکیے لوکی
گالانٹا ضلع,گالانٹا
پنسلوانیا,ہیریسبرگ <OR> ہیریسبرگ، پی اے <OR> ہیریسبرگ، پنسلوانیا
رومانیائی,بخارست <OR> بخارست
ایکورہولینی,جرمستون
چترال (شہزادہ ریاست),چترال
ایبیسکائی,بیلا یا گورا
اویمیاکنسکی ضلع,اُست-نیرا
واشو کاؤنٹی,رینو، نیواڈا <OR> رینو
سوگن اوگ فیورڈانے,لیکینجر <OR> ہرمنسورک
گواڈالکینال صوبہ,ہونیارا
گگاؤزیا,کومرات
بوجمبورا دیہی صوبہ,بوجمبورا
لوئزا کاؤنٹی، ورجینیا,لویزا کورٹ ہاؤس
نیمانسکی ضلع,راگنٹ <OR> ریگائن
کینٹن آف کیڈینیٹ,کیڈنیٹ
یونانی جزائر,ایتھنز
راکہمپٹن ریجن,راکہمپٹن، کوئینزلینڈ <OR> راکہمپٹن
مقدونیہ,شکپی <OR> سکوپجے <OR> بڑا اسکوپje <OR> بڑا اسکوپje
اوگوئی-مارٹائم صوبہ,پورٹ-جنٹیل
مونرو کاؤنٹی، فلوریڈا,کی ویسٹ، فلوریڈا <OR> کی ویسٹ
کندو جھار ضلع,کندوجھارگھڑ <OR> کندوجھر
لوآندا صوبہ,لوآندا
مونرو کاؤنٹی، اوہائیو,وڈسفیلڈ
نان یویے,پانیو
کوانکا,کوانکا <OR> کوانکا، اسپین
اومسویوس صوبہ,اچکچی
طالبان,کابل
ریڈووڈ کاؤنٹی، مینیسوٹا,ریڈووڈ فالز
کوول ریون,کوول
صفوی فارسی,تبریز
پوپ کاؤنٹی، الینوائے,گولکنڈہ <OR> گولکنڈا، الینوائے
لیوبیتنسکی ضلع,لیوبیتینو
کمبرلینڈ کاؤنٹی، کینٹکی,برکsville
ریو بلانکو کاؤنٹی,میچر
انگریزی دولت مشترکہ,لندن
انسیس کا ضلع,انسیس
پورٹ میکوری-ہیسٹنگز,پورٹ میکوری
چنگ خاندان,پیکنگ <OR> بیجنگ
نیمیریو راйон,نیمیریو
آرچر کاؤنٹی، ٹیکساس,آرچر سٹی
گمینا لیگنیکی پول,لیگنیکی پول
ورخنیادزونسک ریون,ورخنیادزنسک
میامی-ڈیڈ کاؤنٹی، فلوریڈا,میامی <OR> جنوبی میامی <OR> میامی، فلوریڈا
لندن ڈیری,ڈیری <OR> ڈیری/لندنڈیری
باسوٹولینڈ,ماسرو
رباط-سالé-زمر-زائر,رباط
ماریون کاؤنٹی، ویسٹ ورجینیا,فیئرمنٹ، وی وی <OR> فیئر مونٹ
پینوبسکات کاؤنٹی,بینگار، میین <OR> بینگار <OR> بینگار، مین
کول کاؤنٹی,جیفرسن سٹی، میزوری <OR> جیفرسن سٹی <OR> جیفرسن سٹی، ایم او
غنائیائی,اکرا
واشاکی کاؤنٹی,ورلینڈ
اُست-ایلیمسکی ضلع,اُست-ایلِمسک
سیچوان,چنگدو
باراڈر پارٹیڈو,باراڈیرو
ٹروئین میونسپلٹی,ٹریوان
سانتا فی,سانتا فی <OR> سانتا فی، ارجنٹائن <OR> سانتا فی شہر
پنڈر کاؤنٹی، شمالی کیرولائنا,برگاؤ
کلاچیوسکی ضلع,کلاچ-نا-ڈونو
اسٹاراخووٹز کاؤنٹی,اسٹاراخووٹز
پاسکو صوبہ,سررو ڈی پاسکو
مرکزی ضلع (اسرائیل),رملا
مغربی نیو برطانیہ,کیمبے
سیسیا,ورسیلی
ٹیٹن کاؤنٹی، مونٹانا,چوٹو <OR> چوٹو، مونٹانا
جرسی کاؤنٹی,جرسی ویل <OR> جرسی ویل، الینوائے
عراقی بادشاہت,بغداد
بِلُنڈ میونسپلٹی,گرنڈسٹڈ
کرونل پورٹیلو صوبہ,پوکالپا
برک کاؤنٹی,مورگنٹن، شمالی کیرولائنا <OR> مورگنٹن
متحدہ عرب امارات,ابو ظہبی
ہوئیسالہ سلطنت,ہالیبیدو
سان میگوئل کاؤنٹی، نیو میکسیکو,لاس ویگاس، این ایم۔ <OR> لاس ویگاس
بیٹزڈورف (وربانڈسگیمائند),بیٹزڈورف
میٹروپولیٹن بارو آف سیفٹن,بوتل
سلوواکیہ,پریسبورگ <OR> پریسبرگ <OR> براتیسلاوا <OR> پوزنانی
پاوویلی کا کینٹون,پویللی
تووا,کیزیل
اوپر مشرقی علاقہ (غنا),بولگاتانگا
البرٹا,ایڈمنٹن، کینیڈا <OR> ایڈمنٹن، البرٹا <OR> ایڈمنٹن <OR> ایڈمنٹن، اے بی
داواؤ ریجن,ڈاواو شہر <OR> ڈاواو
ولکنسن کاؤنٹی، جارجیا,ایروینٹن
کلاکامس کاؤنٹی,اورگن سٹی <OR> اورگن سٹی، اورگن
مارسیلی کا ضلع,مارسیل
بار-سر-اوب کا ضلع,بار-سور-اوب
جنوا,جنوا
تاراروا ضلع,ڈینیورکے
لودزا میونسپلٹی,لودزا
کینٹون آف ساوینی-لے-ٹیمپل,ساوینی-لے-ٹیمپل
میلٹن بورو,میلٹن موبرے
نورمانڈی,روان
کوریو,کیسانگ
ریڈ لیک کاؤنٹی، مینیسوٹا,ریڈ لیک فالز
بولُو صوبہ,بولوں
اسکاٹش بارڈرز کونسل علاقہ,نیو ٹاؤن سینٹ بوسویلز
ماناواتو,پالمسٹون نارتھ
چوپا صوبہ,ایلاپیل
کلکینی,کلکینی شہر
کینٹون آف بے-مہولت,بائی-مہو الٹ
ویسٹ مورلینڈ,ساوانا-لا-مار <OR> ساوانا-لا-مار
سرخیت ضلع,بیرندرنگر
کارپین آئیک ڈیپارٹمنٹ,پورٹو سانتا کروز
پاردوبیچے کا علاقہ,پاردوبیچے
سیستان-بلوچستان,زاہدان
شیٹ لینڈ,لر وِک
کالہون کاؤنٹی، الاباما,ایننسٹن
پیمبا شمالی علاقہ,ویٹے
ویلنؤو-سر-لوٹ کا ضلع,ویلنوف-سر-لوٹ
فرائڈن شٹڈ (ضلع),فرائڈن شٹادٹ
ووجوودینا,نئی وادی <OR> نووی ساد
میکومب کاؤنٹی,مونٹ کلیمنس <OR> ماؤنٹ کلیمنس، مشی گن
ڈینٹن کاؤنٹی,ڈینٹن، ٹیکساس <OR> ڈینٹن
رکوا علاقہ,سمباوانگا
شابلہ میونسپلٹی,شابلہ
فینوئیلیڈس,سینٹ-پول-ڈے-فینوئل
نوآبادیاتی,سالوادور دا باہیا
پلا ڈی لیسٹنی,بینیولس
ریئل کاؤنٹی، ٹیکساس,لیکے
بارباڈوس,بریج ٹاؤن <OR> بریج ٹاؤن، بارباڈوس
البی مارل کاؤنٹی,شارلٹزویل
بیڑ ضلع,بھر
ساگنگ ڈویژن,ساگنگ
راتنپورہ ضلع,راتنپورہ
سیرمیا,ڈیبرک <OR> بیلگریڈ
کمپھنگ پھیٹ صوبہ,کامپھنگ پھیٹ
لیک کاؤنٹی، مونٹانا,پولسن
میسینا,میسینیس
اغلبید,کیروان <OR> کیروان <OR> قیروان
پونٹوٹوک کاؤنٹی,اڈا، اوکے۔ <OR> ادا
فیرہم کا علاقہ,فیرہم
مشرقی نارتھمپٹن شائر,تھراپسٹون <OR> تھراپسٹن
سیٹسوٹو لوکل میونسپلٹی,فکسبرگ
لورلے (وربندزگیمائند),سینکٹ گوئرہاؤزن
اسٹیوروپول کرائی,اسٹیوروپول
گیونگی صوبہ,سوون
پیرس کاؤنٹی، واشنگٹن,ٹیکوما، واشنگٹن <OR> ٹیکوما
نازی حکومت,برلن
کیس ریجن,کیس
بہودوخیو ریون,بہودکھیف
مالاگاسی,انٹاناناریوو
ریازنسکی ضلع,ریازسک
نامیٹینگا,بولسا
برکس کاؤنٹی، پنسلوانیا,ریڈنگ، پنسلوانیا <OR> پڑھنا
لائیکشائر,لیسٹر <OR> لیسٹر، لیسٹرشائر۔
شمال مشرقی علاقہ (آئس لینڈ),اکوریری
ایلس کاؤنٹی، ٹیکساس,ویکساہچی
مارشلese,ماجورو
گولو ضلع,گولو
دمیٹہ گورنری,دمیٹہ <OR> دمیاطہ
نیپلز,نیپلز <OR> نیپلز کا <OR> نیپلز <OR> نیپلز، اٹلی
الجزیرہ,ود مدنی
تنجدن-تطوان,ٹنجر
موکاچیف راйон,موکاچیف
ریچلینڈ کاؤنٹی، اوہائیو,مینسفیلڈ، اوہائیو <OR> مینسفیلڈ
کارلائل,کارلائل، کامبرلینڈ۔ <OR> کارلائل
پلاوا سلطنت,کانچی پورم
پوپ کاؤنٹی، آرکنساس,رسلویل
مگلنز صوبہ,پونٹا آریناس
پریولی-سر-کلیس کا کینٹون,پریولی-سر-کلیس
سپتاری ضلع,راجبیرج
ڈوئی کا انتظامی علاقہ,ڈوئی
لا روشیل کا ضلع,لا روشیل
ویلا جیسیل پارٹیڈو,ویلا جیسیل
لانگ کاؤنٹی,لودوِیسی
جنوبی کیرولائنا,چارلس ٹاؤن <OR> کولمبیا <OR> کولمبیا، جنوبی کیرولائنا۔
قبضے کے زون,برلن
اوپر فرانکونیا,بائروت
سینٹ ونسنٹ,کنگسٹاؤن
ضلع گجلان,گنجیلان <OR> Gjilan
نیکری۔,نیو نیکریے <OR> نیو نیکری۔
انگھینی کاؤنٹی,انگھینی
ایویا,چالکیس <OR> ہالکیڈا
یوگیاکارتا خصوصی علاقہ,نگیوجوکارتا <OR> جوگجاکارتا <OR> یوگیاکارتا
سیلیشین وویوڈشپ (1920–39),کاتووِس
مغربی ٹیرون,اوماگ
بریزیوکا ریجن,بریزیوکا
جنوبی سوڈان,جبہ <OR> جبہ <OR> جبہ، سوڈان <OR> جبا، جنوبی سوڈان۔
مغربی سوماترا,پڈانگ
لاس ویلاس,سانتا کلارا <OR> سانتا کلارا، کیوبا
بیرہوو راجون,بیرہوو
جنوبی گوا ضلع,مارگاو <OR> مارگão
مہدیہ گورنریٹ,مہدیا
ایبیول کاؤنٹی,ایبویل، جنوبی کیرولائنا <OR> ابیوائل
رورائما,بوآ ویستا <OR> بوا ویستا، رورائما۔
انکاش ریجن,ہواراز
اوسٹروبوٹھنیا (علاقہ),واسا
اوبوالڈن,سرنن
باکس ایلڈر کاؤنٹی، یوٹاہ,برگھم سٹی <OR> برگھم سٹی، یوٹاہ
آئبرول پارش,پلاکیمن <OR> پلاکیمن، لوئیزیانا
سیلیژاروفسکی ضلع,سیلیژاروفو
گمینا سکاوینا,سکاوینا
کارلووی ویری ضلع,کارلسباد <OR> کارلسباد
زالیشچیکی ضلع,زالیشچکی
میلیتوپول ریجن,میلیتوپول
نکسوبی کاؤنٹی,میکون، مسیسیپی <OR> میکون
فرانسسکو ڈی اوریلانا کینٹن,پورٹو فرانسسکو ڈی اوریلانا
ٹوٹلنگن (ضلع),ٹوٹلنگن
سمارہ,سمارہ <OR> کویبیشیف <OR> سمارا، روس
برنالیو کاؤنٹی، نیو میکسیکو,البوکرکی، نیو میکسیکو <OR> البکرکی
سیکھوکھونے,گروبلرزڈال
نوگلیسکی ضلع,نوگلیکی
پرتگالی کالونی,ساؤ سالوادور دا باہیا <OR> لوآندا
باکس ایلڈر,برگھم سٹی <OR> برگھم سٹی، یوٹاہ
سچا کاؤنٹی,سچا بیسکڈزکا
سان ماتیو کاؤنٹی، کیلیفورنیا,ریڈووڈ سٹی
ایسکامبیا کاؤنٹی,ڈاؤن ٹاؤن پنساکولا
کووڈورسکی ضلع,کووڈور
سینیا بلی صوبہ,زائنگابولی <OR> سینیا بلی <OR> خایابوری
مغربی گنگا سلطنت,کولر
ہبّارڈ کاؤنٹی,پارک ریپڈز
نگورنو-کاراباخ,اسٹیپاناکرت
ڈارمشتات-ڈیبرگ,ڈارم اسٹڈٹ
نینوا صوبہ,موصل
بکوفینا,چرنیوتسی
ایڈی کاؤنٹی,کارلسباد <OR> کارلسبیڈ، نیو میکسیکو
اکیتا,اکیتا، اکیتا۔ <OR> اکیتا
کینٹ کاؤنٹی,ڈوور، ڈی ای <OR> ڈوور
ہنیاڈ,دیوا
زیگن-وِٹگنسٹائن,فتح
شمالی کیونگ ریجنسی,سکدانا
نگورا ضلع,نگورا
سیبریر,قاشliq <OR> اسکر
ولگا,نیژنی نوگورود
جنوبی باچکا ضلع,نووی ساد
موکھری,کانوauj
چیس کاؤنٹی، کنساس,کاٹن ووڈ فالز
مشرقی ٹرانسوال,نیلسپرٹ
کالیمنتان,بانجارماسین
کانٹل,اوریلیک
کالمکیا,ایلیستا
برود-پوساوینا,سلاوونسکی برود
ٹراؤپ کاؤنٹی، جارجیا,لاگرانج
لا گواہیرا,ریوچاچا
فولکنر کاؤنٹی، آرکنساس,کانوی <OR> کانوی، آرکنساس
نونٹرن کا ضلع,نونٹران
ارزروم,کارن
وانس کا ضلع,وانس
گلیڈسٹون ریجن,گلیڈسٹون <OR> گلیڈسٹون، کوئینزلینڈ
کینٹون آف لاونٹی,لاوینٹی
سانتندر,سانتاندیر، کانٹابریا۔ <OR> بکارامانگا <OR> سانتندر
ریورسائیڈ کاؤنٹی,ڈاؤن ٹاؤن ریو سائیڈ <OR> دریا کنارے <OR> ریورسائیڈ، کیلیفورنیا
مارٹینیکو,فورٹ ڈی فرانس
اچیسن کاؤنٹی، میزوری,راک پورٹ <OR> راک پورٹ، میزوری
نیوربینسکی ضلع,نیوربا
روس,ماسکوفسکی <OR> سینٹ پیٹرزبرگ <OR> ماسکو <OR> سینٹ پیٹرزبرگ <OR> سینٹ پیٹرزبرگ <OR> سینٹ پیٹرزبرگ <OR> ماسکو <OR> لیننگراد <OR> پیٹرزبرگ <OR> سینٹ پیٹرزبرگ <OR> سینٹ پیٹرزبرگ، روس <OR> سینٹ پیٹرزبرگ <OR> ماسکو <OR> سینٹ پیٹرزبرگ <OR> لیننگراد - سینٹ پیٹرزبرگ <OR> سینٹ پیٹرزبرگ <OR> سینٹ پیٹرزبرگ <OR> پیٹروگراد <OR> سینٹ پیٹرزبرگ <OR> سینٹ پیٹرزبرگ <OR> لیننگراد – سینٹ پیٹرزبرگ <OR> م. <OR> ماسکو
موریس,پورٹ لوئس <OR> پورٹ لوئس
کاکتیاس,وارنگل
الموحد,مراکش <OR> مراکش <OR> تینمل
کیوانزی ضلع,کیوانزی
ایسٹ لنڈسی,مینبی
بلا کی انتظامیہ,بلاواں
تیرا دل فیگو صوبہ,اوشوایہ
سکھ مسلّے,امرتسر
اُروزگان,ترین کوٹ <OR> ترینکوت
میڈینین گورنریٹ,میڈینین
فورٹ-ڈی-فرانس چوتھا کینٹن,فورٹ-ڈی-فرانس
وانواتو,ویلا <OR> پورٹ ویلا <OR> پورٹ-ویلا
ناوارو کاؤنٹی، ٹیکساس,کورسیکانا <OR> کورسیکانا، ٹیکساس
کریمون,تنجنگ بالائی
ٹرکائی ضلع میونسپلٹی,ٹرکائی
ڈمفرائسس اور گیلوی۔,ڈمفریس
گائنیز,جارج ٹاؤن <OR> جارج ٹاؤن، برطانوی گیانا۔ <OR> جارج ٹاؤن، گیانا۔
گیلزپی کاؤنٹی,فریڈریکسبرگ <OR> فریڈرکسبرگ، ٹیکساس
اودالن,گرم گرم <OR> گرم-گرم
بورکو علاقہ,فیا-لارجو <OR> فایا-لارجو
یونان,ایتھنائی <OR> ایتھینا <OR> ایتھنز میٹروپولیٹن علاقہ <OR> ایتھنز میٹروپولیٹن علاقہ <OR> ایتھنز <OR> ایتھنز، یونان <OR> ایتھنز <OR> ایتھنز
اسٹراسبورگ-کیمپین کا ضلع,اسٹراسبرگ
ریوس (ریاست),ویڈا
مغربی علاقہ,فری ٹاؤن
وسطی ایکوٹیریا,جبہ
اوکلاوسا,کرسٹ ویو <OR> کرسٹ ویو، فلوریڈا
لند میونسپلٹی,لند
مشرقی ایئرشائر,کلمارنوک
دوسرا سلطنت,پیرس
بامیان صوبہ,بامیان شہر <OR> بامیان
نائجیریا,وفاقی دارالحکومت علاقہ <OR> وفاقی دارالحکومت علاقہ <OR> وفاقی دارالحکومت علاقہ <OR> ابوجا، نائیجیریا <OR> ابوجا
ہلمند صوبہ,لشکرگاہ <OR> بوسٹ <OR> لشکرگاہ
کاؤلی کاؤنٹی، کنساس,وِن فیلڈ
سی این ایم آئی,سائیپان
جنوبی گیونگسانگ,چانگ وون <OR> ماسوں
کالیازنسکی ضلع,کالیازین
ناساؤ کاؤنٹی، نیو یارک,مینولا
ہوئما ضلع,ہوئما
کینُو,کاجانی
سیکس-کوبرگ-سالفلڈ,سالفیلڈ
کاتامارکا,سان فرناندو ڈیل ویلے ڈی کیٹامارکا
بالٹیسکی ضلع، کالیننگراد اوبلاست,بالٹیسک
نازکا ضلع,نازکا
بیلرٹ,بیلرٹ، وکٹوریہ۔ <OR> بیلرٹ <OR> بالارٹ <OR> بیلرٹ ایسٹ
مورشانسکی ضلع,مورشانک
مشرقی (مراکش),اوجدہ
اچھمچرا ضلع,اچمچیر <OR> اچھمچرا
کومé صوبہ,بانفورا
سویلنگراد میونسپلٹی,سویلنگراد
ضلع کارلسروہ,کارلسروہ
زاویہ,زاویہ، لیبیا <OR> زاویہ
اینز ضلع,پفورزہیم
قفصہ گورنریٹ,گفصہ <OR> کیپسا
ہلڈیسہائم (ضلع),ہلڈسہائم
صلاح الدین,تکریت
کلیر واٹر کاؤنٹی,بیگلی <OR> بیگلی، مینیسوٹا
لو salt,ہاسلٹ
اوکلاہوما,اوکلاہوما سٹی <OR> اوکلاہوما سٹی، اوکے <OR> اوکلاہوما سٹی، اوکلاہوما
فریڈرک کاؤنٹی، میری لینڈ,فریڈریک، میری لینڈ <OR> فریڈرک، ایم ڈی۔ <OR> فریڈرک
پٹنم کاؤنٹی، انڈیانا,گرینکاسل <OR> گرینکاسل، انڈیانا
پولک کاؤنٹی، آئیووا,ڈیس موئنس <OR> ڈیس موئنس، آئی اے۔
میڈیسن کاؤنٹی، آئیووا,ونٹرسیٹ
ڈی اوٹری,برتیرویل
ہیڈن کا کینٹن,ہیسڈن
پورٹر کاؤنٹی,والپاریسو <OR> والپاریسو، انڈیانا
کتنگا,لوبمباشی <OR> الیسبیتھ ویل <OR> الیزابت ویل
ایننےپے-روہر-Kreis,شویلْم
ییوپاتوریا میونسپلٹی,یئپاتوریا
اوکونی کاؤنٹی، جارجیا,واٹکنزویل
اورنجبرگ کاؤنٹی,اورنجبرگ، جنوبی کیرولائنا <OR> اورنجبرگ
نچیٹوچس پیریش,نچی ٹوچیس <OR> نچی ٹوچیس، لوئیزیانا
لوس سیراںوس,چیلوا
سورج مکھی کاؤنٹی,انڈیانولا، مسیسیپی <OR> انڈینولا <OR> انڈیانولا، ایم ایس
بenton کاؤنٹی، اوریگون,کوروالیس، اوریگون <OR> کوروالیس
پرووانسال,ایکس-ان-پروونس
موردویا,سارانск
کمilla ضلع,کملا
تیمبوپاتا,پورٹو مالڈونادو
یوشیدا ڈومین,توئیہاشی، آچی <OR> توئیہاشی
کوکورا ڈومین,کوکورا
مشنز,پوساداس <OR> پوساداس، ارجنٹائن <OR> پوساداس، میسیونس۔
ناساؤ کاؤنٹی، فلوریڈا,فرنڈینا بیچ
گریازووٹسکی ضلع,گریازووٹس
شیسلونی ضلع,نہلنگانو
منوس صوبہ,لورنگاؤ
گنی ایکویٹوریل,مالابو
نیگروس جزیرہ,باکولود شہر
بروکس کاؤنٹی، ٹیکساس,فالفورریاس
چیووس کاؤنٹی,روسویل، نیو میکسیکو <OR> روسویل
اوریانا شائر,اُڑانا
مینڈیٹ فلسطین,یروشلم
