source,target
مکاؤ یونیورسٹی,انگریزی <OR> چینی
صربیا,سرب <OR> سربیائی لاطینی <OR> صربی زبان <OR> سربیائی سرلیک <OR> صربی زبان <OR> معیاری سربیائی <OR> صربی <OR> صربی کنیت <OR> قدیم سربیائی
لا سیرینیسما,اطالوی
گنی بساؤ,پرتگالی
پیرس کمیون,فرانسیسی
راوینا,لاطینی
مرسیا,قدیم انگریزی <OR> قدیم انگریزی زبان <OR> لاطینی
کیمپیون ڈی اٹالیہ,اطالوی
ریتالہولیو محکمہ,کیچے (کیشے)
سوویتائزیشن,روسی زبان <OR> روسی
امریکیائی,انگریزی <OR> انگلیشائزڈ
عین زہرہ,امازigh
کراچائے-چرکیس جمہوریہ,کاباردین <OR> نوگائی <OR> ابازا <OR> کراچائی-بالکار <OR> روسی
پے دو لا لوئر,گالو <OR> بریٹون
میکسیکو,ہسپانوی <OR> ہسپانوی <OR> ہسپانوی زبان
کیرالہ,انگلیشائزڈ <OR> مالایالم زبان <OR> براہ کرم متن فراہم کریں جس کا ترجمہ کرنا ہے۔ <OR> مالایالم زبان <OR> انگریزی زبان <OR> انگریزی <OR> مالایالم موسیقی <OR> مالایالم <OR> مالایالم <OR> مالایالم زبان <OR> مالایام <OR> ایم ایل
یونانی آرتھوڈوکس چرچ,یونانی <OR> یونانی زبان <OR> کائنہ یونانی
روکولاhti,فننش
امریکہ,انگریزی زبان <OR> انگریزی
فلپینی,فلپینی
مہاراشٹرین,مراٹھی
اسٹاک ہوم میونسپلٹی,سویڈش
کویلیو,فننش
برکینی فاسو کا شہری,فرانسیسی
ڈچ بادشاہت,ڈچ
کالییکس میونسپلٹی,سویڈش <OR> سویڈش زبان <OR> فننش
مینامکی,فننش
پیہرنتا,فننش
مغربی صحارا,ہسپانوی
انگوشیتیا,روسی <OR> انگوش
اَسٹیریا,ہسپانوی
سالوں,فننش
مورگس,فرانسیسی
اوورٹورنیا میونسپلٹی,سویڈش <OR> فننش
جزیرہ فرانس,فرانسیسی
ویسٹابولینڈ,فننش
آئیوریائی,فرانسیسی
انٹیلیئن,ڈچ <OR> پاپیامینتو
فلوریڈا,انگریزی زبان <OR> انگریزی
نانٹالی,فن لینڈ
توماجاروی,فننش
کتالونیا,کتالان <OR> ہسپانوی <OR> کاتالان زبان <OR> کاتالان <OR> کاتالونیا <OR> کاسٹیلیائی
والینسیائی,ہسپانوی <OR> کاسٹیلیائی
آئرلینڈ کا جمہوریہ,انگریزی <OR> آئرش
آرکنساس,انگریزی
امپیریل ہسپانوی,ہسپانوی
مالدیپ جزائر,مالدیوی <OR> دھِوِہی
بین الاقوامی ایٹمی توانائی ایجنسی,روسی
سوویت اتحاد,روسی زبان <OR> روسی زبان <OR> روسی <OR> روسی زبان
تیسری یوگوسلاویہ,صربی
گملکارلبی,سویڈش <OR> فننش
داغستان,دارگن <OR> کومیق زبان <OR> آذربائیجانی <OR> رتول <OR> آذری <OR> روسی <OR> چیچن <OR> اَوَار زبان <OR> لیزگیان <OR> درگوا <OR> لیزگی زبان <OR> تساکھر <OR> لزگین <OR> دارگین زبان <OR> اگول <OR> لزگی <OR> اگھول <OR> کومیق <OR> نوگائی <OR> اوار
بہت ہی پُرسکون جمہوریہ,اطالوی <OR> وینیشین <OR> لاطینی
کاشوبیا,کاشوبیائی <OR> پولش <OR> کاشوبین زبان
جمہوری کمبوڈیا,کھمر
نگورنو کاراباخ جمہوریہ,آرمینیائی
خبروفسکی کرائی,روسی
ٹیرنوا,فننش
پرووانسال,فرانسیسی
لاپوا,فننش
باسک ملک,ہسپانوی <OR> باسک <OR> باسک
بوسنیائی,سرب <OR> بوسنیائی زبان <OR> سربیائی سرائیکی <OR> بوسنیائی <OR> کروئیشین <OR> صربی <OR> صربی کنیت <OR> کروات
والون,فرانسیسی
ارض اسرائیل,ہیبرو
لاو پی ڈی آر,لاو زبان
سوویت روس,روسی زبان <OR> روسی
شمالی ویلز,ویلش زبان میں <OR> ویلش
قرغزستان,روسی زبان <OR> قرغیز <OR> قرغیزی زبان <OR> قرغیزی زبان <OR> قرغیز <OR> روسی <OR> روسی زبان
جوآنکوسکی,فننش
بیلاروسی ایس ایس آر,پولش <OR> روسی <OR> بیلاروسی
پیسیفک الائنس,ہسپانوی
او سی ایچ ای,اطالوی
سیمو، فن لینڈ,فننش
کیوسٹینڈل صوبہ,بلغاریائی
جنگفو,کچن ریاست
سیمو,فن لینڈ
ٹرینٹینو-جنوبی ٹائرول,اطالوی
وینس,وینیٹو <OR> اطالوی زبان <OR> وینیسی زبان <OR> اطالوی <OR> لاطینی <OR> قدیم اطالوی <OR> وینیشین <OR> وینیشین زبان
گرین لینڈ,گرین لینڈ کی زبان <OR> مغربی گرین لینڈک <OR> گرین لینڈک <OR> کالا لیسوٹ زبان <OR> مغربی گرین لینڈک <OR> کالاالیسوٹ
سلوواک,سلوواک زبان
پرتگالی نظام,پرتگالی
بوسکو گورن,اطالوی
صربی عیسائی کلیسا,سربیائی <OR> صربی زبان <OR> سربیائی سرائیکی
برینڈو,سویڈش
فریڈرکس ہامn,فننش زبان <OR> فننش
فلپائن کی زبانوں میں بائبل کے ترجمے۔,فلپائنی زبانیں
اوٹوکومپو، فن لینڈ,فننش
سلیمان جزائر,انگریزی زبان <OR> انگریزی
نوناوت,فرانسیسی زبان <OR> اینوئینناکتن <OR> اینوکتیتوت <OR> انگریزی <OR> فرانسیسی <OR> فرانسیسی زبان <OR> اینوکتیتوت زبان <OR> فرینکوفون <OR> اینوکتیتوک
ابخاز,ابخازین <OR> روسی
کالا لیٹ نوناٹ,گرین لینڈک <OR> کالا لیسوٹ زبان
ایس سی جی,صربی
آؤمن,چینی
نیڈر لینڈز اینٹیلیئن,ڈچ
ویٹیکن سٹی ریاست,اطالوی
انکا سلطنت,کیچوا زبان <OR> کیچوا
سویڈن کا ساحل,فن لینڈ
باشقیر,روسی <OR> باشقورتستان
آرمی پبلک اسکول,انگریزی
ہالینڈ,ڈچ
سویڈش,رومانی <OR> فننش
تیموری سلطنت,فارسی
لیموزین,فرانسیسی زبان <OR> فرانسیسی
سکھومی ضلع,روسی
روس,قدیم روسی <OR> روسی <OR> قدیم مشرقی سلاوی
مولینا ڈی سیگورا,ہسپانوی
متحدہ میکسیکن ریاستیں,ہسپانوی
فیروئی جزائر,ڈینش <OR> فیروئیزی
انسٹی ٹیوٹ ڈی اسٹڈیز کیٹالانز,کاتالان فیلولوجی <OR> کاتالان <OR> کاتالان زبان <OR> معیاری کیٹالان
میکسیکن,ہسپانوی <OR> ہسپانوی زبان <OR> ہسپانوی زبان
کلوزیم,ایٹروسکن
لُہانکا,فن لینڈ
فلسطینی,ہیبرو
باسک خود مختار کمیونٹی,ہسپانوی <OR> باسکی زبان <OR> باسک
کیوبک,فرانسیسی
TN,انگریزی زبان
بازنطینی بادشاہ,لاطینی
نارفک جزیرہ,نارفوک زبان <OR> انگریزی <OR> انگریزی زبان <OR> نارفوک
فورسّا,فننش
ٹرینٹینو آلٹو ایڈجے,اطالوی
نینٹس,روسی
روسیاں,سویڈش <OR> پولش <OR> فننش <OR> روسی <OR> روسی زبان
برسلز,NL <OR> ڈچ <OR> فرانسیسی
پیٹھپوداس,فننش
بوسکو/گورین,اطالوی
ناوارre,ہسپانوی <OR> باسک <OR> باسک <OR> ہسپانوی زبان <OR> باسکی زبان <OR> ہسپانوی <OR> باسکی زبان
ورجینیا,انگریزی زبان <OR> انگریزی
کیوجر وی,فننش
ڈونیٹسک اوبلاست,یوکرینی <OR> روسی
مشترکہ مارکیٹ,یونانی <OR> آئرش
منگولیا,منگول <OR> جدید منگولیائی <OR> خالقہ-منگولیائی <OR> منگولیائی صحیح <OR> منگولیائی زبان <OR> منگولیائی زبان <OR> منگولیائی
اقوام متحدہ,ہسپانوی <OR> فرانسیسی
پارکانو,فننش
نگورنو-کاراباخ جمہوریہ,آرمینیائی
یلوویسکا,فننش
ہاتھ سے کوڈ کردہ انگریزی,انگریزی زبان <OR> انگریزی
والا,فن لینڈ
فریسلان,مغربی فریزیائی <OR> ڈچ <OR> فریسیان <OR> مغربی فریزیائی زبان
پویتیہ,فن لینڈ
اطالوی طرز,اطالوی
تہوانتنسویو,کیچوا
صوبہ سربیائی کرائینا,سربیائی
میکسیکو,ہسپانوی زبان <OR> ہسپانوی <OR> ہسپانوی زبان <OR> ہسپانوی زبان <OR> ہسپانوی <OR> کاسٹیلیائی
انڈونیشیائی جمہوریہ,انڈونیشیائی
ڈی این آر,یوکرینی <OR> روسی
اورپیا,فن لینڈ
لوہانسک,یوکرینی <OR> روسی
یوگوسلاویہ,سربیائی سرائیکی <OR> سربو-کروشین <OR> صربی <OR> سربو-کروشین-سلووینیائی
پیکسامکی,فننش
کارٹھجینی سلطنت,پونک
اراسینا,ہسپانوی
کانگاسالا,فن لینڈ
ویتنام جنگ,ویتنامی
ہونکاجوکی,فننش
کرغزستان,روسی
ریوجا آلٹا,ہسپانوی
آرمینیا,آرمینیائی <OR> آرمینیائی زبان <OR> آرمینیائی زبان <OR> جدید ارمنی <OR> جدید ارمنی
خصوصی بلدیہ,ڈچ
ماریا نحمینہ,سویڈش بولنے والا
مکاؤ,چینی <OR> پرتگالی
کیڈینازو,اطالوی
صربی آرتھوڈوکس,صربی <OR> سربیائی سرلیک
ریاست یوکاتان,ہسپانوی
پرووانسل,فرانسیسی
موڈون، سوئٹزرلینڈ,فرینکوفون
جنیوا,فرانسیسی زبان <OR> فرانسیسی زبان <OR> فرانسیسی
ایم سی ای,انگریزی زبان <OR> انگریزی
NH,انگریزی
ہیمنکوسکی,فن لینڈیش
کراچائے–چرکسیہ,کراچائی-بلقار <OR> روسی
انڈونیشیائی حکومت,انڈونیشیائی <OR> انڈونیشیا
سنگاپور,ملائی <OR> تمل
ہنگری جمہوریہ,ہنگریائی
منین,انگریزی <OR> مینکس زبان سوسائٹی <OR> مینکس
جنوبی کوریا,ہانگول <OR> کوریائی زبان <OR> شمالی کوریا <OR> کوریائی زبان
سی۔,فرانسیسی
بیلاروس,بیلاروسی <OR> روسی <OR> بیلاروسی <OR> بیلاروسی زبان <OR> روسی زبان
گریناڈا,انگریزی <OR> گرینیڈین کریول انگریزی <OR> گرینیڈین کریول <OR> گرینیڈین کریول فرانسیسی
سیلاںگر,سویڈش
پیلاویسی,فننش
اورنج فری اسٹیٹ,ڈچ
مرکوسور,ہسپانوی <OR> گوارانی <OR> پرتگالی
عراق,کردی زبان <OR> کردی زبان <OR> کردی
نیٹو,انگریزی <OR> فرانسیسی <OR> FR
بوریات جمہوریہ,روسی <OR> بوریات
پرڈنیسٹریا,یوکرینی <OR> مالدووا <OR> مالدووین <OR> روسی <OR> مالدووان
توتمنڈا ایسپرینٹسٹا جوانوں کی تنظیم,ایسپرانتو
اناری سامی,اناری، فن لینڈ <OR> انار
چنگ چین,کینٹونیز <OR> چینی <OR> منگولین
آزاد جموں و کشمیر,اردو
ساؤو,فننش
ریپبلکا سرپسکا کرائینا,سرب <OR> صربی
آئس لینڈ,آئس لینڈی زبان <OR> جدید آئس لینڈی <OR> آئس لینڈی زبان <OR> آئس لینڈی
پرٹونما,فننش
حمینہ,فننش
فرانسیسی جمہوریہ,فرانسیسی
چیک لوگ,چیک زبان
آئی ایس او,RU <OR> براہ کرم متن فراہم کریں تاکہ میں اس کا اردو میں ترجمہ کر سکوں۔ <OR> انگریزی زبان <OR> انگریزی <OR> فرانسیسی <OR> FR <OR> روسی
لومپرلینڈ,سویڈش
رونکو سوپرا اسکونا,اطالوی
میریکارویہ,فننش
ترکی جمہوریہ,ترکی
آراگونیائی,ہسپانوی <OR> کاتالان <OR> کاتالان زبان <OR> لاطینی
ہرات,دری
کوئمبٹور,تمل زبان <OR> تمل
کبک,فرانسیسی زبان <OR> فرانسیسی زبان <OR> فرانسیسی <OR> معیاری فرانسیسی <OR> فرانسیسی زبان <OR> فرینکوفون <OR> فرانسیسی زبان <OR> فرینکوفون
بیل/بین,جرمن زبان <OR> فرانسیسی
دہومی,فرانسیسی
اخوانید دور,قدیم فارسی
ماسکو,فننش
مڈغاسکر,مالاگاسی زبان <OR> فرانسیسی <OR> فرانسیسی زبان <OR> مالاگاسی <OR> مالاگاسی زبان <OR> فرینکوفون
ہیرینسالمی,فننش
پورنائنن,فننش
آئٹ میٹ,امازigh
افغانستان,دری-فارسی <OR> دری <OR> دری بولنے والا <OR> دری زبان <OR> دری فارسی <OR> دری
شمالی امریکہ آزاد تجارت معاہدہ,ہسپانوی <OR> فرانسیسی
جوکا,فننش
اطالوی,اطالوی
انگریزی جمع,انگریزی
ایف آر جی,GER
پونٹیفیکل اکیڈمی برائے لاطینی,لاطینی زبان <OR> لاطینی
شمالی اوسیٹیا,روسی
مہاراشٹر,ماراٹھی <OR> مارتھی زبان <OR> ماراٹھی زبان <OR> مارتھی زبان
ایکوادور,کیچوا <OR> ہسپانوی <OR> کچوا <OR> ہسپانوی زبان <OR> کاسٹیلیائی
رابینال,ہسپانوی
جنوبی ویلز,ویلش
فلپائن,انگلیشائزڈ <OR> قومی زبان <OR> فلپینی <OR> انگریزی زبان <OR> انگریزی <OR> فلپینی <OR> فلپائنی زبان <OR> تگالوگ <OR> فلپائنی زبان <OR> فلپائنی زبان
آندھرا,تیلگو زبان <OR> تیلگو <OR> تیلگو زبان
جزیرہ نما,فلپینی <OR> فلپائنی زبان
نستولہ,فن لینڈ
سینٹ پیئر اور میکولن,فرانسیسی
سلووینیائی زبان,سلووینیا
صربی پatriarch,سربیائی <OR> سربیائی سرائیکی
اناری، فن لینڈ,اسکولٹ سامی <OR> فننش <OR> اناری <OR> اسکولٹ سامی <OR> شمالی سامی <OR> اناری سامی
مملکت لیون,ہسپانوی <OR> لیونیز <OR> لاطینی
میگھالیہ,انگریزی <OR> گارو <OR> خاسی زبان <OR> خاسی
پیرو,ہسپانوی زبان <OR> جنوبی کیچوا <OR> ایماران <OR> ایمارا <OR> ایمارا <OR> ہسپانوی <OR> کیچوا <OR> جنوبی کیچوا زبان <OR> ہسپانوی زبان <OR> کاسٹیلیانو <OR> ہسپانوی <OR> کاسٹیلیائی
مملکت جین,ہسپانوی
ہٹولا,فن لینڈ
وائیومنگ,انگریزی
ویت نام,ویتنامی زبان <OR> ویتنامی <OR> ویتنامی زبان
ڈونیٹسک صوبہ,روسی
بھارتی کنٹرول والا کشمیر,اردو
جموں,اردو
سورینگو,اطالوی
میکسیکن لوگ,ہسپانوی
قازقستان,قازق
موزمبیق,یورپی پرتگالی <OR> پرتگالی زبان <OR> پرتگالی <OR> برازیلی پرتگالی <OR> پرتگالی زبان
اوسیتی,روسی <OR> اوسیتین
وسطی میکسیکو,ہسپانوی
بینلوکس اقتصادی اتحاد,ڈچ <OR> فرانسیسی
آبو,سویڈش <OR> سویڈش زبان <OR> سویڈش بولنے والا <OR> فن لینڈ
نوآبادیاتی ہانگ کانگ,چینی
کیوبک سٹی,فرانسیسی زبان <OR> فرانسیسی زبان <OR> فرانسیسی <OR> فرانسیسی زبان <OR> فرینکوفون
ہنگری کی بادشاہی (1920–46),ہنگریائی <OR> مجار
کاونیائن,سویڈش <OR> فن لینڈ
آندھرا پردیش,تیلگو زبان <OR> تیلگو زبان <OR> سری لنکن جپسی تیلگو <OR> تیلگو <OR> تیلگو
اسکالا,فن لینڈ
ٹیسن,اطالوی
سویڈش یونین,سویڈش
وانواتو,انگریزی <OR> فرانسیسی <OR> فرانسیسی زبان <OR> فرینکوفون <OR> انگلوفون <OR> بسلما <OR> فرینکوفون
گوگوریو,گوگوریو زبان
یامالو-نینٹس خود مختار اوکرگ,نینٹس <OR> روسی
کامرون,فرانسیسی
بگندا,لگاندا <OR> گندا <OR> گندا زبان
نیدرلینڈز کی بادشاہی,ڈچ
نازی جرمنی,جرم <OR> معیاری جرمن <OR> گری. <OR> جرمن زبان <OR> جرمن زبان
سوویت اتحاد,روسی زبان <OR> روسی
کیاسو,اطالوی زبان <OR> اطالوی
ترکو,سویڈش <OR> سویڈش زبان <OR> فن لینڈ <OR> سوا <OR> سویڈش زبان
بوٹکیریکا,سویڈش
نیو برunswick,انگریزی
مغربی ایران جایا,انڈونیشیائی
لوہانسک عوامی جمہوریہ,یوکرینی <OR> روسی زبان
ترکمان ایس ایس آر,ترکمن <OR> روسی
ہسپانوی,ہسپانوی <OR> ہسپانوی زبان
تھائی لینڈ,مرکزی تھائی <OR> تھائی زبان <OR> تھائی <OR> تھائی <OR> معیاری تھائی <OR> تھائی زبان <OR> تھائی زبان <OR> معیاری تھائی <OR> تھائی زبان
قزوین صوبہ,آذربائیجانی <OR> فارسی
تھائی - ویتنامی,تھائی
او سی ڈی ای,فرانسیسی
گابونese جمہوریہ,فرانسیسی
نورستان صوبہ,نورستانی
اخوانید فارس,یونانی <OR> قدیم یونانی
یورپی فٹ بال,انگریزی <OR> فرانسیسی
مرکوسور,ہسپانوی <OR> پرتگالی
گیانا,فرانسیسی
توگلیاتی,روسی
نیوشاٹیل,فرانسیسی <OR> قدیم فرانسیسی
ترکمن,روسی
نیدرلینڈ,ڈچ
ویچی حکومت,فرانسیسی
زائر,فرانسیسی
پہلا بلغاریائی سلطنت,قرون وسطی کا یونانی <OR> قدیم چرچ سلاوونک <OR> قدیم چرچ سلاوونک زبان <OR> قدیم بلغاریائی <OR> بازنطینی یونانی
والونیا علاقہ,فرانسیسی <OR> فرینکوفون
سنہالی,تمل
جارجیائی چرچ,جارجیائی
نیوین,انگریزی
اکّاد,اکدیائی
آشوریہ,آشوری <OR> اکّاد <OR> اکدیائی <OR> سومری زبان <OR> اکدی زبان <OR> آرامی
یالتا,روسی
کوننیویسی,فن لینڈ
التائی,روسی
ہسپانوی حکومت,ہسپانوی
لاپینرانتا,فن لینڈ
سیرینیسما,اطالوی <OR> لاطینی <OR> وینیشین
ہوائی ثقافت,ہوائی زبان <OR> انگریزی زبان <OR> ہوائی <OR> مقامی ہوائی
آئسو معیار,انگریزی <OR> فرانسیسی
پیمبا، موزمبیق۔,پرتگالی
برطانوی حکومت,چینی
سنگاپور,پوتونگ ہوا <OR> انگریزی زبان <OR> انگریزی <OR> جدید معیاری مینڈارن <OR> معیاری زبان <OR> جدید معیاری چینی <OR> ملائی <OR> ملائی زبان <OR> تمل زبان <OR> ملائی زبان <OR> تمل فلم <OR> تمل <OR> مالائی زبان <OR> معیاری چینی <OR> تمل زبان <OR> تمل زبان
کôte d'Ivoire,فرانسیسی زبان <OR> فرانسیسی
بانتین,انڈونیشیائی <OR> جاوانی <OR> سندانیسی زبان <OR> سندھی <OR> انڈونیشیا
ہنگری کی ریاست,ہنگریائی <OR> مجار
الڈرنی,انگریزی
قازق,قازق
ہاننگے,سویڈش
تھرواننتھاپورم,مالایام <OR> مالایالم <OR> مالایالم زبان
تینک ہائی کوان,ویتنامی
ہنگری,ہنگریائی <OR> مجار
پرتگالی جمہوریہ,پرتگالی
بین الاقوامی اولمپک کمیٹی,انگریزی زبان <OR> انگریزی <OR> فرانسیسی
یونانی زبان,آرمینیا <OR> البانیہ <OR> یورپی یونین <OR> قبرصی <OR> قبرص <OR> یونان <OR> اٹلی <OR> یوکرین <OR> یونانی <OR> جی آر۔
مغربی کیپ صوبہ,انگریزی <OR> افریقی زبان
اوڈیسا صوبہ,یوکرینی
پرلی,فرانسیسی
کوموری,فرانسیسی
سی سی سی پی,روسی
فریحہ,دری
یونانی,آرمینیا <OR> ایلاڈا <OR> یونان <OR> یونانی جزیرہ نما <OR> یونانی جزائر <OR> یونانی <OR> یونانی <OR> یورپی کمیونٹیز <OR> یورپ <OR> ای یو <OR> جی آر۔ <OR> یونانی لوگ <OR> البانیہ <OR> مشترکہ مارکیٹ <OR> یونان <OR> یونانی قبرصی <OR> یورپی یونین <OR> قبرصی <OR> قبرص <OR> اطالوی <OR> البانی <OR> اطالوی <OR> اٹلی <OR> ہیلینس <OR> یوکرین <OR> ہیلینک ریپبلک
بامیان صوبہ,داری
ایگالیا,سویڈش
تمل نادو,تمل فلم <OR> تمل زبان <OR> تمل زبان <OR> کلاسیکی تمل <OR> تمل
پنجاب، بھارت,پنجابی زبان <OR> پنجابی زبان <OR> پنجابی زبان <OR> پنجابی
لاکا,فننش
انڈوچائنا,ویتنامی زبان
ہیناوو سی,فننش
نیو-آشوری سلطنت,اکدیان
کیوبک,فرانسیسی زبان <OR> فرینکوفون <OR> فرانسیسی زبان <OR> فرانسیسی <OR> فرانسیسی زبان <OR> فرانسیسی زبان <OR> فرینکوفون
یوپن,جرمن زبان
صربی آرتھوڈوکس چرچ,سربیائی سرائیکی
برسلز,ڈچ <OR> فرانسیسی
ویٹاساری,فن لینڈ
شملہ,ہندی
کیف,قدیم مشرقی سلاوی <OR> قدیم روثینیائی
کمبوڈیا,خمر زبان <OR> کھمر <OR> خمر زبان <OR> مرکزی خمر
اقوام متحدہ کی تنظیم,فرانسیسی
صومالی لینڈ,صومالی
موناکوئی,فرانسیسی
ٹمپرے,فننش زبان <OR> فننش
ایم پی آر,منگولین
ڈچ آدمی,ڈچ
زر,ڈچ
یونانی آرتھوڈوکس,یونانی
چیک,چیک زبان <OR> چیک زبان <OR> سلوواک
عالمی صحت کی تنظیم (WHO),فرانسیسی
مقدونیا,مقدونیائی زبان <OR> مقدونیائی سلاوی <OR> معیاری مقدونیائی <OR> مقدونیائی سرلیک <OR> مقدونیائی زبان <OR> مقدونیائی
پیرائے,فرانسیسی
انگوش خودمختار علاقہ,روسی
ادغے,روسی
امپیریل روسی,پولش <OR> روسی <OR> پولش زبان <OR> فننش
گرینادین,انگریزی
سوتکامو,فننش
روسی بادشاہ,روسی
ریسٹینا,فننش
تواتن سُوئی,کیچوا
جوپا جوکی,فن لینڈ
چنگ سلطنت,چینی
میلیڈ، سوئٹزرلینڈ,اطالوی زبان
پرہو,فن لینڈ
سند، آلانڈ۔,سویڈش
ہاپرانڈا میونسپلٹی,سویڈش <OR> فننش
روسکو,فن لینڈ
مالدووا,مالڈوین <OR> رومانیائی زبان <OR> رومانیائی زبان <OR> رومانیائی <OR> رومانیائی دیاسپورا <OR> مالدووان
فیجی جزائر,فیجیائی
لوزان,فرانسیسی زبان <OR> فرانسیسی زبان <OR> فرانسیسی
کمیونیداد فورل ڈی ناوارا,ہسپانوی <OR> باسکی زبان <OR> باسک
کردستان,کردی زبان <OR> کردی لہجے <OR> کردی <OR> کردی
مینٹسالا,فن لینڈ
کوسمیٹ,البانیائی <OR> صربی
چیخبرس,فرانسیسی
آرمینیائی فن تعمیر پر تحقیق,آرمینیائی
کیپ ورڈیائی,سلام <OR> ساؤ ونسینتے <OR> سانتو انٹاؤ <OR> پرتگالی <OR> سان ونسینت کریول <OR> کریول
ہالسوا,فننش
مینورکا,ہسپانوی <OR> کاتالان <OR> کاتالان زبان
تزار,سویڈش <OR> روسی
مالتی جزائر,مالتیسی
سلووینیا,سلووینیائی <OR> سلووینیائی
کرانس-پرے-سیلینی,فرانسیسی
مغربی پاپوا (صوبہ),انڈونیشیا
این ایل ڈی,ڈچ
گنی-بساؤ,پرتگالی زبان <OR> پرتگالی زبان <OR> پرتگالی
کینیڈین-امریکی,فرانسیسی
تیمور-لیستے,ٹیٹم <OR> پرتگالی زبان <OR> پرتگالی
کینوس,فننش
فرانسیسی حکومت,فرانسیسی
روس,روسی
انگریزی جمع,انگریزی
آرتھوڈوکس عیسائی,سربیائی
عثمانی ممالک,عثمانی ترکی
لیبراڈور,انگریزی زبان <OR> انگریزی
اوڈیسا صوبہ,روسی زبان <OR> یوکرینی <OR> روسی <OR> یوکرینی زبان
معیاری ڈچ,ڈچ
سورینام,ڈچ <OR> ڈچ زبان
ڈینش بادشاہت,ڈینش
ایکرö,سویڈش
جاؤ,روسی
تاجکستان,تاجک زبان <OR> تاجیکی <OR> تاجک
ٹیجو,ایسپرانٹس <OR> ایسپرانتو
منگولیا کی عوامی جمہوریہ,منگول <OR> منگولیائی
سکلتن,فرانسیسی
سربوں,سرب <OR> صربی <OR> سربیائی سرلیک
سان جوان باپتیستا,ہسپانوی
ویٹیکن سٹی,اطالوی
لاریس,انگریزی
شمالی اٹلانٹک معاہدہ تنظیم,فرانسیسی
سلطنتی اسپین,ہسپانوی
لکٹسٹائن,جرمن زبان <OR> جرمنک
لیمبرگ (بیلجیم),ڈچ
قرغزستان,قرغیزی زبان
موسکوائٹ دور,روسی
ای ایس اے,انگریزی <OR> فرانسیسی
کمیونیداد ویلنسیانا,ہسپانوی
کراسنوڈار کرائی,روسی
جنوبی کیرولائنا,انگریزی
اوستراکر میونسپلٹی,سویڈش
ویلہلمینا میونسپلٹی,سویڈش
کریمیہ,کریمیائی تاتار <OR> یوکرینی <OR> روسی <OR> RU
کینیا,سواحلی <OR> انگریزی زبان <OR> انگریزی <OR> سواحلی زبان <OR> سواحلی زبان <OR> سواحلی زبان <OR> سواحلی زبان <OR> سواحلی <OR> کسوہلی
یپاجا,فننش
سومینییمی,فن لینڈ
اسٹیلالینڈ,ڈچ
ٹورفین,انگریزی <OR> ویلش
پہلا جمہوریہ,چیک زبان <OR> چیک <OR> فرانسیسی
موریس,فرانسیسی زبان <OR> انگریزی <OR> فرانسیسی <OR> فرانسیسی زبان <OR> فرینکوفون
انڈیانا,انگریزی
مغربی گرین لینڈ,کالاالیسوٹ
میجرکن,ہسپانوی <OR> کاتالان <OR> کاتالان زبان
لوہا,سویڈش <OR> سویڈش بولنے والا <OR> فن لینڈ
ٹیروول,اطالوی
نیکلینوفسکی ضلع,روسی
کیلیفورنیا,انگریزی زبان <OR> انگریزی <OR> انگلوفون <OR> انگلیشائزڈ
روانڈا,کینیاروانڈا <OR> انگریزی <OR> انگریزی زبان <OR> فرانسیسی <OR> انگلوفون <OR> فرینکوفون
مشرقی کلیمانتان,انڈونیشیائی <OR> انڈونیشیا
مالیکس,سویڈش <OR> فننش
سربیا,سربیائی
آئی او سی,انگریزی <OR> فرانسیسی
اکیڈمک ساںگفوریننگن,سویڈش
شنگھائی تعاون تنظیم,روسی <OR> چینی
ڈومینیکن ریپبلک,ہسپانوی
مینٹیہارجو,فننش
کیوبک، کیوبک,فرانسیسی
کالمک,روسی
جنوبی روس (1919–1920),روسی
نیو برunswick,انگریزی
اسکولا,فننش
جنوبی مشترکہ مارکیٹ,ہسپانوی <OR> پرتگالی
کیورُو,فننش
نیڈر لینڈز اینٹیلیز,ڈچ <OR> پاپیامینتو <OR> پاپیامینتو
نیٹو معیاری ایجنسی,فرانسیسی
کینساس,انگریزی
خود مختار جمہوریہ کریمیا,کریمی تاتار <OR> یوکرینی <OR> روسی
ولگا بلغاریہ,بولگر زبان
ادغے جمہوریہ,روسی
ریاست ساوجیس,فرانسیسی
کولمبیا,ہسپانوی زبان <OR> ہسپانوی <OR> ہسپانوی زبان <OR> ہسپانوی <OR> ہسپانوی زبان
اچے صوبہ,انڈونیشیائی <OR> اچی نیسی <OR> اچی زبان <OR> اچے <OR> انڈونیشیا
کینٹکی,انگریزی
جنوبی ٹیرول,اطالوی شکل میں <OR> اطالوی <OR> جرمنک <OR> جرمن زبان <OR> جرمن زبان
زاری,سویڈش <OR> پولش <OR> روسی <OR> روسی زبان
رائے,انگریزی
فلیمنگ ثقافت,ڈچ <OR> ڈچ زبان
ایس بو,سویڈش <OR> فننش
نیو سانتاندیر,ہسپانوی
اطالوی جمہوریہ,اطالوی
ہسپانوی امریکہ,کاسٹیلیانو <OR> ہسپانوی
پولینڈ,پولش <OR> روسی <OR> پولش زبان <OR> پولش زبان
