source,target
اسپورٹیوو بیلگرانو,ارجنٹائن <OR> ارجنٹائن
تفرش یونیورسٹی,ایران
وپیلا ٹاؤن شپ، ڈی وٹ کاؤنٹی، الینوائے,امریکہ
پرشتسکی,چیک جمہوریہ
لوسینیانی,پولینڈ
گُوپری,فرانس
برقین کاؤنٹی,چین
بوز، پولینڈ,پولینڈ
ویسٹ 65ویں - لورین (آر ٹی اے ریپڈ ٹرانزٹ اسٹیشن),امریکہ
ڈونجی ڈرپنیچی,بوسنیا
چوملے,چیک جمہوریہ
ام اول غزلان، رمشیر۔,فارسی <OR> ایران
بیور دریا، نووا اسکاٹیا,کینیڈیائی
بارکارö,سویڈن
اوستریو، بسک ریجن,یوکرین
اسپیڈ اسٹار ریکارڈز,جاپان
علی آباد، نجف آباد، بیجار۔,فارسی <OR> ایران
رینوسا، تماولیپاس۔,میکسیکو
اندروسووا,یوکرین
والس چیپل اے ایم ای زین چرچ,ریاستہائے متحدہ
مائر تھورپ ہائی اسکول,کینیڈا
کوٹھانور,بھارت
جبونیس دریا,ایکوادور
ٹالبنگو، نیو ساؤتھ ویلز۔,آسٹریلیا
کاشل، کاؤنٹی ٹیپرری,آئرش <OR> آئرلینڈ
جرنل آف لائف سائنسز,امریکی
سلطنت عمان کی فضائیہ,عمان
ماریویلے پرندہ پناہ گاہ,جنوبی افریقہ
گروٹن یادگار,ریاستہائے متحدہ
لونیفیلڈ-ٹیننباوم ریسرچ انسٹی ٹیوٹ,کینیڈا <OR> کینیڈیائی
چائے,پولینڈ
گولڈ اکیڈمی,ریاستہائے متحدہ
شنگری-لا ہوٹل، ٹوکیو,جاپان
بریڈریڈ,سویڈن
2014–15 ایلیٹسیریئن (بینڈی),سویڈش
کیلڈڈال اسٹیشن,ڈنمارک
یمابل,ایل سلواڈور
جی69 یینچوان–بائسے ایکسپریس وے,چین
منصوریہ,لبنان
گندم کمیٹی,امریکی
مدامتوٹا,سری لنکا
انسٹی ٹیوٹ پیسٹور کوریا,کوریا
اُٹو ہَس,سویڈن
ٹیفن دریا,ریاستہائے متحدہ
بہار کا قحط 1873-74,برطانوی ہندوستان
ہوئیتان,گواتیمالا
پائنڈیل، ایریزونا,ریاستہائے متحدہ
فیلیہ,فارسی <OR> ایران
رینبو برج (ٹوکیو),جاپان
فرقار ضلع,افغانستان
ڈلویچ ہل لائن,آسٹریلیا
لینکاسٹر کاؤنٹی ہوائی اڈہ,ریاستہائے متحدہ
اوبوسن-ڈوورگن,فرانس
سویانتنیکی، ساندومیرز کاؤنٹی۔,پولینڈ
کرنگلان,آئس لینڈ <OR> آئس لینڈی
پہاڑ کا موسم,ریاستہائے متحدہ <OR> امریکی
I-77,ریاستہائے متحدہ <OR> امریکی
شیوکا,کروشیا
روٹ 44,ریاستہائے متحدہ
ہوانگ قومی پارک ہوائی اڈہ,زمبابوے
کازم کارابیکر اسٹیڈیم,ترکی
یومبرو,گنی
روزز اسٹورز,ریاستہائے متحدہ
یونیورسٹی ڈسٹرکٹ,ریاستہائے متحدہ <OR> امریکی <OR> امریکہ
بالیکوو,پولینڈ
انو سمائی۔,یونان
جیلووکی (پیلا),بوسنیا
کارلوبگ,کروشیا
سینڈزینکو,پولینڈ
شہر ونڈسر,آسٹریلیا
ووجیواک,بوسنیا
سینٹ ایٹیئن ڈی بولون,فرانس
امریکہ میں صحت کی دیکھ بھال کی مالیات,ریاستہائے متحدہ
گمنہ اسکاربیمیرز,پولینڈ
او یومیغدے، چوبک۔,ترکی
رومی کیتھولک آرچ ڈایوسیس آف ڈائیگو,کوریا
نکا-سوگایا اسٹیشن,جاپان
سینٹ-بارتھیلیمی، سوئٹزرلینڈ,سویٹزرلینڈ
وڈورڈ اسٹیکس,ریاستہائے متحدہ <OR> امریکی
قدیم بلوط، پنسلوانیا,ریاستہائے متحدہ
بالسام ٹاؤن شپ، ایٹکن کاؤنٹی، مینیسوٹا۔,ریاستہائے متحدہ
شالی کیش امیرقلی,فارسی <OR> ایران
کیمبلینز-ایٹ-میناک,فرانس
مرندا,آسٹریلیا
بیپیاؤ شہر,چین
ملائیشیا کے چیف جسٹس,ملائیشیا
احمد ہوکا، ادی یمان۔,ترکی
کپڑوں کی دکان,فارسی <OR> ایران
کیمروفو,روس <OR> روسی
چاستکوف، سوینتوکریزسکی وویوڈشپ۔,پولینڈ
ایوریٹ-ونچیسٹر ہاؤس,ریاستہائے متحدہ
لیوسٹن، یوٹاہ,ریاستہائے متحدہ
ایسورینٹ,ریاستہائے متحدہ
ہرمانیس (لیبریس ضلع),چیک <OR> چیک جمہوریہ
اویلنبرگ (ایمسٹرڈیم),نیدرلینڈز
روالیس ڈی کامپوس,اسپین
کورٹرینجز,فرانس
ٹی۔ ایچ۔ ولیمز ہائی اسکول,امریکہ
سانگاوا، کاگاوا۔,جاپان
سولوک,انڈونیشیائی <OR> انڈونیشیا
بارہویں اسٹریٹ وائی ایم سی اے عمارت,ریاستہائے متحدہ
سان فیلی,اٹلی
بروالان,فرانس
آئڈا گروو، آئیووا,امریکہ <OR> ریاستہائے متحدہ
باکیو,اسپین
کُوپ ناروے,ناروے <OR> ناروے <OR> نارویج
بانکیوئے اشعار کل چاہ,فارسی <OR> ایران
سردیوں کی بندرگاہ,کینیڈا
زلوٹا گورا، لوڈز وویوڈشپ,پولینڈ
ہنگری ٹیلیفون اور کیبل,امریکہ
مستقبل کی تجارت کا قانون,ریاستہائے متحدہ <OR> امریکہ
نصف متحد,ریاستہائے متحدہ
بُنڈیس آٹو بان 66,جرمنی
ہورشائیڈ,جرمنی
جاپان سینٹر,امریکی
روسی پل,روس
گونگوان، میاؤلی,تائیوان
آر سی ڈالوآ,آئوریائی
چیٹھم میونسپل ہوائی اڈہ,ریاستہائے متحدہ
ایستومبار,پرتگال
ایل ریئل ریٹیرو,ریاستہائے متحدہ
تارود دیہی ضلع,ایران <OR> فارسی
الٹو ٹیپیچے ضلع,پیرو
ایگیوس ٹیکوناس,قبرص
کوتنا ہورا میں بے داغ مریم کا ستون,چیک جمہوریہ
کنگسٹن (شہر)، نیو یارک,ریاستہائے متحدہ
اوروسلاوجے,کروشیا
اسٹیورٹ فیلڈ,ریاستہائے متحدہ
ٹرنوا، چھوٹا پولینڈ وویوڈشپ۔,پولینڈ
لیز ایجوکس,فرانس
ہیز مینشن,ریاستہائے متحدہ
تھامسن-ہیوستون,امریکہ
ویسٹ ایلس,ریاستہائے متحدہ <OR> امریکی
گرونر سی (لوئر سیکسونی),جرمنی
امبیریو، رون,فرانس
جبل احد,سعودی عرب
شوانائی دریا,جاپان
نندیال (اسمبلی حلقہ),بھارت
اندرونی آبی راستوں کمیشن,ریاستہائے متحدہ
سائبیریائی ریاستی ایرو اسپیس یونیورسٹی,روسی فیڈریشن
نوا زلوتوریا,پولینڈ
E58.,مالدووا <OR> مالدووان <OR> یوکرین <OR> رومانیہ
بومہن,ایران
باز کے بازو کی ندی,رومانیہ
ویسکو انٹرنیشنل,ریاستہائے متحدہ
ویسٹ رائن ریلوے,جرمنی
سویت یونین میں زبردستی آبادیاں,سوویت اتحاد
پیٹریجیوو,صربیا
سینٹ اوبین کی کیتھیڈرل,بیلجیم
نکلوڈین (کینیڈا),کینیڈا
سٹائن سونڈوینا,ناروے
کساویرów، ورزینیا کاؤنٹی۔,پولینڈ
گمینا کلکوو,پولینڈ
سینٹ-جارج، ٹارن-ایٹ-گارون,فرانس
پرنسٹن، نیوٹن کاؤنٹی، ٹیکساس۔,ریاستہائے متحدہ
لوئر چیٹاہوچی ریجنل ایئرپورٹ,ریاستہائے متحدہ
غیمیش-فاجیت,رومانیہ
یونیورسٹی کیبانگسان ملیشیا,ملایا <OR> ملائیشیا
ازویل، واشنگٹن,ریاستہائے متحدہ
فورگس,فرانس
لمباچ,آسٹریا
لابورٹرہ,مڈغاسکر
ٹرنک لائن ایل این جی,ریاستہائے متحدہ
موومنٹ ڈیژارڈن,کینیڈیائی
مڈگاؤں ریلوے اسٹیشن,بھارت
تازه قلعه، شرق آذربایجان,فارسی <OR> ایران
چمپارن، چھتیس گڑھ۔,بھارت
مفلیں، الاباما,ریاستہائے متحدہ
میئر سائٹ,ریاستہائے متحدہ
سینٹ میری پیریش، ٹورنگٹن,ریاستہائے متحدہ
بانی، گیمبیا۔,گیمبیا
منت پرس,سوئس
پولش مسلح افواج,پولش <OR> پولینڈ
ایلن ووڈ,ریاستہائے متحدہ
ہنشیال (پی وائی),بھارت
ہٹر,پاکستان
کالجیٹ اسکول,ریاستہائے متحدہ
بفلزفونٹین مائن,جنوبی افریقہ
ولنگبی کا انتخابی حلقہ,آسٹریلیا
لیک ٹاہو بیسن,ریاستہائے متحدہ
زینکانگ پہاڑ,تائیوان
آزاد پتن,پاکستان
لائفورڈ کی,بہاماس <OR> بہامائی
چâteau ڈی موزو,سویٹزرلینڈ <OR> سوئس
غربت کا ساحل,ریاستہائے متحدہ
نکایاما، یامگاتا۔,جاپان
امریکا کا بہترین شہر ہاف میراتھن,ریاستہائے متحدہ <OR> امریکہ
رکابیچ,بوسنیا
قلعہ حاجی محمد,فارسی <OR> ایران
سفید مسجد، بیراٹ,البانیہ
اوی دریا,پرتگال
سان سیباستیان، سان ونسینٹ,ایل سلواڈور
سینٹ بینڈٹ کی کلیسا، رنگسٹڈ,ڈنمارک
ڈافوڈل انٹرنیشنل یونیورسٹی,بنگلہ دیش
کنگسٹن سٹی ہال (نیویارک),ریاستہائے متحدہ
KYRM,امریکہ
کالیڈ پاور اسٹیشن,آسٹریلیا
فاکس-ایمپھوکس,فرانس
گوربیا قدرتی پارک,اسپین
میزوما ضلع، فوکوکا,جاپان
بروک کاؤنٹی، ویسٹ ورجینیا میں تاریخی مقامات کی قومی فہرست,ریاستہائے متحدہ
اوبرارسی,سویٹزرلینڈ
کلجانی، کروشیا,کروشیا
آلڈیل سینئر,اسپین
کیرینسیا ڈو نورت,برازیل
بک اسکن جو، پارک کاؤنٹی، کولوراڈو۔,ریاستہائے متحدہ
باری ریجن,صومالی <OR> صومالیہ
کالیور,فرانس
وسیع محاذ,یوراگوئے
پہاڑ ایمنز (کولوراڈو),ریاستہائے متحدہ
دویا ما، اوسا کا، جاپان,جاپان
اٹلی 1998 کے سرمائی اولمپکس,جاپان
کیمرا کچھ,آذربائیجان
1988 کھیل,کوریا <OR> جنوبی کوریا
انگلبرگ ایبی,سویٹزرلینڈ <OR> سوئس
گواہیرا محکمہ,کولمبیا
اولمپک کلب فاؤنڈیشن,ریاستہائے متحدہ
کنگسٹاؤن، سنگاپور,سنگاپور
کوواللی (گاؤں),بھارت
اکبورا گیم ریزرو,قرغزستان
کوبو,امریکہ
سانوسیروری,نیپال
فرنٹ ڈی ایل اینجل کائیڈو,اسپین
تاتار خودمختار سوویت سوشلسٹ جمہوریہ,سویت <OR> سوویت اتحاد
فرینکلن ریگولر بپٹسٹ چرچ,ریاستہائے متحدہ
ٹیسکا اسٹال پلان,سویڈن
دہ ای جنجن,فارسی <OR> ایران
قومی کیتھولک تعلیمی ایسوسی ایشن,ریاستہائے متحدہ <OR> امریکی
گروشتو دریا,رومانیہ
نیولٹن جھیل ہوائی اڈہ,کینیڈا
فتح یادگار پارک وے,ریاستہائے متحدہ
نوروونگو ہوائی اڈہ,غنا
نکوتشانے,جنوبی افریقہ
وِنڈسر، انڈین ریور کاؤنٹی، فلوریڈا,ریاستہائے متحدہ
تھریس ارماوس ڈیم,برازیل
ڈوچے دریا (ریو گرینڈے دو نورت),برازیل
مظفرنگر,بھارت
مرچنا سیلا,سلووینیا <OR> سلووینیائی
ولی آباد، رضوی خراسان۔,فارسی <OR> ایران
لیسنی ڈوریک,پولینڈ
ڈیموکریٹک پارٹی کے صدارتی پرائمری، 1976,ریاستہائے متحدہ
کرافورڈ کاؤنٹی، وسکونسن,ریاستہائے متحدہ
جونز کالج پریپ ہائی اسکول,ریاستہائے متحدہ
کیریچلی، شوشات۔,ترکی
لوئیزیانا اسٹیٹ آر بوریٹم,امریکہ <OR> ریاستہائے متحدہ
جی ایچ ایم سی,بھارت
ایمپائر اسٹیٹ ایرو سائنسز میوزیم,ریاستہائے متحدہ
دوسرا یدیوماق,آذربائیجان
اوپر کومیرہ، کوئینزلینڈ,آسٹریلیا
پیر بیلی,آذربائیجان
اولابیریا,اسپین
جنوبی ستارے,آسٹریلیا
لے نیراک,فرانس
باسکا ماری دریا,رومانیہ
کارلٹن پلیس ہائی اسکول,کینیڈا
کولفیکس ہائی اسکول (وِسکونسن),ریاستہائے متحدہ
جوآن میرو: فرار کی سیڑھی,اسپین
پریازووکی ریجن,یوکرینی <OR> یوکرین
اے دُغْمِش,فارسی <OR> ایران
ترکی ثقافتی بنیاد,امریکہ
بُنڈیس آٹو باہن 43,جرمنی
ہسک زیمون,صربیا
کاؤنٹی روٹ 18 (اوٹسگو کاؤنٹی، نیو یارک),ریاستہائے متحدہ
CFMA-FM,کینیڈیائی
سیریزوں ڈی ریو تیروں,اسپین
اجواز,نائیجیریا
ارجنٹائن کی قومی ٹینگو اکیڈمی,ارجنٹائن
میکڈونلڈ-کارٹیئر پل,کینیڈا
کالی کریٹس پروگرام,یونان
سیہا مغربی,تنزانیہ
زیگفلڈ کا,ریاستہائے متحدہ
پیریو,فرانس
ناروے کی محنت اور فلاح و بہبود کی انتظامیہ,ناروے
سان روکے ویسٹ، لا یونین۔,فلپائن
لاچکسیکے,ہنگری
کاسٹروسیرراچین,اسپین
کروئسمنسریور ڈیم,جنوبی افریقہ
پالوویک,کروشیا
سفید مراد,فارسی <OR> ایران
شیتان، شیانگتان۔,چین
سائسیرو ڈینٹس,برازیل
پیامنِ اولیا,فارسی <OR> ایران
روزسفا,ہنگری
سر لاوری کا گزرگاہ,جنوبی افریقہ
ڈوڈن بٹیل,جرمنی
فکائینی,رومانیہ
اولاستریٹ,اسپین
سیڈر ہل اسٹیٹ پارک,امریکہ
سالار,اطالوی
ساریچا، آذربائیجان,آذربائیجان
ایٹون,فرانس
کراجیشنک، بوسنیا اور ہرزیگووینا۔,بوسنیا
بڑا زینت ٹیلی اسکوپ,کینیڈا
ایملی کار ثانوی اسکول,کینیڈا
این زیڈ جی,جرمنی
کالیمن جزائر,فلپائن <OR> جزیرہ نما
شمال مغرب کمپنی کا پوسٹ,ریاستہائے متحدہ
برونٹسیا,یوکرین
نان سیلا,تھائی لینڈ
ورک، قزوین,فارسی <OR> ایران
سان انتونیو اسکورپیئنز,ریاستہائے متحدہ <OR> امریکی
یاخا ڈیلک,آذربائیجان
چوئیبالسان ہوائی اڈہ,منگولیا
ڈنمارک یوروویژن گانا مقابلہ 2014,ڈنمارک
ڈیلاویئر ٹاؤن شپ، ہنٹرڈن کاؤنٹی، نیو جرسی,ریاستہائے متحدہ
ریگنیویل-سر-میوز,فرانس
پائیون,یونان
اوپ وِیک,بیلجیئن
کاراکیٹ دریا,کینیڈا
پیچر، جرمنی,جرمنی
سکویل پیریش، نیو برنسوک,کینیڈیائی
موویسٹار,اسپین
فامینے,بیلجیم
بونڈالی ہوائی اڈہ,کوت ڈی آئیوئر
1995 یو ایس اوپن – مردوں کا ڈبلز,ریاستہائے متحدہ
یاسہ چاہ,فارسی <OR> ایران
ارنستینا، ریو گرینڈے دو سول,برازیل
بونگ کاک,کھمر <OR> کمبوڈیا
تاکاoka اسٹیشن (منیوسن),جاپان
ہارمون ملر ہاؤس,ریاستہائے متحدہ
زارنا میکا دریا,رومانیہ
ویلیکی بچھکیو,یوکرینی <OR> یوکرین
پگنے ڈی لا لے,سوئس
نیو فلاڈیلفیا آثار قدیمہ کی جگہ,ریاستہائے متحدہ
آرمسٹرانگ کریک پل,امریکہ
سینٹ-مائیکل باسیلیکا-کیتھیڈرل,کینیڈا
ایستیس پارک,امریکہ <OR> ریاستہائے متحدہ <OR> امریکہ
بڈزیوو,پولینڈ
جنرل سالیپادا کے. پینڈاتون، مگینڈاناو۔,فلپائن
انجوز، چملیڈیرے۔,ترکی
پاناما کی جغرافیہ,پاناما
باردہ بک,فارسی <OR> ایران
بیلجیم 1948 کے سرمائی اولمپکس میں,بیلجیم
موانزا خطہ,تنزانیہ
کامنیکا، ڈول پری لیوبلجانا۔,سلووینیا
تھیٹر ابسن,ناروے
بار ہاربر ایئر لائنز پرواز 1808,ریاستہائے متحدہ <OR> امریکی
انٹل,برازیل
بریکٹ ویل، ٹیکساس,امریکہ <OR> ریاستہائے متحدہ
یانگ منگ شان,تائیوان
لیک فورسٹ قبرستان,ریاستہائے متحدہ
مالاوز,فرانس
فلپائن کی پولی ٹیکنک یونیورسٹی کالج آف لاء,فلپائن
تینامپٹ,بھارت
لارووڈ,نیدرلینڈز
شیشیکوئی اسٹیشن,جاپان
کیپ سینٹ فرانسس,جنوبی افریقہ
چل گردِ کشورزہ,فارسی <OR> ایران
دوسرا کالج گرانٹ,ریاستہائے متحدہ
آسٹریلیا میں پنک راک,آسٹریلیا
مینجن کاؤنٹی,چین
ژیتومیر ریجن,یوکرین
پراوانکنو,بھارت
خوتین ریجن,یوکرین
ٹاپسفیلڈ، میساچوسٹس,امریکی
دائیں (فرانس),فرانس
ویل-سر-ٹورب,فرانس
پولک، پنسلوانیا,ریاستہائے متحدہ
وولکا یروزیلسکا,پولینڈ
موئنے ایروڈرو م,آئرلینڈ
عورتیں عورتوں کے انسانی حقوق کے لیے,ترکی
چنگدو لونگچوانی فٹ بال اسٹیڈیم,چین
بیلوز جھیل,ریاستہائے متحدہ
سارلینڈ یونیورسٹی,جرمنی
ازبکستان میں ایل جی بی ٹی حقوق,ازبکستان
انیلوبے,مڈغاسکر
زیتون کا درخت (یونان),یونان
شاہی آسٹریلیائی رجمنٹ,آسٹریلیا
منزانillo، کیوبا,کیوبا
ٹیوبلٹز,جرمنی
چھڑ,پاکستان
جھیل کاشیبا,زیمبیا
سینٹ پال کی کلیسیا، ملکہ,ملائیشیا
چâteau دی انگلے (آٹوائر),فرانس
ڈینش پیمائش کے یونٹ,ڈنمارک
اے وی ایس,ریاستہائے متحدہ <OR> امریکی
ایزادین واقعہ,اٹلی
بی کے ماریئنلیسٹ,ڈنمارک
روșوșول مارے دریا,رومانیہ
اولوبریا سب ڈویژن,بھارت
پیلر، پیراíba۔,برازیل
سات رنگین زمینیں,موریس
میپل لیک میونسپل ہوائی اڈہ,ریاستہائے متحدہ
اڈہولم,سویڈن
کاکورین-جی (کاکوگاوا),جاپان
پیسیفک گرین پارٹی,ریاستہائے متحدہ
سان لورینزو ہوائی اڈہ,بولیویا
ہورن جھیل,کینیڈا
لیک ہیڈ-لیک شور، کیلیفورنیا۔,ریاستہائے متحدہ
پُسztاژابولچس,ہنگری
دہہِ کہنہ، کیار,فارسی <OR> ایران
فِرم میوزک,امریکی
سرتھولی,نیپال
ٹائم وارنر کیبل نیوز شمالی کیرولائنا,امریکی
لنجیویکا,صربیا
کرکچولر، بولُو۔,ترکی
کوارٹن,سویٹزرلینڈ
سٹائن ہائم کریٹر,جرمنی
اُربیس,فرانس
آئچی پریفیکچرل سیرامک میوزیم,جاپان
پیزاونے پولسکے,پولینڈ
اراکیلوتس خانقاہ (کیراںٹس),آرمینیا
ویسٹ بریڈفورڈ ٹاؤن شپ، چیسر کاؤنٹی، پنسلوانیا۔,ریاستہائے متحدہ
والاگراس، میین,ریاستہائے متحدہ
ولاški دو (سمیدریوسکا پالنکا),صربیا
سوویت ریاستی بینک,سویت <OR> سوویت اتحاد
ایمان-برلک دریا,قازقستان
للوویزنا آبشار,وینزویلا
وانو۔,وانواتو
اسٹریٹن–کارنیلیئس ہاؤس,ریاستہائے متحدہ
پاسپاتنزی کریک,ریاستہائے متحدہ
ابو جلال شمالی,فارسی <OR> ایران
ویسٹ جیفرسن ایونیو,ریاستہائے متحدہ
لیسیے جمی، پوڈکارپاکے وویوڈشپ۔,پولینڈ
جھیل ماریوت,مصر
ہل-ڈیسٹا آزاد اسکول ضلع,امریکہ
ڈوڈا میکا دریا,رومانیہ
مونبیلیارڈ – کوریسیلز ایروڈرووم,فرانسیسی <OR> فرانس
کاتو ڈرائس,قبرص
فرینی,فرانس
واروولگی,ہنگری
عوم ال بواغی ہوائی اڈہ,الجزائر
ویرا کروز، باہیا۔,برازیل
موکوکچنگ ضلع,بھارت
اوک لین,ریاستہائے متحدہ
بونیر,نیدرلینڈز
پروسیبن فن,جرمنی
اوستردیک ناد اسٹچنو,سلووینیا
جدن,فارسی <OR> ایران
اکچال، توفان بیلی۔,ترکی
اندرا گاندھی یادگار ٹولپ باغ,بھارت
سیرا الپوجاتا,اسپین
نیو انگلینڈ چائے والے,ریاستہائے متحدہ
گیپ اسٹیٹ ہائی اسکول,آسٹریلیا
مینگان آرکیپیلاگو قومی پارک ریزرو,کینیڈا
ڈی ڈبلیو ایس آر,فلپائن
لیورنو,اطالوی <OR> اٹلی <OR> اٹلی
ایلوکواتا,سری لنکا
جرسی، جارجیا۔,ریاستہائے متحدہ
جلتیپن,میکسیکو
ساتویں کانگریسیں,ریاستہائے متحدہ
بریری، ورجینیا,ریاستہائے متحدہ
میلہ شیخ,فارسی <OR> ایران
سٹٹن، ہاٹ-رائن۔,فرانس
پینڈن، اینجلس۔,فلپائن
فیوگ اسٹیٹ پریس,ریاستہائے متحدہ <OR> امریکی
ادانا اسپور,ترکی <OR> ترکی
پیز سیزنر,سوئس
دی ٹائمز-پکایون,امریکی
سیوراک-لیگلیس,فرانس
باغِ ناظر,فارسی <OR> ایران
پارۂ دوامی,رومانیہ
باسادنگن,سویٹزرلینڈ
زدجینیس,پولینڈ
موزر,ایران
بابا پیر علی,فارسی <OR> ایران
اولڈ فورٹ، شمالی کیرولائنا,ریاستہائے متحدہ
متھیا,نیپال
رادچوکا,پولینڈ
شکریہ,آذربائیجانی <OR> آذربائیجان
سانتین، ایریزونا,ریاستہائے متحدہ
کٹزامالا دریا,میکسیکو
کورینیac,فرانس
لیوسکاساری,فن لینڈ
میکسیکو سٹی,میکسیکو <OR> میکسیکو
ڈکسی، بروکس کاؤنٹی، جارجیا۔,ریاستہائے متحدہ
WQSO,امریکہ
ناکڈرن,آئرلینڈ
فتح آباد، بشرویہ,فارسی <OR> ایران
مرچزن,پولینڈ
لانژو ژونگچوان بین الاقوامی ہوائی اڈہ,چین
موشانا,مالدووا
مینڈیگ,جرمنی
نتنز اسٹیل پلانٹ,فارسی <OR> ایران
علی آباد، ٹونکابن۔,فارسی <OR> ایران
لاس اینجلس بلٹمور ہوٹل,امریکہ
کیپس بے,امریکی
پیل (مونٹریال میٹرو),کینیڈا
بوروا,پولش <OR> پولینڈ
1995 ناروے میں,ناروے
شومیو آبشار,جاپان
قیشلاقِ مہر علی قندی,فارسی <OR> ایران
نانکوسے وائلڈ لائف سینکچری,نامیبیا
ویسٹ ویو پریس,امریکہ <OR> امریکی
KBOD,امریکہ
ڈھاکہ,بنگلہ دیش
گرین روڈ، کینٹکی,ریاستہائے متحدہ
سومجان,فرانس
فیسا عدالت,ریاستہائے متحدہ
سی۔ڈی۔ ایتلیٹیکو جوانیل۔,سلواڈورین <OR> ایل سلواڈور
ڈوشالوری,فارسی <OR> ایران
ایمریٹس کلب,متحدہ عرب امارات
ایشمون کا معبد,لبنان
قلعہ مولا حسین علی,فارسی <OR> ایران
وارن اور مائرتا بیکن ہاؤس,ریاستہائے متحدہ
سالسیڈا ڈی کاسیلز,اسپین
سارِس,ایسٹونیا
فلیک/پیٹر سن ہاؤس,کینیڈا
خجوالہ,بھارت
لا واہول,اسپین
شارون اکیڈمی,امریکہ
ہپر کلاس,جرمنی <OR> نازی جرمنی
ٹریسا,سویٹزرلینڈ <OR> اطالوی <OR> اٹلی <OR> سوئس
سکیو اسپیئر بینک,ناروے <OR> ناروے
سر برگ,جرمنی
پرنسٹن، کنساس,ریاستہائے متحدہ
گلوب، ایریزونا,امریکہ <OR> ریاستہائے متحدہ <OR> امریکی
ایل پاسو، گیانا۔,گیانا
آئیğدر صوبے میں آبادی والے مقامات کی فہرست,ترکی
لارکنز ہل فارم,ریاستہائے متحدہ
منٹزن ہائم,فرانس
فلادو مشرقی,گیمبیا
بشپ مینور اسٹیٹ,ریاستہائے متحدہ
وڈینڈ، وکٹوریہ,آسٹریلیا
امپاسندوا کان,مڈغاسکر
جاردن بوٹانیک ڈی اوبرک,فرانس
فیورانو ال سیریو,اطالوی
محبت اور امن,جنوبی افریقہ
منامی-ایباراکی اسٹیشن,جاپان
ہوسٹنسکو-ویسٹینسکا ہورناتینا,چیک جمہوریہ
گیان,فارسی <OR> ایران
پوگورزیلک، پُلتُسک کاؤنٹی۔,پولینڈ
قراولِ حاجی تاجی,فارسی <OR> ایران
وادی آلو نului دریا,رومانیہ
ٹرؤیٹ-میک کونل کالج,ریاستہائے متحدہ
واروسفولڈ,ہنگری
جھیل ناکاتسونا,جاپان
ایمرجنسیز ایکٹ,کینیڈا
ایمما بودا,سویڈن <OR> سویڈش
نابورووئیک,پولینڈ
سونگور,ایران
ٹیسوڑا دریا,برازیل
سیسوو,پولینڈ
سمولنو مالے,پولینڈ
شوابنکوئلین,جرمنی
کیلھٹ,لبنانی <OR> لبنان
ندیبہ,یوگنڈا
مارسالیہ,اطالوی
کازوے، کاؤنٹی کیری۔,آئرش <OR> آئرلینڈ
مسی، سون-ایٹ-لوئر,فرانس
نمسن (سانگجو),جنوبی کوریا
تھیسالونیکی فلم میلہ,یونان
وروی دیہی ضلع,ایران
ایلڈیک,نیدرلینڈز
کومورزے نوومئیسکی,پولینڈ
قومی اصلاحات کے لیے تحریک,الجزائر
یونگ ہی، میژو,چین
شہرستانہ، ہمدان,فارسی <OR> ایران
اورومپانا,مالی
بیسے-ان-چوم,فرانس
ڈولنی ہیریچو,سلوواکیہ
رامند ضلع,ایران <OR> فارسی
ایوائزومی لائن,جاپان
چڑ کندی,فارسی <OR> ایران
جن جیانگ انٹرنیشنل,چین
ٹیف کالجز,آسٹریلیا
چائنا کیمپ,ریاستہائے متحدہ
اوبلیوسکی ضلع,روس
Ćatići (Banovići),بوسنیا
یحیی آباد، مزول۔,فارسی <OR> ایران
فریکاțئی، ٹلچا۔,رومانیہ
بروک لائن (پٹسبرگ),ریاستہائے متحدہ
اشتمیچرا,بھارت
سر خم,فارسی <OR> ایران
ووہان ایئرلائنز,چین
ایسپرزا کا,ریاستہائے متحدہ
علی پور دوار (لوک سبھا حلقہ),بھارت
سننا,چیک <OR> بوہیمیا <OR> چیک جمہوریہ
کیپلا ڈی نوسا سینھورا ڈوس مارٹیرس,پرتگال
ڈالیچہ,ایران
سولوانگ,امریکی
ڈیوئر,ہونڈوران
ایس پی-107,برازیل
بوزانکا,پولینڈ
بہریری,پاکستان
کولوسی,پولینڈ
بائیکالسکو,بلغاریہ
نومے (ذیلی ضلع),ایسٹونیا
ہسزکا ڈوجا,پولینڈ
لندن 2012 اولمپکس,برطانیہ
کالوے کاؤنٹی، کینٹکی میں تاریخی مقامات کی قومی فہرستیں,ریاستہائے متحدہ
اوسٹرو، لاسک کاؤنٹی۔,پولینڈ
پیٹی انکانٹات,اسپین
وائلڈ ہارس اسٹیٹ ری کریئیشن ایریا,امریکہ
یونٹی، اوریگون,ریاستہائے متحدہ
بوسڈنگہم,فرانس
باسیڈو,ایران
بو بوئنگ، نیو ساؤتھ ویلز۔,آسٹریلیا
کوشرابوت ضلع,ازبکستان
اسٹارورسکی ضلع,روس
ویلرومگنانو,اطالوی
پلم لیک، وسکونسن,ریاستہائے متحدہ
ڈمبرووا چیلمنسکا,پولینڈ
وروی,ایران
ڈزیرژانوو، ماکوف کاؤنٹی۔,پولینڈ
پینٹاگون کے کاغذات,ریاستہائے متحدہ
شلوص سیگاؤ,آسٹریا
لویزا کاؤنٹی ہائی اسکول,ریاستہائے متحدہ
سینٹ گیریون کی باسیلیکا، کولون,جرمنی
